n,method,x,F_hat,Phi,F_minus_Phi
300000,RR,0.6699999999999999,0.7453,0.7485711049046898,-0.0032711049046898477
300000,RR,0.6800000000000002,0.7482,0.7517477695464294,-0.0035477695464294356
300000,RR,0.69,0.7504,0.7549029063256906,-0.004502906325690614
300000,RR,0.7000000000000002,0.7536,0.758036347776927,-0.004436347776926919
300000,RR,0.71,0.757,0.7611479319100133,-0.0041479319100132805
300000,RR,0.7200000000000002,0.7602,0.7642375022207488,-0.004037502220748834
300000,RR,0.73,0.7627,0.7673049076991025,-0.0046049076991024895
300000,RR,0.7400000000000002,0.7662,0.7703500028352095,-0.004150002835209499
300000,RR,0.75,0.7696,0.7733726476231317,-0.0037726476231317863
300000,RR,0.7600000000000002,0.7716,0.7763727075624006,-0.004772707562400669
300000,RR,0.77,0.7744,0.7793500536573503,-0.004950053657350351
300000,RR,0.7800000000000002,0.7766,0.782304562414267,-0.005704562414267089
300000,RR,0.79,0.7792,0.7852361158363629,-0.006036115836362876
300000,RR,0.8000000000000003,0.7811,0.7881446014166034,-0.007044601416603347
300000,RR,0.81,0.7836,0.7910299121283983,-0.007429912128398386
300000,RR,0.8200000000000003,0.7857,0.793891946414187,-0.008191946414187079
300000,RR,0.8300000000000001,0.7884,0.7967306081719316,-0.008330608171931653
300000,RR,0.8399999999999999,0.7911,0.7995458067395502,-0.008445806739550199
300000,RR,0.8500000000000001,0.7935,0.8023374568773076,-0.008837456877307637
300000,RR,0.8599999999999999,0.7961,0.8051054787481916,-0.009005478748191575
300000,RR,0.8700000000000001,0.7981,0.8078497978963038,-0.009749797896303813
300000,RR,0.8799999999999999,0.8017,0.8105703452232879,-0.00887034522328789
300000,RR,0.8900000000000001,0.804,0.8132670569628274,-0.009267056962827369
300000,RR,0.8999999999999999,0.8065,0.8159398746532405,-0.009439874653240476
300000,RR,0.9100000000000001,0.809,0.8185887451082028,-0.009588745108202734
300000,RR,0.9199999999999999,0.8121,0.8212136203856283,-0.00911362038562824
300000,RR,0.9300000000000002,0.8152,0.8238144577547422,-0.008614457754742122
300000,RR,0.94,0.8177,0.8263912196613754,-0.008691219661375427
300000,RR,0.9500000000000002,0.8206,0.8289438736915182,-0.008343873691518233
300000,RR,0.96,0.823,0.8314723925331622,-0.008472392533162232
300000,RR,0.9700000000000002,0.826,0.8339767539364704,-0.00797675393647046
300000,RR,0.98,0.8281,0.8364569406723077,-0.008356940672307744
300000,RR,0.9900000000000002,0.8309,0.8389129404891691,-0.008012940489169118
300000,RR,1.0,0.8342,0.8413447460685429,-0.007144746068542873
300000,RR,1.0099999999999998,0.8368,0.8437523549787453,-0.0069523549787453565
300000,RR,1.0200000000000005,0.8391,0.8461357696272652,-0.007035769627265265
300000,RR,1.0300000000000002,0.8415,0.8484949972116563,-0.006994997211656306
300000,RR,1.04,0.8446,0.8508300496690187,-0.0062300496690186336
300000,RR,1.0499999999999998,0.8478,0.853140943624104,-0.005340943624103978
300000,RR,1.0600000000000005,0.8502,0.8554277003360906,-0.005227700336090657
300000,RR,1.0700000000000003,0.8516,0.8576903456440608,-0.006090345644060746
300000,RR,1.08,0.8549,0.859928909911231,-0.005028909911231061
300000,RR,1.0899999999999999,0.8575,0.8621434279679645,-0.004643427967964464
300000,RR,1.0999999999999996,0.8597,0.8643339390536173,-0.004633939053617309
300000,RR,1.1100000000000003,0.8625,0.8665004867572528,-0.00400048675725273
300000,RR,1.12,0.8637,0.8686431189572693,-0.004943118957269288
300000,RR,1.13,0.8657,0.8707618877599821,-0.005061887759982064
300000,RR,1.1399999999999997,0.8677,0.8728568494372017,-0.005156849437201627
300000,RR,1.1500000000000004,0.8703,0.8749280643628499,-0.004628064362849904
300000,RR,1.1600000000000001,0.8728,0.8769755969486566,-0.004175596948656546
300000,RR,1.17,0.8745,0.8789995155789818,-0.004499515578981761
300000,RR,1.1799999999999997,0.8762,0.8809998925447993,-0.004799892544799289
300000,RR,1.1900000000000004,0.8788,0.8829768039768913,-0.004176803976891241
300000,RR,1.2000000000000002,0.8809,0.8849303297782918,-0.0040303297782917635
300000,RR,1.21,0.8821,0.8868605535560226,-0.004760553556022562
300000,RR,1.2199999999999998,0.8834,0.8887675625521653,-0.005367562552165306
300000,RR,1.2300000000000004,0.8853,0.8906514475743081,-0.005351447574308166
300000,RR,1.2400000000000002,0.8875,0.8925123029254132,-0.0050123029254132145
300000,RR,1.25,0.8895,0.8943502263331446,-0.0048502263331446915
300000,RR,1.2599999999999998,0.8914,0.8961653188786995,-0.004765318878699576
300000,RR,1.2700000000000005,0.8928,0.8979576849251809,-0.005157684925180872
300000,RR,1.2800000000000002,0.8948,0.8997274320455579,-0.0049274320455579
300000,RR,1.29,0.8975,0.9014746709502521,-0.003974670950252168
300000,RR,1.2999999999999998,0.8994,0.9031995154143896,-0.0037995154143896093
300000,RR,1.3100000000000005,0.901,0.9049020822047611,-0.0039020822047610704
300000,RR,1.3200000000000003,0.9036,0.9065824910065282,-0.002982491006528254
300000,RR,1.33,0.9056,0.9082408643497193,-0.0026408643497193296
300000,RR,1.3399999999999999,0.9075,0.9098773275355475,-0.0023773275355475354
300000,RR,1.3500000000000005,0.9096,0.9114920085625979,-0.0018920085625979688
300000,RR,1.3600000000000003,0.9115,0.913085038052915,-0.0015850380529149888
300000,RR,1.37,0.9136,0.914656549178033,-0.001056549178032995
300000,RR,1.38,0.9155,0.9162066775849856,-0.0007066775849856599
300000,RR,1.3899999999999997,0.917,0.917735561322331,-0.0007355613223309909
300000,RR,1.4000000000000004,0.9184,0.919243340766229,-0.0008433407662290504
300000,RR,1.4100000000000001,0.9191,0.9207301585466077,-0.0016301585466076407
300000,RR,1.42,0.9203,0.9221961594734536,-0.0018961594734535625
300000,RR,1.4299999999999997,0.9222,0.9236414904632608,-0.0014414904632608083
300000,RR,1.4400000000000004,0.9241,0.9250663004656731,-0.0009663004656730312
300000,RR,1.4500000000000002,0.9259,0.9264707403903517,-0.0005707403903517649
300000,RR,1.46,0.9268,0.9278549630341062,-0.0010549630341062377
300000,RR,1.4699999999999998,0.9285,0.9292191230083144,-0.0007191230083144484
300000,RR,1.4800000000000004,0.9298,0.9305633766666683,-0.0007633766666683695
300000,RR,1.4900000000000002,0.9315,0.9318878820332746,-0.00038788203327455584
300000,RR,1.5,0.9327,0.9331927987311419,-0.0004927987311419413
300000,RR,1.5099999999999998,0.9338,0.9344782879110834,-0.0006782879110834861
300000,RR,1.5200000000000005,0.9348,0.9357445121810642,-0.0009445121810642831
300000,RR,1.5300000000000002,0.9357,0.9369916355360216,-0.0012916355360216292
300000,RR,1.54,0.9372,0.9382198232881881,-0.0010198232881880598
300000,RR,1.5499999999999998,0.9378,0.939429241997941,-0.001629241997941011
300000,RR,1.5600000000000005,0.9389,0.9406200594052071,-0.0017200594052071416
300000,RR,1.5700000000000003,0.9402,0.941792444361447,-0.0015924443614470096
300000,RR,1.58,0.9411,0.9429465667622459,-0.001846566762245816
300000,RR,1.5899999999999999,0.9421,0.9440825974805306,-0.0019825974805305346
300000,RR,1.6000000000000005,0.9427,0.9452007083004421,-0.0025007083004421338
300000,RR,1.6100000000000003,0.9434,0.9463010718518803,-0.002901071851880266
300000,RR,1.62,0.9442,0.9473838615457479,-0.0031838615457479014
300000,RR,1.63,0.945,0.9484492515099107,-0.0034492515099107113
300000,RR,1.6399999999999997,0.9461,0.9494974165258963,-0.003397416525896202
300000,RR,1.6500000000000004,0.9471,0.9505285319663519,-0.0034285319663518443
300000,RR,1.6600000000000001,0.9482,0.9515427737332772,-0.0033427737332771823
300000,RR,1.67,0.949,0.9525403181970526,-0.0035403181970526942
300000,RR,1.6799999999999997,0.9491,0.9535213421362799,-0.004421342136279871
300000,RR,1.6900000000000004,0.9497,0.9544860226784502,-0.004786022678450186
300000,RR,1.7000000000000002,0.9504,0.955434537241457,-0.005034537241456971
300000,RR,1.71,0.9511,0.9563670634759681,-0.00526706347596817
300000,RR,1.7199999999999998,0.9523,0.957283779208671,-0.004983779208670991
300000,RR,1.7300000000000004,0.9536,0.9581848623864051,-0.0045848623864050975
300000,RR,1.7400000000000002,0.9548,0.9590704910211927,-0.004270491021192702
300000,RR,1.75,0.9555,0.9599408431361829,-0.00444084313618287
300000,RR,1.7599999999999998,0.9563,0.9607960967125173,-0.004496096712517272
300000,RR,1.7700000000000005,0.9577,0.9616364296371288,-0.003936429637128813
300000,RR,1.7800000000000002,0.9583,0.9624620196514833,-0.0041620196514832175
300000,RR,1.79,0.9587,0.9632730443012737,-0.004573044301273699
300000,RR,1.7999999999999998,0.9592,0.9640696808870742,-0.004869680887074179
300000,RR,1.8100000000000005,0.9599,0.9648521064159612,-0.004952106415961222
300000,RR,1.8200000000000003,0.9603,0.9656204975541101,-0.005320497554110015
300000,RR,1.83,0.961,0.9663750305803717,-0.005375030580371698
300000,RR,1.8399999999999999,0.9616,0.9671158813408361,-0.005515881340836137
300000,RR,1.8500000000000005,0.9624,0.9678432252043864,-0.005443225204386337
300000,RR,1.8600000000000003,0.9634,0.9685572370192473,-0.005157237019247307
300000,RR,1.87,0.9645,0.9692580910705341,-0.004758091070534043
300000,RR,1.88,0.9654,0.9699459610388002,-0.004545961038800117
300000,RR,1.8899999999999997,0.9659,0.9706210199595906,-0.004721019959590622
300000,RR,1.9000000000000004,0.9665,0.9712834401839983,-0.004783440183998233
300000,RR,1.9100000000000001,0.9675,0.9719333933402275,-0.0044333933402275205
300000,RR,1.92,0.9681,0.9725710502961632,-0.004471050296163237
300000,RR,1.9299999999999997,0.9688,0.973196581122945,-0.0043965811229450535
300000,RR,1.9400000000000004,0.9691,0.9738101550595474,-0.004710155059547416
300000,RR,1.9500000000000002,0.9697,0.9744119404783614,-0.004711940478361432
300000,RR,1.96,0.9703,0.9750021048517795,-0.004702104851779465
300000,RR,1.9699999999999998,0.9709,0.9755808147197774,-0.0046808147197774375
300000,RR,1.9800000000000004,0.9715,0.9761482356584915,-0.004648235658491484
300000,RR,1.9900000000000002,0.9723,0.9767045322497881,-0.004404532249788096
300000,RR,2.0,0.9731,0.9772498680518208,-0.004149868051820826
300000,RR,2.01,0.9738,0.9777844055705686,-0.003984405570568561
300000,RR,2.0200000000000005,0.9742,0.9783083062323532,-0.004108306232353254
300000,RR,2.0300000000000002,0.9747,0.9788217303573278,-0.004121730357327769
300000,RR,2.04,0.9751,0.9793248371339299,-0.0042248371339299595
300000,RR,2.05,0.9757,0.9798177845942956,-0.00411778459429557
300000,RR,2.0600000000000005,0.9763,0.9803007295906231,-0.004000729590623142
300000,RR,2.0700000000000003,0.977,0.9807738277724828,-0.0037738277724828073
300000,RR,2.08,0.9774,0.9812372335650622,-0.003837233565062159
300000,RR,2.09,0.9778,0.981691100148341,-0.0038911001483410423
300000,RR,2.1000000000000005,0.9781,0.9821355794371834,-0.0040355794371834675
300000,RR,2.1100000000000003,0.9783,0.9825708220623429,-0.004270822062342972
300000,RR,2.12,0.9789,0.9829969773523672,-0.004096977352367248
300000,RR,2.13,0.9793,0.983414193316395,-0.004114193316395065
300000,RR,2.1399999999999997,0.9799,0.9838226166278339,-0.003922616627833886
300000,RR,2.1500000000000004,0.9801,0.9842223926089095,-0.004122392608909564
300000,RR,2.16,0.9804,0.9846136652160745,-0.004213665216074469
300000,RR,2.17,0.9809,0.9849965770262678,-0.004096577026267756
300000,RR,2.1799999999999997,0.9814,0.9853712692240107,-0.003971269224010698
300000,RR,2.1900000000000004,0.9819,0.9857378815893312,-0.0038378815893311824
300000,RR,2.2,0.9824,0.9860965524865014,-0.003696552486501359
300000,RR,2.21,0.9829,0.98644741885358,-0.003547418853580009
300000,RR,2.2199999999999998,0.9835,0.9867906161927437,-0.003290616192743623
300000,RR,2.2300000000000004,0.984,0.987126278561398,-0.0031262785613980215
300000,RR,2.24,0.9842,0.9874545385640534,-0.003254538564053444
300000,RR,2.25,0.9842,0.9877755273449553,-0.003575527344955365
300000,RR,2.26,0.9845,0.988089374581453,-0.00358937458145292
300000,RR,2.2700000000000005,0.9848,0.9883962084780965,-0.0035962084780964965
300000,RR,2.2800000000000002,0.9851,0.9886961557614472,-0.0035961557614472284
300000,RR,2.29,0.9855,0.9889893416755886,-0.0034893416755885642
300000,RR,2.3,0.986,0.9892758899783242,-0.0032758899783241757
300000,RR,2.3100000000000005,0.9864,0.989555922938049,-0.003155922938048894
300000,RR,2.3200000000000003,0.9867,0.9898295613312803,-0.003129561331280284
300000,RR,2.33,0.9875,0.9900969244408357,-0.0025969244408357017
300000,RR,2.34,0.9876,0.9903581300546417,-0.00275813005464165
300000,RR,2.3500000000000005,0.988,0.9906132944651614,-0.002613294465161453
300000,RR,2.3600000000000003,0.988,0.9908625324694273,-0.002862532469427359
300000,RR,2.37,0.9884,0.9911059573696632,-0.002705957369663281
300000,RR,2.38,0.9893,0.9913436809744834,-0.002043680974483486
300000,RR,2.3899999999999997,0.9896,0.9915758136006543,-0.0019758136006542415
300000,RR,2.4000000000000004,0.9897,0.9918024640754038,-0.0021024640754038204
300000,RR,2.41,0.9902,0.9920237397392663,-0.0018237397392663057
300000,RR,2.42,0.9903,0.9922397464494463,-0.001939746449446389
300000,RR,2.4299999999999997,0.9904,0.9924505885836908,-0.0020505885836908933
300000,RR,2.4400000000000004,0.9908,0.9926563690446517,-0.0018563690446516956
300000,RR,2.45,0.9911,0.9928571892647285,-0.0017571892647285647
300000,RR,2.46,0.9913,0.9930531492113757,-0.0017531492113757041
300000,RR,2.4699999999999998,0.9915,0.9932443473928594,-0.0017443473928593356
300000,RR,2.4800000000000004,0.9919,0.9934308808644533,-0.001530880864453299
300000,RR,2.49,0.9922,0.9936128452350568,-0.0014128452350568033
300000,RR,2.5,0.9923,0.9937903346742238,-0.001490334674223881
300000,RR,2.51,0.9927,0.9939634419195873,-0.0012634419195872715
300000,RR,2.5200000000000005,0.9931,0.9941322582846674,-0.0010322582846674644
300000,RR,2.5300000000000002,0.9931,0.9942968736670493,-0.0011968736670493474
300000,RR,2.54,0.9932,0.9944573765569173,-0.0012573765569173778
300000,RR,2.55,0.9932,0.9946138540459333,-0.0014138540459333049
300000,RR,2.5600000000000005,0.9933,0.9947663918364442,-0.0014663918364442585
300000,RR,2.5700000000000003,0.9935,0.994915074251009,-0.001415074251008952
300000,RR,2.58,0.9937,0.9950599842422293,-0.001359984242229273
300000,RR,2.59,0.994,0.9952012034028738,-0.001201203402873774
300000,RR,2.6000000000000005,0.9941,0.9953388119762813,-0.0012388119762812844
300000,RR,2.6100000000000003,0.9944,0.9954728888670327,-0.0010728888670327175
300000,RR,2.62,0.9945,0.9956035116518787,-0.0011035116518786081
300000,RR,2.63,0.9947,0.9957307565909107,-0.0010307565909106753
300000,RR,2.6399999999999997,0.9948,0.9958546986389639,-0.0010546986389639024
300000,RR,2.6500000000000004,0.9948,0.9959754114572417,-0.0011754114572416485
300000,RR,2.66,0.9951,0.9960929674251472,-0.0009929674251472065
300000,RR,2.67,0.9951,0.9962074376523146,-0.0011074376523145801
300000,RR,2.6799999999999997,0.9952,0.996318891990825,-0.0011188919908250439
300000,RR,2.6900000000000004,0.9952,0.9964273990476002,-0.001227399047600275
300000,RR,2.7,0.9953,0.9965330261969594,-0.0012330261969594192
300000,RR,2.71,0.9954,0.9966358395933308,-0.0012358395933308453
300000,RR,2.7199999999999998,0.9954,0.9967359041841087,-0.0013359041841087826
300000,RR,2.7300000000000004,0.9955,0.9968332837226422,-0.0013332837226421868
300000,RR,2.74,0.9956,0.9969280407813496,-0.0013280407813495154
300000,RR,2.75,0.9957,0.9970202367649454,-0.001320236764945415
300000,RR,2.76,0.9958,0.9971099319237738,-0.0013099319237738216
300000,RR,2.7700000000000005,0.9958,0.997197185367235,-0.0013971853672349877
300000,RR,2.7800000000000002,0.9958,0.9972820550772987,-0.0014820550772987051
300000,RR,2.79,0.9962,0.9973645979220951,-0.001164597922095112
300000,RR,2.8,0.9965,0.997444869669572,-0.0009448696695719683
300000,RR,2.8100000000000005,0.9965,0.9975229250012141,-0.0010229250012140367
300000,RR,2.8200000000000003,0.9965,0.9975988175258107,-0.001098817525810647
300000,RR,2.83,0.9966,0.9976725997932685,-0.0010725997932684583
300000,RR,2.84,0.9966,0.9977443233084576,-0.0011443233084575954
300000,RR,2.8500000000000005,0.9967,0.9978140385450868,-0.0011140385450867374
300000,RR,2.8600000000000003,0.9967,0.9978817949595954,-0.0011817949595953614
300000,RR,2.87,0.9967,0.9979476410050603,-0.0012476410050602516
300000,RR,2.88,0.9967,0.9980116241451057,-0.001311624145105661
300000,RR,2.8899999999999997,0.997,0.9980737908678121,-0.0010737908678121189
300000,RR,2.9000000000000004,0.9972,0.998134186699616,-0.0009341866996159798
300000,RR,2.91,0.9972,0.9981928562191936,-0.0009928562191936496
300000,RR,2.92,0.9972,0.9982498430713239,-0.0010498430713239415
300000,RR,2.9299999999999997,0.9974,0.9983051899807227,-0.0009051899807227537
300000,RR,2.9400000000000004,0.9976,0.998358938765843,-0.0007589387658429869
300000,RR,2.95,0.9976,0.9984111303526352,-0.0008111303526351366
300000,RR,2.96,0.9976,0.998461804788262,-0.0008618047882619218
300000,RR,2.9699999999999998,0.9977,0.9985110012547626,-0.0008110012547625223
300000,RR,2.9800000000000004,0.9977,0.99855875808266,-0.000858758082660005
300000,RR,2.99,0.9977,0.9986051127645078,-0.0009051127645077761
300000,RR,3.0,0.9978,0.9986501019683699,-0.0008501019683698763
300000,single_alpha,-3.0,0.0004,0.0013498980316300933,-0.0009498980316300933
300000,single_alpha,-2.99,0.0004,0.0013948872354922468,-0.0009948872354922469
300000,single_alpha,-2.98,0.0004,0.0014412419173400134,-0.0010412419173400135
300000,single_alpha,-2.97,0.0004,0.0014889987452374632,-0.0010889987452374632
300000,single_alpha,-2.96,0.0004,0.0015381952117380577,-0.0011381952117380577
300000,single_alpha,-2.95,0.0004,0.0015888696473648667,-0.0011888696473648667
300000,single_alpha,-2.94,0.0005,0.0016410612341569964,-0.0011410612341569964
300000,single_alpha,-2.93,0.0005,0.0016948100192772598,-0.0011948100192772598
300000,single_alpha,-2.92,0.0005,0.0017501569286760992,-0.0012501569286760992
300000,single_alpha,-2.91,0.0006,0.0018071437808064273,-0.0012071437808064273
300000,single_alpha,-2.9,0.0006,0.0018658133003840375,-0.0012658133003840377
300000,single_alpha,-2.89,0.0006,0.0019262091321878587,-0.0013262091321878588
300000,single_alpha,-2.88,0.0006,0.0019883758548943256,-0.0013883758548943258
300000,single_alpha,-2.87,0.0006,0.0020523589949397536,-0.0014523589949397538
300000,single_alpha,-2.86,0.0006,0.0021182050404046217,-0.0015182050404046218
300000,single_alpha,-2.85,0.0006,0.0021859614549132405,-0.0015859614549132406
300000,single_alpha,-2.84,0.0006,0.0022556766915423202,-0.0016556766915423204
300000,single_alpha,-2.83,0.0006,0.0023274002067315515,-0.0017274002067315516
300000,single_alpha,-2.82,0.0006,0.0024011824741892525,-0.0018011824741892527
300000,single_alpha,-2.81,0.0006,0.002477074998785861,-0.0018770749987858612
300000,single_alpha,-2.8,0.0006,0.002555130330427932,-0.001955130330427932
300000,single_alpha,-2.79,0.0006,0.0026354020779049527,-0.002035402077904953
300000,single_alpha,-2.78,0.0006,0.0027179449227012578,-0.002117944922701258
300000,single_alpha,-2.77,0.0006,0.002802814632765025,-0.0022028146327650253
300000,single_alpha,-2.76,0.0006,0.0028900680762261478,-0.002290068076226148
300000,single_alpha,-2.75,0.0007,0.002979763235054555,-0.002279763235054555
300000,single_alpha,-2.74,0.0007,0.003071959218650488,-0.0023719592186504878
300000,single_alpha,-2.73,0.0007,0.0031667162773577934,-0.0024667162773577933
300000,single_alpha,-2.7199999999999998,0.0008,0.0032640958158913144,-0.0024640958158913145
300000,single_alpha,-2.71,0.0008,0.0033641604066691933,-0.0025641604066691933
300000,single_alpha,-2.7,0.0008,0.0034669738030406647,-0.0026669738030406648
300000,single_alpha,-2.69,0.0009,0.0035726009523997368,-0.002672600952399737
300000,single_alpha,-2.68,0.0009,0.00368110800917498,-0.0027811080091749802
300000,single_alpha,-2.67,0.001,0.0037925623476854887,-0.0027925623476854886
300000,single_alpha,-2.66,0.001,0.003907032574852774,-0.0029070325748527743
300000,single_alpha,-2.65,0.001,0.004024588542758306,-0.003024588542758306
300000,single_alpha,-2.64,0.001,0.004145301361036037,-0.0031453013610360367
300000,single_alpha,-2.63,0.001,0.004269243409089351,-0.0032692434090893507
300000,single_alpha,-2.62,0.001,0.004396488348121309,-0.003396488348121309
300000,single_alpha,-2.61,0.0011,0.004527111132967324,-0.003427111132967324
300000,single_alpha,-2.6,0.0012,0.004661188023718747,-0.003461188023718747
300000,single_alpha,-2.59,0.0012,0.004798796597126178,-0.003598796597126178
300000,single_alpha,-2.58,0.0012,0.004940015757770645,-0.003740015757770645
300000,single_alpha,-2.57,0.0012,0.0050849257489910355,-0.003884925748991036
300000,single_alpha,-2.56,0.0012,0.005233608163555782,-0.004033608163555782
300000,single_alpha,-2.55,0.0013,0.005386145954066687,-0.004086145954066687
300000,single_alpha,-2.54,0.0013,0.005542623443082601,-0.004242623443082601
300000,single_alpha,-2.53,0.0015,0.005703126332950699,-0.0042031263329507
300000,single_alpha,-2.52,0.0015,0.005867741715332562,-0.004367741715332562
300000,single_alpha,-2.51,0.0016,0.006036558080412666,-0.004436558080412666
300000,single_alpha,-2.5,0.0016,0.006209665325776132,-0.004609665325776132
300000,single_alpha,-2.49,0.0017,0.006387154764943171,-0.004687154764943171
300000,single_alpha,-2.48,0.0017,0.006569119135546763,-0.004869119135546763
300000,single_alpha,-2.4699999999999998,0.0017,0.006755652607140651,-0.005055652607140651
300000,single_alpha,-2.46,0.0017,0.006946850788624312,-0.005246850788624312
300000,single_alpha,-2.45,0.0017,0.007142810735271415,-0.005442810735271415
300000,single_alpha,-2.44,0.0018,0.007343630955348342,-0.005543630955348343
300000,single_alpha,-2.4299999999999997,0.0019,0.007549411416309213,-0.005649411416309213
300000,single_alpha,-2.42,0.002,0.0077602535505536425,-0.0057602535505536425
300000,single_alpha,-2.41,0.0022,0.007976260260733725,-0.005776260260733725
300000,single_alpha,-2.4,0.0024,0.008197535924596131,-0.005797535924596132
300000,single_alpha,-2.39,0.0024,0.008424186399345685,-0.006024186399345686
300000,single_alpha,-2.38,0.0026,0.008656319025516543,-0.006056319025516543
300000,single_alpha,-2.37,0.0029,0.008894042630336772,-0.005994042630336772
300000,single_alpha,-2.36,0.0031,0.009137467530572669,-0.006037467530572669
300000,single_alpha,-2.35,0.0032,0.009386705534838566,-0.0061867055348385665
300000,single_alpha,-2.34,0.0032,0.00964186994535833,-0.006441869945358331
300000,single_alpha,-2.33,0.0032,0.009903075559164245,-0.0067030755591642455
300000,single_alpha,-2.32,0.0033,0.01017043866871968,-0.006870438668719681
300000,single_alpha,-2.31,0.0033,0.010444077061951083,-0.007144077061951083
300000,single_alpha,-2.3,0.0033,0.010724110021675809,-0.007424110021675809
300000,single_alpha,-2.29,0.0035,0.011010658324411388,-0.007510658324411388
300000,single_alpha,-2.2800000000000002,0.0035,0.01130384423855278,-0.007803844238552781
300000,single_alpha,-2.27,0.0036,0.011603791521903535,-0.008003791521903534
300000,single_alpha,-2.26,0.0036,0.011910625418547066,-0.008310625418547067
300000,single_alpha,-2.25,0.0037,0.012224472655044696,-0.008524472655044696
300000,single_alpha,-2.24,0.0038,0.012545461435946563,-0.008745461435946563
300000,single_alpha,-2.23,0.0039,0.012873721438602014,-0.008973721438602013
300000,single_alpha,-2.2199999999999998,0.0042,0.013209383807256284,-0.009009383807256285
300000,single_alpha,-2.21,0.0044,0.013552581146419983,-0.009152581146419984
300000,single_alpha,-2.2,0.0044,0.013903447513498595,-0.009503447513498596
300000,single_alpha,-2.19,0.0046,0.014262118410668878,-0.009662118410668878
300000,single_alpha,-2.1799999999999997,0.0047,0.014628730775989262,-0.009928730775989263
300000,single_alpha,-2.17,0.0047,0.015003422973732207,-0.010303422973732206
300000,single_alpha,-2.16,0.005,0.015386334783925445,-0.010386334783925446
300000,single_alpha,-2.15,0.0051,0.0157776073910905,-0.010677607391090499
300000,single_alpha,-2.14,0.0053,0.01617738337216608,-0.01087738337216608
300000,single_alpha,-2.13,0.0055,0.01658580668360501,-0.011085806683605011
300000,single_alpha,-2.12,0.006,0.017003022647632787,-0.011003022647632787
300000,single_alpha,-2.11,0.0062,0.017429177937657088,-0.011229177937657087
300000,single_alpha,-2.1,0.0064,0.017864420562816542,-0.011464420562816543
300000,single_alpha,-2.09,0.0068,0.01830889985165897,-0.011508899851658969
300000,single_alpha,-2.08,0.007,0.01876276643493775,-0.01176276643493775
300000,single_alpha,-2.07,0.0072,0.019226172227517282,-0.012026172227517283
300000,single_alpha,-2.06,0.0075,0.019699270409376895,-0.012199270409376895
300000,single_alpha,-2.05,0.0076,0.020182215405704394,-0.012582215405704394
300000,single_alpha,-2.04,0.008,0.020675162866070042,-0.012675162866070042
300000,single_alpha,-2.0300000000000002,0.0082,0.02117826964267226,-0.012978269642672258
300000,single_alpha,-2.02,0.0085,0.02169169376764678,-0.01319169376764678
300000,single_alpha,-2.01,0.0087,0.022215594429431475,-0.013515594429431475
300000,single_alpha,-2.0,0.0088,0.022750131948179195,-0.013950131948179194
300000,single_alpha,-1.99,0.0092,0.02329546775021182,-0.01409546775021182
300000,single_alpha,-1.98,0.0094,0.023851764341508513,-0.014451764341508513
300000,single_alpha,-1.97,0.0097,0.024419185280222543,-0.014719185280222542
300000,single_alpha,-1.96,0.01,0.024997895148220435,-0.014997895148220435
300000,single_alpha,-1.95,0.0101,0.02558805952163861,-0.015488059521638611
300000,single_alpha,-1.94,0.0103,0.026189844940452685,-0.015889844940452685
300000,single_alpha,-1.93,0.0103,0.02680341887705495,-0.01650341887705495
300000,single_alpha,-1.92,0.0104,0.027428949703836802,-0.017028949703836803
300000,single_alpha,-1.91,0.0105,0.0280666066597725,-0.0175666066597725
300000,single_alpha,-1.9,0.0108,0.028716559816001803,-0.017916559816001803
300000,single_alpha,-1.89,0.0111,0.02937898004040943,-0.018278980040409433
300000,single_alpha,-1.88,0.0114,0.03005403896119979,-0.01865403896119979
300000,single_alpha,-1.8699999999999999,0.0116,0.030741908929465968,-0.01914190892946597
300000,single_alpha,-1.8599999999999999,0.0122,0.031442762980752714,-0.019242762980752712
300000,single_alpha,-1.8499999999999999,0.0124,0.03215677479561371,-0.01975677479561371
300000,single_alpha,-1.84,0.0126,0.03288411865916389,-0.020284118659163887
300000,single_alpha,-1.83,0.0129,0.0336249694196283,-0.0207249694196283
300000,single_alpha,-1.82,0.0131,0.03437950244588998,-0.021279502445889976
300000,single_alpha,-1.81,0.0134,0.03514789358403879,-0.021747893584038787
300000,single_alpha,-1.8,0.0138,0.03593031911292579,-0.02213031911292579
300000,single_alpha,-1.79,0.0139,0.03672695569872628,-0.022826955698726278
300000,single_alpha,-1.78,0.0142,0.03753798034851679,-0.02333798034851679
300000,single_alpha,-1.77,0.0145,0.03836357036287122,-0.02386357036287122
300000,single_alpha,-1.76,0.0148,0.03920390328748265,-0.024403903287482646
300000,single_alpha,-1.75,0.0149,0.040059156863817086,-0.025159156863817086
300000,single_alpha,-1.74,0.0152,0.040929508978807365,-0.025729508978807367
300000,single_alpha,-1.73,0.0155,0.04181513761359493,-0.026315137613594927
300000,single_alpha,-1.72,0.0158,0.04271622079132892,-0.026916220791328917
300000,single_alpha,-1.71,0.0161,0.0436329365240319,-0.0275329365240319
300000,single_alpha,-1.7,0.0163,0.04456546275854304,-0.028265462758543042
300000,single_alpha,-1.69,0.0167,0.045513977321549805,-0.028813977321549805
300000,single_alpha,-1.68,0.017,0.046478657863720046,-0.029478657863720045
300000,single_alpha,-1.67,0.0172,0.04745968180294733,-0.03025968180294733
300000,single_alpha,-1.66,0.0174,0.04845722626672282,-0.031057226266722825
