method,label,l2_mean_x1e3,width_mean_x1e3,coverage_pct,diverged,problem_seed,sigma_true,rr_alpha_1,rr_alpha_2,T,T_eff,n_traj,b_n,n_bootstrap,max_a_norm,max_rho,warn_unstable,warn_assumption
RR_ORACLE,RR + oracle variance,2.4974425479307483,3.9058809704413173,97.0,0,1074497556,0.9918530277480927,0.2,0.1,1000000,999000,100,3981,500,0.782542343257498,0.9631394294138098,False,False
RR_OBM,RR + OBM,2.4974425479307483,3.8885381039879126,97.0,0,1074497556,0.9918530277480927,0.2,0.1,1000000,999000,100,3981,500,0.782542343257498,0.9631394294138098,False,False
RR_OBM_RR,RR + OBM-RR,2.4974425479307483,3.874257342561285,96.0,0,1074497556,0.9918530277480927,0.2,0.1,1000000,999000,100,3981,500,0.782542343257498,0.9631394294138098,False,False
RR_MSB,RR + MSB,2.4974425479307483,3.834826419101991,95.0,0,1074497556,0.9918530277480927,0.2,0.1,1000000,999000,100,3981,500,0.782542343257498,0.9631394294138098,False,False
RR_BATCH,RR + batch means,3.0603433799348605,5.627110102369924,93.0,0,184566854,2.1112269925914977,0.2,0.1,1000000,999000,100,3981,500,0.7491233564398936,0.9591915905840974,False,False
RR_ORACLE,RR + oracle variance,3.060796812925291,5.6985295868464805,97.0,0,184566854,2.1112269925914977,0.2,0.1,1000000,999000,100,3981,500,0.7491233564398936,0.9591915905840974,False,False
RR_OBM,RR + OBM,3.060796812925291,5.692677459755367,96.0,0,184566854,2.1112269925914977,0.2,0.1,1000000,999000,100,3981,500,0.7491233564398936,0.9591915905840974,False,False
RR_OBM_RR,RR + OBM-RR,3.060796812925291,5.68229873840562,93.0,0,184566854,2.1112269925914977,0.2,0.1,1000000,999000,100,3981,500,0.7491233564398936,0.9591915905840974,False,False
RR_MSB,RR + MSB,3.060796812925291,5.602924764442636,93.0,0,184566854,2.1112269925914977,0.2,0.1,1000000,999000,100,3981,500,0.7491233564398936,0.9591915905840974,False,False
RR_BATCH,RR + batch means,4.100465284916488,6.86083270127257,92.0,0,1102145673,3.154660057345609,0.2,0.1,1000000,999000,100,3981,500,0.7767013668421681,0.9865087667766611,False,False
RR_ORACLE,RR + oracle variance,4.100279223335807,6.965810026382472,94.0,0,1102145673,3.154660057345609,0.2,0.1,1000000,999000,100,3981,500,0.7767013668421681,0.9865087667766611,False,False
RR_OBM,RR + OBM,4.100279223335807,6.949250105249465,93.0,0,1102145673,3.154660057345609,0.2,0.1,1000000,999000,100,3981,500,0.7767013668421681,0.9865087667766611,False,False
RR_OBM_RR,RR + OBM-RR,4.100279223335807,6.886652032431979,92.0,0,1102145673,3.154660057345609,0.2,0.1,1000000,999000,100,3981,500,0.7767013668421681,0.9865087667766611,False,False
RR_MSB,RR + MSB,4.100279223335807,6.873828509467713,94.0,0,1102145673,3.154660057345609,0.2,0.1,1000000,999000,100,3981,500,0.7767013668421681,0.9865087667766611,False,False
RR_BATCH,RR + batch means,2.611364277598413,4.049010916122896,96.0,0,1405681632,1.0944420187069794,0.2,0.1,1000000,999000,100,3981,500,0.6723387524196869,0.9608867344989493,False,False
RR_ORACLE,RR + oracle variance,2.6112622990209404,4.10290746125677,97.0,0,1405681632,1.0944420187069794,0.2,0.1,1000000,999000,100,3981,500,0.6723387524196869,0.9608867344989493,False,False
RR_OBM,RR + OBM,2.6112622990209404,4.0871326990396755,97.0,0,1405681632,1.0944420187069794,0.2,0.1,1000000,999000,100,3981,500,0.6723387524196869,0.9608867344989493,False,False
RR_OBM_RR,RR + OBM-RR,2.6112622990209404,4.087951374857754,97.0,0,1405681632,1.0944420187069794,0.2,0.1,1000000,999000,100,3981,500,0.6723387524196869,0.9608867344989493,False,False
RR_MSB,RR + MSB,2.6112622990209404,4.031492945372339,97.0,0,1405681632,1.0944420187069794,0.2,0.1,1000000,999000,100,3981,500,0.6723387524196869,0.9608867344989493,False,False
RR_BATCH,RR + batch means,3.066000955754292,7.33898086202605,95.0,0,191664964,3.6494337442282094,0.2,0.1,1000000,999000,100,3981,500,0.6170130688482545,0.9783108365748661,False,False
RR_ORACLE,RR + oracle variance,3.0658014579527455,7.492177955690638,95.0,0,191664964,3.6494337442282094,0.2,0.1,1000000,999000,100,3981,500,0.6170130688482545,0.9783108365748661,False,False
RR_OBM,RR + OBM,3.0658014579527455,7.454079740072775,95.0,0,191664964,3.6494337442282094,0.2,0.1,1000000,999000,100,3981,500,0.6170130688482545,0.9783108365748661,False,False
RR_OBM_RR,RR + OBM-RR,3.0658014579527455,7.4082925318139345,95.0,0,191664964,3.6494337442282094,0.2,0.1,1000000,999000,100,3981,500,0.6170130688482545,0.9783108365748661,False,False
RR_MSB,RR + MSB,3.0658014579527455,7.350826658562806,95.0,0,191664964,3.6494337442282094,0.2,0.1,1000000,999000,100,3981,500,0.6170130688482545,0.9783108365748661,False,False
RR_BATCH,RR + batch means,2.3921215456864573,3.290891199233088,94.0,0,864178267,0.7480735775826947,0.2,0.1,1000000,999000,100,3981,500,0.8160020274446405,0.9722262482260365,False,False
RR_ORACLE,RR + oracle variance,2.3922632589759996,3.3920910445014885,95.0,0,864178267,0.7480735775826947,0.2,0.1,1000000,999000,100,3981,500,0.8160020274446405,0.9722262482260365,False,False
RR_OBM,RR + OBM,2.3922632589759996,3.363938044439429,95.0,0,864178267,0.7480735775826947,0.2,0.1,1000000,999000,100,3981,500,0.8160020274446405,0.9722262482260365,False,False
RR_OBM_RR,RR + OBM-RR,2.3922632589759996,3.352395428060227,95.0,0,864178267,0.7480735775826947,0.2,0.1,1000000,999000,100,3981,500,0.8160020274446405,0.9722262482260365,False,False
RR_MSB,RR + MSB,2.3922632589759996,3.3409253048586374,95.0,0,864178267,0.7480735775826947,0.2,0.1,1000000,999000,100,3981,500,0.8160020274446405,0.9722262482260365,False,False
RR_BATCH,RR + batch means,2.158423405117191,5.384003052823585,94.0,0,967354525,1.970912519537936,0.2,0.1,1000000,999000,100,3981,500,0.7755973481799772,0.9446797600389772,False,False
RR_ORACLE,RR + oracle variance,2.158208750004775,5.505908840885955,95.0,0,967354525,1.970912519537936,0.2,0.1,1000000,999000,100,3981,500,0.7755973481799772,0.9446797600389772,False,False
RR_OBM,RR + OBM,2.158208750004775,5.464447921910801,95.0,0,967354525,1.970912519537936,0.2,0.1,1000000,999000,100,3981,500,0.7755973481799772,0.9446797600389772,False,False
RR_OBM_RR,RR + OBM-RR,2.158208750004775,5.43828363664998,95.0,0,967354525,1.970912519537936,0.2,0.1,1000000,999000,100,3981,500,0.7755973481799772,0.9446797600389772,False,False
RR_MSB,RR + MSB,2.158208750004775,5.405477473226271,95.0,0,967354525,1.970912519537936,0.2,0.1,1000000,999000,100,3981,500,0.7755973481799772,0.9446797600389772,False,False
RR_BATCH,RR + batch means,2.8712827345579215,4.76487613250726,96.0,0,952224741,1.5701323961864633,0.2,0.1,1000000,999000,100,3981,500,0.7938242041958898,0.974776274450555,False,False
RR_ORACLE,RR + oracle variance,2.871521488007805,4.914320534750519,96.0,0,952224741,1.5701323961864633,0.2,0.1,1000000,999000,100,3981,500,0.7938242041958898,0.974776274450555,False,False
RR_OBM,RR + OBM,2.871521488007805,4.8734264381568,96.0,0,952224741,1.5701323961864633,0.2,0.1,1000000,999000,100,3981,500,0.7938242041958898,0.974776274450555,False,False
RR_OBM_RR,RR + OBM-RR,2.871521488007805,4.780843773829044,95.0,0,952224741,1.5701323961864633,0.2,0.1,1000000,999000,100,3981,500,0.7938242041958898,0.974776274450555,False,False
RR_MSB,RR + MSB,2.871521488007805,4.79912565638863,96.0,0,952224741,1.5701323961864633,0.2,0.1,1000000,999000,100,3981,500,0.7938242041958898,0.974776274450555,False,False
RR_BATCH,RR + batch means,3.0318789550115186,4.731435465240829,91.0,0,1382689816,1.4935088068017774,0.2,0.1,1000000,999000,100,3981,500,0.7014268498840708,0.983754894179103,False,False
RR_ORACLE,RR + oracle variance,3.0319340193660977,4.7929095861483955,91.0,0,1382689816,1.4935088068017774,0.2,0.1,1000000,999000,100,3981,500,0.7014268498840708,0.983754894179103,False,False
RR_OBM,RR + OBM,3.0319340193660977,4.750304303830241,91.0,0,1382689816,1.4935088068017774,0.2,0.1,1000000,999000,100,3981,500,0.7014268498840708,0.983754894179103,False,False
RR_OBM_RR,RR + OBM-RR,3.0319340193660977,4.747942033184318,92.0,0,1382689816,1.4935088068017774,0.2,0.1,1000000,999000,100,3981,500,0.7014268498840708,0.983754894179103,False,False
RR_MSB,RR + MSB,3.0319340193660977,4.7191965463580505,92.0,0,1382689816,1.4935088068017774,0.2,0.1,1000000,999000,100,3981,500,0.7014268498840708,0.983754894179103,False,False
RR_BATCH,RR + batch means,2.7945003847640693,3.869232718562781,97.0,0,1678403331,1.0130933577483543,0.2,0.1,1000000,999000,100,3981,500,0.8130787548824936,0.9704160595057733,False,False
RR_ORACLE,RR + oracle variance,2.7947057659844114,3.9474812563843393,96.0,0,1678403331,1.0130933577483543,0.2,0.1,1000000,999000,100,3981,500,0.8130787548824936,0.9704160595057733,False,False
RR_OBM,RR + OBM,2.7947057659844114,3.918066649139765,96.0,0,1678403331,1.0130933577483543,0.2,0.1,1000000,999000,100,3981,500,0.8130787548824936,0.9704160595057733,False,False
RR_OBM_RR,RR + OBM-RR,2.7947057659844114,3.8828174756786167,96.0,0,1678403331,1.0130933577483543,0.2,0.1,1000000,999000,100,3981,500,0.8130787548824936,0.9704160595057733,False,False
RR_MSB,RR + MSB,2.7947057659844114,3.880409208365228,96.0,0,1678403331,1.0130933577483543,0.2,0.1,1000000,999000,100,3981,500,0.8130787548824936,0.9704160595057733,False,False
RR_BATCH,RR + batch means,2.155633780247528,4.256775745332351,85.0,0,1171300113,1.2144267650326144,0.2,0.1,1000000,999000,100,3981,500,0.7602631152445626,0.9706581183138677,False,False
RR_ORACLE,RR + oracle variance,2.1555527942824977,4.321962632356018,87.0,0,1171300113,1.2144267650326144,0.2,0.1,1000000,999000,100,3981,500,0.7602631152445626,0.9706581183138677,False,False
RR_OBM,RR + OBM,2.1555527942824977,4.292729332591239,86.0,0,1171300113,1.2144267650326144,0.2,0.1,1000000,999000,100,3981,500,0.7602631152445626,0.9706581183138677,False,False
RR_OBM_RR,RR + OBM-RR,2.1555527942824977,4.279438836903986,86.0,0,1171300113,1.2144267650326144,0.2,0.1,1000000,999000,100,3981,500,0.7602631152445626,0.9706581183138677,False,False
RR_MSB,RR + MSB,2.1555527942824977,4.264444818191899,86.0,0,1171300113,1.2144267650326144,0.2,0.1,1000000,999000,100,3981,500,0.7602631152445626,0.9706581183138677,False,False
RR_BATCH,RR + batch means,3.0568348092483117,6.04471465663434,95.0,0,1766867110,2.461885435521448,0.2,0.1,1000000,999000,100,3981,500,0.7862294349166898,0.966528381029845,False,False
RR_ORACLE,RR + oracle variance,3.0570034336902014,6.153599993513491,94.0,0,1766867110,2.461885435521448,0.2,0.1,1000000,999000,100,3981,500,0.7862294349166898,0.966528381029845,False,False
