method,label,l2_mean_x1e3,width_mean_x1e3,coverage_pct,diverged,problem_seed,sigma_true,rr_alpha_1,rr_alpha_2,T,T_eff,n_traj,b_n,n_bootstrap,max_a_norm,max_rho,warn_unstable,warn_assumption
RR_ORACLE,RR + oracle variance,2.964392318075063,6.484985551505188,97.0,0,1627981025,2.734181500222118,0.2,0.1,1000000,999000,100,3981,500,0.7706907675027578,0.9582762062789966,False,False
RR_OBM,RR + OBM,2.964392318075063,6.458313298605973,95.0,0,1627981025,2.734181500222118,0.2,0.1,1000000,999000,100,3981,500,0.7706907675027578,0.9582762062789966,False,False
RR_OBM_RR,RR + OBM-RR,2.964392318075063,6.452314365217243,95.0,0,1627981025,2.734181500222118,0.2,0.1,1000000,999000,100,3981,500,0.7706907675027578,0.9582762062789966,False,False
RR_MSB,RR + MSB,2.964392318075063,6.41729545856316,96.0,0,1627981025,2.734181500222118,0.2,0.1,1000000,999000,100,3981,500,0.7706907675027578,0.9582762062789966,False,False
RR_BATCH,RR + batch means,2.6860918638585636,5.412319718395009,99.0,0,1455819992,1.895765264710268,0.2,0.1,1000000,999000,100,3981,500,0.6659950111111707,0.9843288752540928,False,False
RR_ORACLE,RR + oracle variance,2.6861826504637634,5.39992370023091,100.0,0,1455819992,1.895765264710268,0.2,0.1,1000000,999000,100,3981,500,0.6659950111111707,0.9843288752540928,False,False
RR_OBM,RR + OBM,2.6861826504637634,5.393816304348982,100.0,0,1455819992,1.895765264710268,0.2,0.1,1000000,999000,100,3981,500,0.6659950111111707,0.9843288752540928,False,False
RR_OBM_RR,RR + OBM-RR,2.6861826504637634,5.457580967986996,99.0,0,1455819992,1.895765264710268,0.2,0.1,1000000,999000,100,3981,500,0.6659950111111707,0.9843288752540928,False,False
RR_MSB,RR + MSB,2.6861826504637634,5.383708242215546,99.0,0,1455819992,1.895765264710268,0.2,0.1,1000000,999000,100,3981,500,0.6659950111111707,0.9843288752540928,False,False
RR_BATCH,RR + batch means,2.9666224132860846,6.6211248872026465,94.0,0,417983442,2.8751362617689455,0.2,0.1,1000000,999000,100,3981,500,0.8070450189256176,0.9532349513235565,False,False
RR_ORACLE,RR + oracle variance,2.9663915218191526,6.650044609413278,93.0,0,417983442,2.8751362617689455,0.2,0.1,1000000,999000,100,3981,500,0.8070450189256176,0.9532349513235565,False,False
RR_OBM,RR + OBM,2.9663915218191526,6.617200834488298,93.0,0,417983442,2.8751362617689455,0.2,0.1,1000000,999000,100,3981,500,0.8070450189256176,0.9532349513235565,False,False
RR_OBM_RR,RR + OBM-RR,2.9663915218191526,6.584805404187461,94.0,0,417983442,2.8751362617689455,0.2,0.1,1000000,999000,100,3981,500,0.8070450189256176,0.9532349513235565,False,False
RR_MSB,RR + MSB,2.9663915218191526,6.509776249444673,93.0,0,417983442,2.8751362617689455,0.2,0.1,1000000,999000,100,3981,500,0.8070450189256176,0.9532349513235565,False,False
RR_BATCH,RR + batch means,2.6758875315852166,7.956309090820844,96.0,0,1631871624,4.166823713063872,0.2,0.1,1000000,999000,100,3981,500,0.7347772227554935,0.9697292239561879,False,False
RR_ORACLE,RR + oracle variance,2.6755658374762525,8.00567409060296,96.0,0,1631871624,4.166823713063872,0.2,0.1,1000000,999000,100,3981,500,0.7347772227554935,0.9697292239561879,False,False
RR_OBM,RR + OBM,2.6755658374762525,7.996688978074255,96.0,0,1631871624,4.166823713063872,0.2,0.1,1000000,999000,100,3981,500,0.7347772227554935,0.9697292239561879,False,False
RR_OBM_RR,RR + OBM-RR,2.6755658374762525,7.94321187993053,96.0,0,1631871624,4.166823713063872,0.2,0.1,1000000,999000,100,3981,500,0.7347772227554935,0.9697292239561879,False,False
RR_MSB,RR + MSB,2.6755658374762525,7.9277686593957375,96.0,0,1631871624,4.166823713063872,0.2,0.1,1000000,999000,100,3981,500,0.7347772227554935,0.9697292239561879,False,False
RR_BATCH,RR + batch means,2.817656008947483,5.288240043305383,98.0,0,1671565831,1.8420410772944598,0.2,0.1,1000000,999000,100,3981,500,0.7405757056332045,0.980835913940108,False,False
RR_ORACLE,RR + oracle variance,2.8176998416462595,5.322859439288745,99.0,0,1671565831,1.8420410772944598,0.2,0.1,1000000,999000,100,3981,500,0.7405757056332045,0.980835913940108,False,False
RR_OBM,RR + OBM,2.8176998416462595,5.304075193652339,98.0,0,1671565831,1.8420410772944598,0.2,0.1,1000000,999000,100,3981,500,0.7405757056332045,0.980835913940108,False,False
RR_OBM_RR,RR + OBM-RR,2.8176998416462595,5.316418992084899,98.0,0,1671565831,1.8420410772944598,0.2,0.1,1000000,999000,100,3981,500,0.7405757056332045,0.980835913940108,False,False
RR_MSB,RR + MSB,2.8176998416462595,5.24382913918877,98.0,0,1671565831,1.8420410772944598,0.2,0.1,1000000,999000,100,3981,500,0.7405757056332045,0.980835913940108,False,False
RR_BATCH,RR + batch means,2.5449560359563828,5.202777121491415,95.0,0,1068999196,1.8155421682428823,0.2,0.1,1000000,999000,100,3981,500,0.7620009701421451,0.9858189132595618,False,False
RR_ORACLE,RR + oracle variance,2.5450909217110818,5.2844344213272585,95.0,0,1068999196,1.8155421682428823,0.2,0.1,1000000,999000,100,3981,500,0.7620009701421451,0.9858189132595618,False,False
RR_OBM,RR + OBM,2.5450909217110818,5.2408212310137126,95.0,0,1068999196,1.8155421682428823,0.2,0.1,1000000,999000,100,3981,500,0.7620009701421451,0.9858189132595618,False,False
RR_OBM_RR,RR + OBM-RR,2.5450909217110818,5.276216519756168,96.0,0,1068999196,1.8155421682428823,0.2,0.1,1000000,999000,100,3981,500,0.7620009701421451,0.9858189132595618,False,False
RR_MSB,RR + MSB,2.5450909217110818,5.172266418681463,94.0,0,1068999196,1.8155421682428823,0.2,0.1,1000000,999000,100,3981,500,0.7620009701421451,0.9858189132595618,False,False
RR_BATCH,RR + batch means,3.7653506285760274,8.218804726662961,97.0,0,781482251,4.363005701707702,0.2,0.1,1000000,999000,100,3981,500,0.7151975208258752,0.978576859609315,False,False
RR_ORACLE,RR + oracle variance,3.7649667464314476,8.19196772976681,96.0,0,781482251,4.363005701707702,0.2,0.1,1000000,999000,100,3981,500,0.7151975208258752,0.978576859609315,False,False
RR_OBM,RR + OBM,3.7649667464314476,8.203088249769394,95.0,0,781482251,4.363005701707702,0.2,0.1,1000000,999000,100,3981,500,0.7151975208258752,0.978576859609315,False,False
RR_OBM_RR,RR + OBM-RR,3.7649667464314476,8.268557420124049,95.0,0,781482251,4.363005701707702,0.2,0.1,1000000,999000,100,3981,500,0.7151975208258752,0.978576859609315,False,False
RR_MSB,RR + MSB,3.7649667464314476,8.125675267754387,95.0,0,781482251,4.363005701707702,0.2,0.1,1000000,999000,100,3981,500,0.7151975208258752,0.978576859609315,False,False
RR_BATCH,RR + batch means,3.3344687257117553,4.6109823195977295,93.0,0,1466836457,1.4440585932393484,0.2,0.1,1000000,999000,100,3981,500,0.7142161934250567,0.9640237491430843,False,False
RR_ORACLE,RR + oracle variance,3.334444190889639,4.7128948492677,92.0,0,1466836457,1.4440585932393484,0.2,0.1,1000000,999000,100,3981,500,0.7142161934250567,0.9640237491430843,False,False
RR_OBM,RR + OBM,3.334444190889639,4.681199064659612,93.0,0,1466836457,1.4440585932393484,0.2,0.1,1000000,999000,100,3981,500,0.7142161934250567,0.9640237491430843,False,False
RR_OBM_RR,RR + OBM-RR,3.334444190889639,4.640314398970875,93.0,0,1466836457,1.4440585932393484,0.2,0.1,1000000,999000,100,3981,500,0.7142161934250567,0.9640237491430843,False,False
RR_MSB,RR + MSB,3.334444190889639,4.675116522018749,93.0,0,1466836457,1.4440585932393484,0.2,0.1,1000000,999000,100,3981,500,0.7142161934250567,0.9640237491430843,False,False
RR_BATCH,RR + batch means,2.655416339216213,5.398395712520579,94.0,0,331334161,1.9375291091622746,0.2,0.1,1000000,999000,100,3981,500,0.8241349755475844,0.9711524805845761,False,False
RR_ORACLE,RR + oracle variance,2.6553989342611075,5.459080023380671,94.0,0,331334161,1.9375291091622746,0.2,0.1,1000000,999000,100,3981,500,0.8241349755475844,0.9711524805845761,False,False
RR_OBM,RR + OBM,2.6553989342611075,5.439800491724052,95.0,0,331334161,1.9375291091622746,0.2,0.1,1000000,999000,100,3981,500,0.8241349755475844,0.9711524805845761,False,False
RR_OBM_RR,RR + OBM-RR,2.6553989342611075,5.380677494884072,93.0,0,331334161,1.9375291091622746,0.2,0.1,1000000,999000,100,3981,500,0.8241349755475844,0.9711524805845761,False,False
RR_MSB,RR + MSB,2.6553989342611075,5.362923543081964,94.0,0,331334161,1.9375291091622746,0.2,0.1,1000000,999000,100,3981,500,0.8241349755475844,0.9711524805845761,False,False
RR_BATCH,RR + batch means,3.2532516552896995,4.921230278569987,93.0,0,94067870,1.6265275770275067,0.2,0.1,1000000,999000,100,3981,500,0.8237571747788438,0.9806093965803354,False,False
RR_ORACLE,RR + oracle variance,3.2533833130655143,5.001796957524618,95.0,0,94067870,1.6265275770275067,0.2,0.1,1000000,999000,100,3981,500,0.8237571747788438,0.9806093965803354,False,False
RR_OBM,RR + OBM,3.2533833130655143,4.974780936945145,94.0,0,94067870,1.6265275770275067,0.2,0.1,1000000,999000,100,3981,500,0.8237571747788438,0.9806093965803354,False,False
RR_OBM_RR,RR + OBM-RR,3.2533833130655143,4.954153824393563,93.0,0,94067870,1.6265275770275067,0.2,0.1,1000000,999000,100,3981,500,0.8237571747788438,0.9806093965803354,False,False
RR_MSB,RR + MSB,3.2533833130655143,4.960036103328988,93.0,0,94067870,1.6265275770275067,0.2,0.1,1000000,999000,100,3981,500,0.8237571747788438,0.9806093965803354,False,False
RR_BATCH,RR + batch means,3.312493459439956,6.44336516768746,96.0,0,1173749072,2.706626465225628,0.2,0.1,1000000,999000,100,3981,500,0.7785593399232804,0.9794972428830395,False,False
RR_ORACLE,RR + oracle variance,3.312646996597481,6.452225015008768,97.0,0,1173749072,2.706626465225628,0.2,0.1,1000000,999000,100,3981,500,0.7785593399232804,0.9794972428830395,False,False
RR_OBM,RR + OBM,3.312646996597481,6.41569179428491,97.0,0,1173749072,2.706626465225628,0.2,0.1,1000000,999000,100,3981,500,0.7785593399232804,0.9794972428830395,False,False
RR_OBM_RR,RR + OBM-RR,3.312646996597481,6.438443510010755,96.0,0,1173749072,2.706626465225628,0.2,0.1,1000000,999000,100,3981,500,0.7785593399232804,0.9794972428830395,False,False
RR_MSB,RR + MSB,3.312646996597481,6.388414913192357,96.0,0,1173749072,2.706626465225628,0.2,0.1,1000000,999000,100,3981,500,0.7785593399232804,0.9794972428830395,False,False
RR_BATCH,RR + batch means,3.2240102080958835,6.707681020792202,96.0,0,1596387605,3.060338144238423,0.2,0.1,1000000,999000,100,3981,500,0.7950634690006232,0.9693720320764538,False,False
RR_ORACLE,RR + oracle variance,3.2240315032868576,6.860883584315,95.0,0,1596387605,3.060338144238423,0.2,0.1,1000000,999000,100,3981,500,0.7950634690006232,0.9693720320764538,False,False
RR_OBM,RR + OBM,3.2240315032868576,6.779898544895064,96.0,0,1596387605,3.060338144238423,0.2,0.1,1000000,999000,100,3981,500,0.7950634690006232,0.9693720320764538,False,False
RR_OBM_RR,RR + OBM-RR,3.2240315032868576,6.754446660796279,96.0,0,1596387605,3.060338144238423,0.2,0.1,1000000,999000,100,3981,500,0.7950634690006232,0.9693720320764538,False,False
RR_MSB,RR + MSB,3.2240315032868576,6.77711977564629,96.0,0,1596387605,3.060338144238423,0.2,0.1,1000000,999000,100,3981,500,0.7950634690006232,0.9693720320764538,False,False
RR_BATCH,RR + batch means,3.1162297249480635,7.483002063381185,93.0,0,1002275723,3.6973840613786653,0.2,0.1,1000000,999000,100,3981,500,0.7909197468303723,0.9600676908738776,False,False
RR_ORACLE,RR + oracle variance,3.116457610048746,7.541237612556499,95.0,0,1002275723,3.6973840613786653,0.2,0.1,1000000,999000,100,3981,500,0.7909197468303723,0.9600676908738776,False,False
RR_OBM,RR + OBM,3.116457610048746,7.516149534964231,95.0,0,1002275723,3.6973840613786653,0.2,0.1,1000000,999000,100,3981,500,0.7909197468303723,0.9600676908738776,False,False
RR_OBM_RR,RR + OBM-RR,3.116457610048746,7.499047996708574,95.0,0,1002275723,3.6973840613786653,0.2,0.1,1000000,999000,100,3981,500,0.7909197468303723,0.9600676908738776,False,False
RR_MSB,RR + MSB,3.116457610048746,7.419347750057548,92.0,0,1002275723,3.6973840613786653,0.2,0.1,1000000,999000,100,3981,500,0.7909197468303723,0.9600676908738776,False,False
RR_BATCH,RR + batch means,2.803942519220245,6.087037728290392,96.0,0,1981113450,2.4549938247732,0.2,0.1,1000000,999000,100,3981,500,0.7964510801748972,0.9684849066021706,False,False
RR_ORACLE,RR + oracle variance,2.803799855674185,6.144981002673784,97.0,0,1981113450,2.4549938247732,0.2,0.1,1000000,999000,100,3981,500,0.7964510801748972,0.9684849066021706,False,False
RR_OBM,RR + OBM,2.803799855674185,6.10662317360589,96.0,0,1981113450,2.4549938247732,0.2,0.1,1000000,999000,100,3981,500,0.7964510801748972,0.9684849066021706,False,False
RR_OBM_RR,RR + OBM-RR,2.803799855674185,6.127431380806193,96.0,0,1981113450,2.4549938247732,0.2,0.1,1000000,999000,100,3981,500,0.7964510801748972,0.9684849066021706,False,False
RR_MSB,RR + MSB,2.803799855674185,6.019369553432632,96.0,0,1981113450,2.4549938247732,0.2,0.1,1000000,999000,100,3981,500,0.7964510801748972,0.9684849066021706,False,False
RR_BATCH,RR + batch means,3.0245629740309954,5.113939923731603,93.0,0,1599364551,1.7186457336326737,0.2,0.1,1000000,999000,100,3981,500,0.7493977786570357,0.9827606234996767,False,False
RR_ORACLE,RR + oracle variance,3.0247702076813288,5.141484427143664,95.0,0,1599364551,1.7186457336326737,0.2,0.1,1000000,999000,100,3981,500,0.7493977786570357,0.9827606234996767,False,False
RR_OBM,RR + OBM,3.0247702076813288,5.12295794289864,95.0,0,1599364551,1.7186457336326737,0.2,0.1,1000000,999000,100,3981,500,0.7493977786570357,0.9827606234996767,False,False
RR_OBM_RR,RR + OBM-RR,3.0247702076813288,5.140506623154086,94.0,0,1599364551,1.7186457336326737,0.2,0.1,1000000,999000,100,3981,500,0.7493977786570357,0.9827606234996767,False,False
RR_MSB,RR + MSB,3.0247702076813288,5.076403520763424,96.0,0,1599364551,1.7186457336326737,0.2,0.1,1000000,999000,100,3981,500,0.7493977786570357,0.9827606234996767,False,False
RR_BATCH,RR + batch means,2.8845810848214883,3.9312387662915067,97.0,0,787359109,1.0330179330869644,0.2,0.1,1000000,999000,100,3981,500,0.7433911244204893,0.9718714684166588,False,False
RR_ORACLE,RR + oracle variance,2.8845511542515045,3.9861099428446503,97.0,0,787359109,1.0330179330869644,0.2,0.1,1000000,999000,100,3981,500,0.7433911244204893,0.9718714684166588,False,False
RR_OBM,RR + OBM,2.8845511542515045,3.9743850608037747,97.0,0,787359109,1.0330179330869644,0.2,0.1,1000000,999000,100,3981,500,0.7433911244204893,0.9718714684166588,False,False
RR_OBM_RR,RR + OBM-RR,2.8845511542515045,3.9765011406339084,98.0,0,787359109,1.0330179330869644,0.2,0.1,1000000,999000,100,3981,500,0.7433911244204893,0.9718714684166588,False,False
RR_MSB,RR + MSB,2.8845511542515045,3.9687115593671374,96.0,0,787359109,1.0330179330869644,0.2,0.1,1000000,999000,100,3981,500,0.7433911244204893,0.9718714684166588,False,False
RR_BATCH,RR + batch means,3.3126533954261252,4.522693922079811,98.0,0,699704628,1.3584523817710155,0.2,0.1,1000000,999000,100,3981,500,0.7937605249583184,0.9655883563292331,False,False
RR_ORACLE,RR + oracle variance,3.312649501092879,4.571066635696403,95.0,0,699704628,1.3584523817710155,0.2,0.1,1000000,999000,100,3981,500,0.7937605249583184,0.9655883563292331,False,False
RR_OBM,RR + OBM,3.312649501092879,4.538614646995621,96.0,0,699704628,1.3584523817710155,0.2,0.1,1000000,999000,100,3981,500,0.7937605249583184,0.9655883563292331,False,False
RR_OBM_RR,RR + OBM-RR,3.312649501092879,4.50096126416478,96.0,0,699704628,1.3584523817710155,0.2,0.1,1000000,999000,100,3981,500,0.7937605249583184,0.9655883563292331,False,False
RR_MSB,RR + MSB,3.312649501092879,4.5071147137915215,95.0,0,699704628,1.3584523817710155,0.2,0.1,1000000,999000,100,3981,500,0.7937605249583184,0.9655883563292331,False,False
RR_BATCH,RR + batch means,2.539869033490112,5.370256054887448,93.0,0,882294417,1.9707624558351595,0.2,0.1,1000000,999000,100,3981,500,0.7887314413145017,0.9612621307900595,False,False
RR_ORACLE,RR + oracle variance,2.5399310245516213,5.505699229148374,93.0,0,882294417,1.9707624558351595,0.2,0.1,1000000,999000,100,3981,500,0.7887314413145017,0.9612621307900595,False,False
RR_OBM,RR + OBM,2.5399310245516213,5.444052257451782,91.0,0,882294417,1.9707624558351595,0.2,0.1,1000000,999000,100,3981,500,0.7887314413145017,0.9612621307900595,False,False
RR_OBM_RR,RR + OBM-RR,2.5399310245516213,5.412027345678403,91.0,0,882294417,1.9707624558351595,0.2,0.1,1000000,999000,100,3981,500,0.7887314413145017,0.9612621307900595,False,False
RR_MSB,RR + MSB,2.5399310245516213,5.433067191504337,93.0,0,882294417,1.9707624558351595,0.2,0.1,1000000,999000,100,3981,500,0.7887314413145017,0.9612621307900595,False,False
RR_BATCH,RR + batch means,2.6972047520177305,3.6780669508386006,92.0,0,1944623249,0.9263361362850611,0.2,0.1,1000000,999000,100,3981,500,0.8032198794834147,0.9731738471305574,False,False
RR_ORACLE,RR + oracle variance,2.6971472584573055,3.774675703064192,92.0,0,1944623249,0.9263361362850611,0.2,0.1,1000000,999000,100,3981,500,0.8032198794834147,0.9731738471305574,False,False
RR_OBM,RR + OBM,2.6971472584573055,3.736089273263196,92.0,0,1944623249,0.9263361362850611,0.2,0.1,1000000,999000,100,3981,500,0.8032198794834147,0.9731738471305574,False,False
RR_OBM_RR,RR + OBM-RR,2.6971472584573055,3.699814550808688,92.0,0,1944623249,0.9263361362850611,0.2,0.1,1000000,999000,100,3981,500,0.8032198794834147,0.9731738471305574,False,False
RR_MSB,RR + MSB,2.6971472584573055,3.6940239858270507,92.0,0,1944623249,0.9263361362850611,0.2,0.1,1000000,999000,100,3981,500,0.8032198794834147,0.9731738471305574,False,False
RR_BATCH,RR + batch means,2.7480793498103675,6.5041646261403185,94.0,0,163945743,2.8274275854498367,0.2,0.1,1000000,999000,100,3981,500,0.7347524612229042,0.9746170642846718,False,False
RR_ORACLE,RR + oracle variance,2.748136676155859,6.594639931628453,94.0,0,163945743,2.8274275854498367,0.2,0.1,1000000,999000,100,3981,500,0.7347524612229042,0.9746170642846718,False,False
RR_OBM,RR + OBM,2.748136676155859,6.549568386416061,94.0,0,163945743,2.8274275854498367,0.2,0.1,1000000,999000,100,3981,500,0.7347524612229042,0.9746170642846718,False,False
RR_OBM_RR,RR + OBM-RR,2.748136676155859,6.501448301503053,93.0,0,163945743,2.8274275854498367,0.2,0.1,1000000,999000,100,3981,500,0.7347524612229042,0.9746170642846718,False,False
RR_MSB,RR + MSB,2.748136676155859,6.467161762224014,94.0,0,163945743,2.8274275854498367,0.2,0.1,1000000,999000,100,3981,500,0.7347524612229042,0.9746170642846718,False,False
RR_BATCH,RR + batch means,2.7715812231619865,5.550164792120917,93.0,0,2077711329,2.076317845404007,0.2,0.1,1000000,999000,100,3981,500,0.7885947741651329,0.9693267472582436,False,False
RR_ORACLE,RR + oracle variance,2.7716322814065055,5.651220602796252,95.0,0,2077711329,2.076317845404007,0.2,0.1,1000000,999000,100,3981,500,0.7885947741651329,0.9693267472582436,False,False
RR_OBM,RR + OBM,2.7716322814065055,5.604915544059826,95.0,0,2077711329,2.076317845404007,0.2,0.1,1000000,999000,100,3981,500,0.7885947741651329,0.9693267472582436,False,False
RR_OBM_RR,RR + OBM-RR,2.7716322814065055,5.5852156727724065,92.0,0,2077711329,2.076317845404007,0.2,0.1,1000000,999000,100,3981,500,0.7885947741651329,0.9693267472582436,False,False
RR_MSB,RR + MSB,2.7716322814065055,5.594026730968527,94.0,0,2077711329,2.076317845404007,0.2,0.1,1000000,999000,100,3981,500,0.7885947741651329,0.9693267472582436,False,False
RR_BATCH,RR + batch means,3.8462780590242196,9.839269534373663,96.0,0,795556160,6.443874465109782,0.2,0.1,1000000,999000,100,3981,500,0.7093983741750088,0.9762226760420812,False,False
RR_ORACLE,RR + oracle variance,3.845706803997619,9.955632990523931,98.0,0,795556160,6.443874465109782,0.2,0.1,1000000,999000,100,3981,500,0.7093983741750088,0.9762226760420812,False,False
RR_OBM,RR + OBM,3.845706803997619,9.854821127254842,96.0,0,795556160,6.443874465109782,0.2,0.1,1000000,999000,100,3981,500,0.7093983741750088,0.9762226760420812,False,False
RR_OBM_RR,RR + OBM-RR,3.845706803997619,9.851153096416406,96.0,0,795556160,6.443874465109782,0.2,0.1,1000000,999000,100,3981,500,0.7093983741750088,0.9762226760420812,False,False
RR_MSB,RR + MSB,3.845706803997619,9.731760473754127,96.0,0,795556160,6.443874465109782,0.2,0.1,1000000,999000,100,3981,500,0.7093983741750088,0.9762226760420812,False,False
RR_BATCH,RR + batch means,2.981141900590147,5.9444197704716535,91.0,0,406886645,2.354562057055686,0.2,0.1,1000000,999000,100,3981,500,0.7445890093971937,0.9572448254781045,False,False
RR_ORACLE,RR + oracle variance,2.9808728373690903,6.017975470251905,92.0,0,406886645,2.354562057055686,0.2,0.1,1000000,999000,100,3981,500,0.7445890093971937,0.9572448254781045,False,False
RR_OBM,RR + OBM,2.9808728373690903,5.977128070720586,91.0,0,406886645,2.354562057055686,0.2,0.1,1000000,999000,100,3981,500,0.7445890093971937,0.9572448254781045,False,False
RR_OBM_RR,RR + OBM-RR,2.9808728373690903,5.942148138787451,92.0,0,406886645,2.354562057055686,0.2,0.1,1000000,999000,100,3981,500,0.7445890093971937,0.9572448254781045,False,False
RR_MSB,RR + MSB,2.9808728373690903,5.959980447820814,90.0,0,406886645,2.354562057055686,0.2,0.1,1000000,999000,100,3981,500,0.7445890093971937,0.9572448254781045,False,False
RR_BATCH,RR + batch means,3.1638251882687007,4.852005760842726,94.0,0,1008363426,1.5665402994477549,0.2,0.1,1000000,999000,100,3981,500,0.755666838213906,0.9815452084793563,False,False
RR_ORACLE,RR + oracle variance,3.163702216224574,4.908695906312208,94.0,0,1008363426,1.5665402994477549,0.2,0.1,1000000,999000,100,3981,500,0.755666838213906,0.9815452084793563,False,False
RR_OBM,RR + OBM,3.163702216224574,4.892277818897971,94.0,0,1008363426,1.5665402994477549,0.2,0.1,1000000,999000,100,3981,500,0.755666838213906,0.9815452084793563,False,False
RR_OBM_RR,RR + OBM-RR,3.163702216224574,4.903837320220229,93.0,0,1008363426,1.5665402994477549,0.2,0.1,1000000,999000,100,3981,500,0.755666838213906,0.9815452084793563,False,False
RR_MSB,RR + MSB,3.163702216224574,4.841058255211659,94.0,0,1008363426,1.5665402994477549,0.2,0.1,1000000,999000,100,3981,500,0.755666838213906,0.9815452084793563,False,False
RR_BATCH,RR + batch means,3.1037078764835915,4.390164247803407,95.0,0,1708709736,1.2374600583517064,0.2,0.1,1000000,999000,100,3981,500,0.7864258994086526,0.9788075935840435,False,False
RR_ORACLE,RR + oracle variance,3.104113473491439,4.362756131932432,95.0,0,1708709736,1.2374600583517064,0.2,0.1,1000000,999000,100,3981,500,0.7864258994086526,0.9788075935840435,False,False
RR_OBM,RR + OBM,3.104113473491439,4.3619807360371325,96.0,0,1708709736,1.2374600583517064,0.2,0.1,1000000,999000,100,3981,500,0.7864258994086526,0.9788075935840435,False,False
RR_OBM_RR,RR + OBM-RR,3.104113473491439,4.410460424715068,97.0,0,1708709736,1.2374600583517064,0.2,0.1,1000000,999000,100,3981,500,0.7864258994086526,0.9788075935840435,False,False
RR_MSB,RR + MSB,3.104113473491439,4.32007095259605,96.0,0,1708709736,1.2374600583517064,0.2,0.1,1000000,999000,100,3981,500,0.7864258994086526,0.9788075935840435,False,False
RR_BATCH,RR + batch means,2.5108360611645533,4.180350977613548,98.0,0,994157307,1.1319447869937644,0.2,0.1,1000000,999000,100,3981,500,0.8376670420369194,0.9724813800172213,False,False
RR_ORACLE,RR + oracle variance,2.510785038999391,4.172611632296695,96.0,0,994157307,1.1319447869937644,0.2,0.1,1000000,999000,100,3981,500,0.8376670420369194,0.9724813800172213,False,False
RR_OBM,RR + OBM,2.510785038999391,4.173467761812734,97.0,0,994157307,1.1319447869937644,0.2,0.1,1000000,999000,100,3981,500,0.8376670420369194,0.9724813800172213,False,False
RR_OBM_RR,RR + OBM-RR,2.510785038999391,4.172213398602211,97.0,0,994157307,1.1319447869937644,0.2,0.1,1000000,999000,100,3981,500,0.8376670420369194,0.9724813800172213,False,False
RR_MSB,RR + MSB,2.510785038999391,4.1561877230534146,97.0,0,994157307,1.1319447869937644,0.2,0.1,1000000,999000,100,3981,500,0.8376670420369194,0.9724813800172213,False,False
RR_BATCH,RR + batch means,3.042887151312415,5.962929642630196,93.0,0,279004308,2.323440686562524,0.2,0.1,1000000,999000,100,3981,500,0.7318279552606795,0.9727303749556581,False,False
RR_ORACLE,RR + oracle variance,3.043097029452253,5.978071948650677,92.0,0,279004308,2.323440686562524,0.2,0.1,1000000,999000,100,3981,500,0.7318279552606795,0.9727303749556581,False,False
RR_OBM,RR + OBM,3.043097029452253,5.9982391102151755,93.0,0,279004308,2.323440686562524,0.2,0.1,1000000,999000,100,3981,500,0.7318279552606795,0.9727303749556581,False,False
RR_OBM_RR,RR + OBM-RR,3.043097029452253,5.970146917694213,92.0,0,279004308,2.323440686562524,0.2,0.1,1000000,999000,100,3981,500,0.7318279552606795,0.9727303749556581,False,False
RR_MSB,RR + MSB,3.043097029452253,5.93454305828394,93.0,0,279004308,2.323440686562524,0.2,0.1,1000000,999000,100,3981,500,0.7318279552606795,0.9727303749556581,False,False
RR_BATCH,RR + batch means,2.916991621834709,3.1055133421432815,89.0,0,709091226,0.6416041532524789,0.2,0.1,1000000,999000,100,3981,500,0.7716686336166987,0.9802060012410437,False,False
RR_ORACLE,RR + oracle variance,2.9172557724082306,3.141441132348479,89.0,0,709091226,0.6416041532524789,0.2,0.1,1000000,999000,100,3981,500,0.7716686336166987,0.9802060012410437,False,False
RR_OBM,RR + OBM,2.9172557724082306,3.1398850925408803,89.0,0,709091226,0.6416041532524789,0.2,0.1,1000000,999000,100,3981,500,0.7716686336166987,0.9802060012410437,False,False
RR_OBM_RR,RR + OBM-RR,2.9172557724082306,3.124498464653254,88.0,0,709091226,0.6416041532524789,0.2,0.1,1000000,999000,100,3981,500,0.7716686336166987,0.9802060012410437,False,False
RR_MSB,RR + MSB,2.9172557724082306,3.0946258604598533,89.0,0,709091226,0.6416041532524789,0.2,0.1,1000000,999000,100,3981,500,0.7716686336166987,0.9802060012410437,False,False
RR_BATCH,RR + batch means,2.8488508504213517,3.7592565606637187,94.0,0,2019291965,0.9373880688365333,0.2,0.1,1000000,999000,100,3981,500,0.7743907638099192,0.9813637413925418,False,False
RR_ORACLE,RR + oracle variance,2.8487038802839195,3.7971263911822506,97.0,0,2019291965,0.9373880688365333,0.2,0.1,1000000,999000,100,3981,500,0.7743907638099192,0.9813637413925418,False,False
RR_OBM,RR + OBM,2.8487038802839195,3.7775581049460367,95.0,0,2019291965,0.9373880688365333,0.2,0.1,1000000,999000,100,3981,500,0.7743907638099192,0.9813637413925418,False,False
RR_OBM_RR,RR + OBM-RR,2.8487038802839195,3.7791164080324067,94.0,0,2019291965,0.9373880688365333,0.2,0.1,1000000,999000,100,3981,500,0.7743907638099192,0.9813637413925418,False,False
RR_MSB,RR + MSB,2.8487038802839195,3.720111942416712,95.0,0,2019291965,0.9373880688365333,0.2,0.1,1000000,999000,100,3981,500,0.7743907638099192,0.9813637413925418,False,False
