scenario,lazy_prob,problem_seed,T,T_eff,sigma_true,rr_alpha_1,rr_alpha_2,eig_min,eig_max,noise_target,max_a_norm,max_rho,warn_unstable,warn_assumption,slem,spectral_gap,relaxation_time,eta,b_n,lam,estimator,l2_mean_x1e3,width_mean_x1e3,coverage_pct,diverged,sigma_mean_raw,rel_bias_raw,mse_raw,sigma_mean_used,rel_bias_used,mse_used,negative_rate,clamped_rate
lazy_0p50,0.5,781482251,100000,99000,12.74218851082353,0.2,0.1,0.25,0.6,0.35,0.7151975208258752,0.978576859609315,False,False,0.5749021477835266,0.42509785221647345,2.3523995587979774,,0,2.0,ORACLE,19.888249478114805,44.471574146466416,96.0,0,12.74218851082353,0.0,0.0,12.74218851082353,0.0,0.0,0.0,0.0
lazy_0p50,0.5,781482251,100000,99000,12.74218851082353,0.2,0.1,0.25,0.6,0.35,0.7151975208258752,0.978576859609315,False,False,0.5749021477835266,0.42509785221647345,2.3523995587979774,0.4,100,0.0,OBM,19.888249478114805,35.84742861925555,86.0,0,8.2822087688752,-0.35001677601613823,19.986988738594242,8.2822087688752,-0.35001677601613823,19.986988738594242,0.0,0.0
lazy_0p50,0.5,781482251,100000,99000,12.74218851082353,0.2,0.1,0.25,0.6,0.35,0.7151975208258752,0.978576859609315,False,False,0.5749021477835266,0.42509785221647345,2.3523995587979774,0.4,100,2.0,OBM_RR,19.888249478114805,44.209564405004826,95.0,0,12.605523638706352,-0.01072538457589853,0.6791746677782909,12.605523638706352,-0.01072538457589853,0.6791746677782909,0.0,0.0
lazy_0p50,0.5,781482251,100000,99000,12.74218851082353,0.2,0.1,0.25,0.6,0.35,0.7151975208258752,0.978576859609315,False,False,0.5749021477835266,0.42509785221647345,2.3523995587979774,0.5,316,0.0,OBM,19.888249478114805,41.87060017934769,95.0,0,11.308384459956756,-0.11252415938195119,2.6530475093410555,11.308384459956756,-0.11252415938195119,2.6530475093410555,0.0,0.0
lazy_0p50,0.5,781482251,100000,99000,12.74218851082353,0.2,0.1,0.25,0.6,0.35,0.7151975208258752,0.978576859609315,False,False,0.5749021477835266,0.42509785221647345,2.3523995587979774,0.5,316,2.0,OBM_RR,19.888249478114805,44.423675950475754,96.0,0,12.771655099476433,0.0023125217954414875,2.9563665128573047,12.771655099476433,0.0023125217954414875,2.9563665128573047,0.0,0.0
lazy_0p50,0.5,781482251,100000,99000,12.74218851082353,0.2,0.1,0.25,0.6,0.35,0.7151975208258752,0.978576859609315,False,False,0.5749021477835266,0.42509785221647345,2.3523995587979774,0.6,999,0.0,OBM,19.888249478114805,43.6100026233901,95.0,0,12.301827529596427,-0.0345592894700192,2.62482326903404,12.301827529596427,-0.0345592894700192,2.62482326903404,0.0,0.0
lazy_0p50,0.5,781482251,100000,99000,12.74218851082353,0.2,0.1,0.25,0.6,0.35,0.7151975208258752,0.978576859609315,False,False,0.5749021477835266,0.42509785221647345,2.3523995587979774,0.6,999,2.0,OBM_RR,19.888249478114805,43.81975447541676,96.0,0,12.573110339609727,-0.013269162598731277,10.517420552042603,12.573110339609727,-0.013269162598731277,10.517420552042603,0.0,0.0
lazy_0p50,0.5,1068999196,100000,99000,5.924475334725753,0.2,0.1,0.25,0.6,0.35,0.7620009701421451,0.9858189132595618,False,False,0.5560621937999771,0.4439378062000229,2.2525677832210462,,0,2.0,ORACLE,14.840041641132823,30.323926635057735,99.0,0,5.924475334725753,0.0,0.0,5.924475334725753,0.0,0.0,0.0,0.0
lazy_0p50,0.5,1068999196,100000,99000,5.924475334725753,0.2,0.1,0.25,0.6,0.35,0.7620009701421451,0.9858189132595618,False,False,0.5560621937999771,0.4439378062000229,2.2525677832210462,0.4,100,0.0,OBM,14.840041641132823,25.06191447108778,88.0,0,4.048376946700261,-0.31666911954699495,3.545957838706357,4.048376946700261,-0.31666911954699495,3.545957838706357,0.0,0.0
lazy_0p50,0.5,1068999196,100000,99000,5.924475334725753,0.2,0.1,0.25,0.6,0.35,0.7620009701421451,0.9858189132595618,False,False,0.5560621937999771,0.4439378062000229,2.2525677832210462,0.4,100,2.0,OBM_RR,14.840041641132823,29.99051008415814,98.0,0,5.800187635064195,-0.020978684632723038,0.1382471179838247,5.800187635064195,-0.020978684632723038,0.1382471179838247,0.0,0.0
lazy_0p50,0.5,1068999196,100000,99000,5.924475334725753,0.2,0.1,0.25,0.6,0.35,0.7620009701421451,0.9858189132595618,False,False,0.5560621937999771,0.4439378062000229,2.2525677832210462,0.5,316,0.0,OBM,14.840041641132823,28.556477624647606,96.0,0,5.259023191774003,-0.11232254425151629,0.5493898849527568,5.259023191774003,-0.11232254425151629,0.5493898849527568,0.0,0.0
lazy_0p50,0.5,1068999196,100000,99000,5.924475334725753,0.2,0.1,0.25,0.6,0.35,0.7620009701421451,0.9858189132595618,False,False,0.5560621937999771,0.4439378062000229,2.2525677832210462,0.5,316,2.0,OBM_RR,14.840041641132823,29.766506622272836,97.0,0,5.735398155030015,-0.031914586357964965,0.6441856588793837,5.735398155030015,-0.031914586357964965,0.6441856588793837,0.0,0.0
lazy_0p50,0.5,1068999196,100000,99000,5.924475334725753,0.2,0.1,0.25,0.6,0.35,0.7620009701421451,0.9858189132595618,False,False,0.5560621937999771,0.4439378062000229,2.2525677832210462,0.6,999,0.0,OBM,14.840041641132823,29.26495765460995,97.0,0,5.539337379944644,-0.06500794298588078,0.6183305978252599,5.539337379944644,-0.06500794298588078,0.6183305978252599,0.0,0.0
lazy_0p50,0.5,1068999196,100000,99000,5.924475334725753,0.2,0.1,0.25,0.6,0.35,0.7620009701421451,0.9858189132595618,False,False,0.5560621937999771,0.4439378062000229,2.2525677832210462,0.6,999,2.0,OBM_RR,14.840041641132823,28.982748131158655,97.0,0,5.4828699457882655,-0.07453915561924265,1.6602229110287596,5.4828699457882655,-0.07453915561924265,1.6602229110287596,0.0,0.0
lazy_0p50,0.5,1002275723,100000,99000,10.906368420599136,0.2,0.1,0.25,0.6,0.35,0.7909197468303723,0.9600676908738776,False,False,0.6121483315284859,0.3878516684715141,2.578305267941487,,0,2.0,ORACLE,16.549990465468,41.14343727927398,95.0,0,10.906368420599136,0.0,0.0,10.906368420599136,0.0,0.0,0.0,0.0
lazy_0p50,0.5,1002275723,100000,99000,10.906368420599136,0.2,0.1,0.25,0.6,0.35,0.7909197468303723,0.9600676908738776,False,False,0.6121483315284859,0.3878516684715141,2.578305267941487,0.4,100,0.0,OBM,16.549990465468,34.267247736447594,90.0,0,7.56968199787317,-0.3059392727302226,11.261259698904604,7.56968199787317,-0.3059392727302226,11.261259698904604,0.0,0.0
lazy_0p50,0.5,1002275723,100000,99000,10.906368420599136,0.2,0.1,0.25,0.6,0.35,0.7909197468303723,0.9600676908738776,False,False,0.6121483315284859,0.3878516684715141,2.578305267941487,0.4,100,2.0,OBM_RR,16.549990465468,41.12095297462783,93.0,0,10.908614494081569,0.00020594146427236888,0.623955840947334,10.908614494081569,0.00020594146427236888,0.623955840947334,0.0,0.0
lazy_0p50,0.5,1002275723,100000,99000,10.906368420599136,0.2,0.1,0.25,0.6,0.35,0.7909197468303723,0.9600676908738776,False,False,0.6121483315284859,0.3878516684715141,2.578305267941487,0.5,316,0.0,OBM,16.549990465468,39.16365815912111,93.0,0,9.894158485234804,-0.09280907230793208,1.5100285413600532,9.894158485234804,-0.09280907230793208,1.5100285413600532,0.0,0.0
lazy_0p50,0.5,1002275723,100000,99000,10.906368420599136,0.2,0.1,0.25,0.6,0.35,0.7909197468303723,0.9600676908738776,False,False,0.6121483315284859,0.3878516684715141,2.578305267941487,0.5,316,2.0,OBM_RR,16.549990465468,41.477384579721075,93.0,0,11.12781717743493,0.020304536606111423,2.03504714269039,11.12781717743493,0.020304536606111423,2.03504714269039,0.0,0.0
lazy_0p50,0.5,1002275723,100000,99000,10.906368420599136,0.2,0.1,0.25,0.6,0.35,0.7909197468303723,0.9600676908738776,False,False,0.6121483315284859,0.3878516684715141,2.578305267941487,0.6,999,0.0,OBM,16.549990465468,40.82544167485315,93.0,0,10.778321588908204,-0.011740556228513896,1.7784485959753626,10.778321588908204,-0.011740556228513896,1.7784485959753626,0.0,0.0
lazy_0p50,0.5,1002275723,100000,99000,10.906368420599136,0.2,0.1,0.25,0.6,0.35,0.7909197468303723,0.9600676908738776,False,False,0.6121483315284859,0.3878516684715141,2.578305267941487,0.6,999,2.0,OBM_RR,16.549990465468,41.58998299768719,93.0,0,11.315885692789761,0.03754845393056401,7.8662222878739225,11.315885692789761,0.03754845393056401,7.8662222878739225,0.0,0.0
lazy_0p50,0.5,94067870,100000,99000,5.046788027074696,0.2,0.1,0.25,0.6,0.35,0.8237571747788438,0.9806093965803354,False,False,0.5845533801259709,0.4154466198740291,2.4070481071749197,,0,2.0,ORACLE,16.704564646129903,27.987752287243524,98.0,0,5.046788027074696,0.0,0.0,5.046788027074696,0.0,0.0,0.0,0.0
lazy_0p50,0.5,94067870,100000,99000,5.046788027074696,0.2,0.1,0.25,0.6,0.35,0.8237571747788438,0.9806093965803354,False,False,0.5845533801259709,0.4154466198740291,2.4070481071749197,0.4,100,0.0,OBM,16.704564646129903,24.224926760804717,94.0,0,3.7830484743495574,-0.2504047219628617,1.6283446943218414,3.7830484743495574,-0.2504047219628617,1.6283446943218414,0.0,0.0
lazy_0p50,0.5,94067870,100000,99000,5.046788027074696,0.2,0.1,0.25,0.6,0.35,0.8237571747788438,0.9806093965803354,False,False,0.5845533801259709,0.4154466198740291,2.4070481071749197,0.4,100,2.0,OBM_RR,16.704564646129903,27.974106126784307,98.0,0,5.049246921864511,0.00048721974781268764,0.14907126897914796,5.049246921864511,0.00048721974781268764,0.14907126897914796,0.0,0.0
lazy_0p50,0.5,94067870,100000,99000,5.046788027074696,0.2,0.1,0.25,0.6,0.35,0.8237571747788438,0.9806093965803354,False,False,0.5845533801259709,0.4154466198740291,2.4070481071749197,0.5,316,0.0,OBM,16.704564646129903,26.903704431929565,96.0,0,4.669553497366667,-0.0747474488098697,0.25729559687974424,4.669553497366667,-0.0747474488098697,0.25729559687974424,0.0,0.0
lazy_0p50,0.5,94067870,100000,99000,5.046788027074696,0.2,0.1,0.25,0.6,0.35,0.8237571747788438,0.9806093965803354,False,False,0.5845533801259709,0.4154466198740291,2.4070481071749197,0.5,316,2.0,OBM_RR,16.704564646129903,28.251254428098882,99.0,0,5.160727111373077,0.022576554372231925,0.394362943565768,5.160727111373077,0.022576554372231925,0.394362943565768,0.0,0.0
lazy_0p50,0.5,94067870,100000,99000,5.046788027074696,0.2,0.1,0.25,0.6,0.35,0.8237571747788438,0.9806093965803354,False,False,0.5845533801259709,0.4154466198740291,2.4070481071749197,0.6,999,0.0,OBM,16.704564646129903,27.811689140229202,99.0,0,4.999025066620165,-0.009464031419250202,0.31390590487293557,4.999025066620165,-0.009464031419250202,0.31390590487293557,0.0,0.0
lazy_0p50,0.5,94067870,100000,99000,5.046788027074696,0.2,0.1,0.25,0.6,0.35,0.8237571747788438,0.9806093965803354,False,False,0.5845533801259709,0.4154466198740291,2.4070481071749197,0.6,999,2.0,OBM_RR,16.704564646129903,28.086906570103668,98.0,0,5.148453885139826,0.02014466577944624,1.3601582565761456,5.148453885139826,0.02014466577944624,1.3601582565761456,0.0,0.0
lazy_0p50,0.5,1173749072,100000,99000,7.87562803343512,0.2,0.1,0.25,0.6,0.35,0.7785593399232804,0.9794972428830395,False,False,0.5513817825862313,0.4486182174137687,2.229066857259793,,0,2.0,ORACLE,16.86761984472211,34.962548954499404,97.0,0,7.87562803343512,0.0,0.0,7.87562803343512,0.0,0.0,0.0,0.0
lazy_0p50,0.5,1173749072,100000,99000,7.87562803343512,0.2,0.1,0.25,0.6,0.35,0.7785593399232804,0.9794972428830395,False,False,0.5513817825862313,0.4486182174137687,2.229066857259793,0.4,100,0.0,OBM,16.86761984472211,28.341367870148986,93.0,0,5.177401198220755,-0.342604656258439,7.3277972888788545,5.177401198220755,-0.342604656258439,7.3277972888788545,0.0,0.0
lazy_0p50,0.5,1173749072,100000,99000,7.87562803343512,0.2,0.1,0.25,0.6,0.35,0.7785593399232804,0.9794972428830395,False,False,0.5513817825862313,0.4486182174137687,2.229066857259793,0.4,100,2.0,OBM_RR,16.86761984472211,34.73783782450434,96.0,0,7.782153719941157,-0.011868807553775867,0.24409917529077504,7.782153719941157,-0.011868807553775867,0.24409917529077504,0.0,0.0
lazy_0p50,0.5,1173749072,100000,99000,7.87562803343512,0.2,0.1,0.25,0.6,0.35,0.7785593399232804,0.9794972428830395,False,False,0.5513817825862313,0.4486182174137687,2.229066857259793,0.5,316,0.0,OBM,16.86761984472211,32.94035538519238,96.0,0,6.997698027192822,-0.11147428529066408,0.9642651961285851,6.997698027192822,-0.11147428529066408,0.9642651961285851,0.0,0.0
lazy_0p50,0.5,1173749072,100000,99000,7.87562803343512,0.2,0.1,0.25,0.6,0.35,0.7785593399232804,0.9794972428830395,False,False,0.5513817825862313,0.4486182174137687,2.229066857259793,0.5,316,2.0,OBM_RR,16.86761984472211,34.80726297745613,97.0,0,7.8344339566503045,-0.005230576737490754,0.9349013285450292,7.8344339566503045,-0.005230576737490754,0.9349013285450292,0.0,0.0
lazy_0p50,0.5,1173749072,100000,99000,7.87562803343512,0.2,0.1,0.25,0.6,0.35,0.7785593399232804,0.9794972428830395,False,False,0.5513817825862313,0.4486182174137687,2.229066857259793,0.6,999,0.0,OBM,16.86761984472211,34.10207575573037,96.0,0,7.513694828221638,-0.04595610707830973,0.7878421717784433,7.513694828221638,-0.04595610707830973,0.7878421717784433,0.0,0.0
lazy_0p50,0.5,1173749072,100000,99000,7.87562803343512,0.2,0.1,0.25,0.6,0.35,0.7785593399232804,0.9794972428830395,False,False,0.5513817825862313,0.4486182174137687,2.229066857259793,0.6,999,2.0,OBM_RR,16.86761984472211,33.70206032282707,95.0,0,7.401848651897938,-0.06015766355721778,2.807065388901717,7.401848651897938,-0.06015766355721778,2.807065388901717,0.0,0.0
lazy_0p50,0.5,331334161,100000,99000,5.90039503081623,0.2,0.1,0.25,0.6,0.35,0.8241349755475844,0.9711524805845761,False,False,0.5598430232423115,0.4401569767576885,2.2719167315403284,,0,2.0,ORACLE,14.554592037314254,30.26223738562953,89.0,0,5.90039503081623,0.0,0.0,5.90039503081623,0.0,0.0,0.0,0.0
lazy_0p50,0.5,331334161,100000,99000,5.90039503081623,0.2,0.1,0.25,0.6,0.35,0.8241349755475844,0.9711524805845761,False,False,0.5598430232423115,0.4401569767576885,2.2719167315403284,0.4,100,0.0,OBM,14.554592037314254,26.960871521757475,85.0,0,4.685774831082506,-0.2058540476341123,1.522925042321267,4.685774831082506,-0.2058540476341123,1.522925042321267,0.0,0.0
lazy_0p50,0.5,331334161,100000,99000,5.90039503081623,0.2,0.1,0.25,0.6,0.35,0.8241349755475844,0.9711524805845761,False,False,0.5598430232423115,0.4401569767576885,2.2719167315403284,0.4,100,2.0,OBM_RR,14.554592037314254,30.261887142534654,89.0,0,5.909281666275016,0.0015061085592359416,0.2113019880937323,5.909281666275016,0.0015061085592359416,0.2113019880937323,0.0,0.0
lazy_0p50,0.5,331334161,100000,99000,5.90039503081623,0.2,0.1,0.25,0.6,0.35,0.8241349755475844,0.9711524805845761,False,False,0.5598430232423115,0.4401569767576885,2.2719167315403284,0.5,316,0.0,OBM,14.554592037314254,29.229865985255223,87.0,0,5.512208841080227,-0.06578986452747781,0.3158544917522292,5.512208841080227,-0.06578986452747781,0.3158544917522292,0.0,0.0
lazy_0p50,0.5,331334161,100000,99000,5.90039503081623,0.2,0.1,0.25,0.6,0.35,0.8241349755475844,0.9711524805845761,False,False,0.5598430232423115,0.4401569767576885,2.2719167315403284,0.5,316,2.0,OBM_RR,14.554592037314254,30.09825442932458,86.0,0,5.867708180145457,-0.005539773269426538,0.7560917282302418,5.867708180145457,-0.005539773269426538,0.7560917282302418,0.0,0.0
lazy_0p50,0.5,331334161,100000,99000,5.90039503081623,0.2,0.1,0.25,0.6,0.35,0.8241349755475844,0.9711524805845761,False,False,0.5598430232423115,0.4401569767576885,2.2719167315403284,0.6,999,0.0,OBM,14.554592037314254,29.861057058973298,87.0,0,5.769593171013853,-0.0221683224799751,0.6058789453986823,5.769593171013853,-0.0221683224799751,0.6058789453986823,0.0,0.0
lazy_0p50,0.5,331334161,100000,99000,5.90039503081623,0.2,0.1,0.25,0.6,0.35,0.8241349755475844,0.9711524805845761,False,False,0.5598430232423115,0.4401569767576885,2.2719167315403284,0.6,999,2.0,OBM_RR,14.554592037314254,29.774738201548015,90.0,0,5.823517007581257,-0.013029301060938954,2.6966728619433837,5.823517007581257,-0.013029301060938954,2.6966728619433837,0.0,0.0
lazy_0p50,0.5,1596387605,100000,99000,9.271374574249858,0.2,0.1,0.25,0.6,0.35,0.7950634690006232,0.9693720320764538,False,False,0.5940230896974882,0.4059769103025118,2.4631942719472755,,0,2.0,ORACLE,18.786760801364522,37.93434180808441,96.0,0,9.271374574249858,0.0,0.0,9.271374574249858,0.0,0.0,0.0,0.0
lazy_0p50,0.5,1596387605,100000,99000,9.271374574249858,0.2,0.1,0.25,0.6,0.35,0.7950634690006232,0.9693720320764538,False,False,0.5940230896974882,0.4059769103025118,2.4631942719472755,0.4,100,0.0,OBM,18.786760801364522,31.120649014964954,90.0,0,6.242743054334285,-0.326664778308843,9.24441592784685,6.242743054334285,-0.326664778308843,9.24441592784685,0.0,0.0
lazy_0p50,0.5,1596387605,100000,99000,9.271374574249858,0.2,0.1,0.25,0.6,0.35,0.7950634690006232,0.9693720320764538,False,False,0.5940230896974882,0.4059769103025118,2.4631942719472755,0.4,100,2.0,OBM_RR,18.786760801364522,37.777156048588566,96.0,0,9.204989690820232,-0.007160198619738847,0.3850374571349875,9.204989690820232,-0.007160198619738847,0.3850374571349875,0.0,0.0
lazy_0p50,0.5,1596387605,100000,99000,9.271374574249858,0.2,0.1,0.25,0.6,0.35,0.7950634690006232,0.9693720320764538,False,False,0.5940230896974882,0.4059769103025118,2.4631942719472755,0.5,316,0.0,OBM,18.786760801364522,35.90182325486834,94.0,0,8.314426540499337,-0.10321533512499115,1.247930487644941,8.314426540499337,-0.10321533512499115,1.247930487644941,0.0,0.0
lazy_0p50,0.5,1596387605,100000,99000,9.271374574249858,0.2,0.1,0.25,0.6,0.35,0.7950634690006232,0.9693720320764538,False,False,0.5940230896974882,0.4059769103025118,2.4631942719472755,0.5,316,2.0,OBM_RR,18.786760801364522,37.78811200339771,97.0,0,9.240499429604062,-0.0033301582627831496,1.4661518112230036,9.240499429604062,-0.0033301582627831496,1.4661518112230036,0.0,0.0
lazy_0p50,0.5,1596387605,100000,99000,9.271374574249858,0.2,0.1,0.25,0.6,0.35,0.7950634690006232,0.9693720320764538,False,False,0.5940230896974882,0.4059769103025118,2.4631942719472755,0.6,999,0.0,OBM,18.786760801364522,37.05616001011716,96.0,0,8.879231750350602,-0.042296082501982635,1.2779863515404868,8.879231750350602,-0.042296082501982635,1.2779863515404868,0.0,0.0
lazy_0p50,0.5,1596387605,100000,99000,9.271374574249858,0.2,0.1,0.25,0.6,0.35,0.7950634690006232,0.9693720320764538,False,False,0.5940230896974882,0.4059769103025118,2.4631942719472755,0.6,999,2.0,OBM_RR,18.786760801364522,36.888753275724405,95.0,0,8.912954001948847,-0.03865883849590991,5.32187195010742,8.912954001948847,-0.03865883849590991,5.32187195010742,0.0,0.0
lazy_0p50,0.5,1466836457,100000,99000,4.070084192000553,0.2,0.1,0.25,0.6,0.35,0.7142161934250567,0.9640237491430843,False,False,0.6176826033329579,0.3823173966670421,2.6156277708463627,,0,2.0,ORACLE,17.65556889843695,25.134033283660848,95.0,0,4.070084192000553,0.0,0.0,4.070084192000553,0.0,0.0,0.0,0.0
lazy_0p50,0.5,1466836457,100000,99000,4.070084192000553,0.2,0.1,0.25,0.6,0.35,0.7142161934250567,0.9640237491430843,False,False,0.6176826033329579,0.3823173966670421,2.6156277708463627,0.4,100,0.0,OBM,17.65556889843695,21.48579981281234,91.0,0,2.9757051602588818,-0.2688836348625396,1.2145347724778572,2.9757051602588818,-0.2688836348625396,1.2145347724778572,0.0,0.0
lazy_0p50,0.5,1466836457,100000,99000,4.070084192000553,0.2,0.1,0.25,0.6,0.35,0.7142161934250567,0.9640237491430843,False,False,0.6176826033329579,0.3823173966670421,2.6156277708463627,0.4,100,2.0,OBM_RR,17.65556889843695,25.027324705303858,95.0,0,4.040482653623734,-0.007272954803981385,0.07985490943263852,4.040482653623734,-0.007272954803981385,0.07985490943263852,0.0,0.0
lazy_0p50,0.5,1466836457,100000,99000,4.070084192000553,0.2,0.1,0.25,0.6,0.35,0.7142161934250567,0.9640237491430843,False,False,0.6176826033329579,0.3823173966670421,2.6156277708463627,0.5,316,0.0,OBM,17.65556889843695,23.973366059061732,95.0,0,3.7068512223666663,-0.0892445837724423,0.19120781816328133,3.7068512223666663,-0.0892445837724423,0.19120781816328133,0.0,0.0
lazy_0p50,0.5,1466836457,100000,99000,4.070084192000553,0.2,0.1,0.25,0.6,0.35,0.7142161934250567,0.9640237491430843,False,False,0.6176826033329579,0.3823173966670421,2.6156277708463627,0.5,316,2.0,OBM_RR,17.65556889843695,25.080830294218817,95.0,0,4.067094291268934,-0.0007346041483601151,0.23062200208846945,4.067094291268934,-0.0007346041483601151,0.23062200208846945,0.0,0.0
lazy_0p50,0.5,1466836457,100000,99000,4.070084192000553,0.2,0.1,0.25,0.6,0.35,0.7142161934250567,0.9640237491430843,False,False,0.6176826033329579,0.3823173966670421,2.6156277708463627,0.6,999,0.0,OBM,17.65556889843695,24.744533202167435,96.0,0,3.956772951820803,-0.027840023654167795,0.2021946156222816,3.956772951820803,-0.027840023654167795,0.2021946156222816,0.0,0.0
lazy_0p50,0.5,1466836457,100000,99000,4.070084192000553,0.2,0.1,0.25,0.6,0.35,0.7142161934250567,0.9640237491430843,False,False,0.6176826033329579,0.3823173966670421,2.6156277708463627,0.6,999,2.0,OBM_RR,17.65556889843695,25.04652090388072,95.0,0,4.097796526271374,0.006808786492743199,0.9376288419402435,4.097796526271374,0.006808786492743199,0.9376288419402435,0.0,0.0
lazy_0p50,0.5,1981113450,100000,99000,7.82656785788258,0.2,0.1,0.25,0.6,0.35,0.7964510801748972,0.9684849066021706,False,False,0.56719481615067,0.43280518384933,2.3105083703159255,,0,2.0,ORACLE,17.159525971815086,34.85348156365511,97.0,0,7.82656785788258,0.0,0.0,7.82656785788258,0.0,0.0,0.0,0.0
lazy_0p50,0.5,1981113450,100000,99000,7.82656785788258,0.2,0.1,0.25,0.6,0.35,0.7964510801748972,0.9684849066021706,False,False,0.56719481615067,0.43280518384933,2.3105083703159255,0.4,100,0.0,OBM,17.159525971815086,29.00057680376863,95.0,0,5.421068675981574,-0.30735045368300123,5.838474954425294,5.421068675981574,-0.30735045368300123,5.838474954425294,0.0,0.0
lazy_0p50,0.5,1981113450,100000,99000,7.82656785788258,0.2,0.1,0.25,0.6,0.35,0.7964510801748972,0.9684849066021706,False,False,0.56719481615067,0.43280518384933,2.3105083703159255,0.4,100,2.0,OBM_RR,17.159525971815086,34.729478630231206,97.0,0,7.7786684576017215,-0.00612010285359197,0.24115909902121632,7.7786684576017215,-0.00612010285359197,0.24115909902121632,0.0,0.0
lazy_0p50,0.5,1981113450,100000,99000,7.82656785788258,0.2,0.1,0.25,0.6,0.35,0.7964510801748972,0.9684849066021706,False,False,0.56719481615067,0.43280518384933,2.3105083703159255,0.5,316,0.0,OBM,17.159525971815086,33.09829502785557,97.0,0,7.064683671185229,-0.0973458865408053,0.7664530479081517,7.064683671185229,-0.0973458865408053,0.7664530479081517,0.0,0.0
lazy_0p50,0.5,1981113450,100000,99000,7.82656785788258,0.2,0.1,0.25,0.6,0.35,0.7964510801748972,0.9684849066021706,False,False,0.56719481615067,0.43280518384933,2.3105083703159255,0.5,316,2.0,OBM_RR,17.159525971815086,34.718134409332315,97.0,0,7.796450530004186,-0.0038480887695952993,0.9672534915922646,7.796450530004186,-0.0038480887695952993,0.9672534915922646,0.0,0.0
lazy_0p50,0.5,1981113450,100000,99000,7.82656785788258,0.2,0.1,0.25,0.6,0.35,0.7964510801748972,0.9684849066021706,False,False,0.56719481615067,0.43280518384933,2.3105083703159255,0.6,999,0.0,OBM,17.159525971815086,34.12986005440311,97.0,0,7.530736731801277,-0.03779832123775111,0.8756285209278434,7.530736731801277,-0.03779832123775111,0.8756285209278434,0.0,0.0
lazy_0p50,0.5,1981113450,100000,99000,7.82656785788258,0.2,0.1,0.25,0.6,0.35,0.7964510801748972,0.9684849066021706,False,False,0.56719481615067,0.43280518384933,2.3105083703159255,0.6,999,2.0,OBM_RR,17.159525971815086,33.96631701180332,98.0,0,7.557513629470625,-0.034377038990465666,3.7368277880972807,7.557513629470625,-0.034377038990465666,3.7368277880972807,0.0,0.0
lazy_0p50,0.5,1599364551,100000,99000,5.216841635902683,0.2,0.1,0.25,0.6,0.35,0.7493977786570357,0.9827606234996767,False,False,0.575664077779796,0.424335922220204,2.356623485392929,,0,2.0,ORACLE,16.648693896463858,28.455375177655284,95.0,0,5.216841635902683,0.0,0.0,5.216841635902683,0.0,0.0,0.0,0.0
lazy_0p50,0.5,1599364551,100000,99000,5.216841635902683,0.2,0.1,0.25,0.6,0.35,0.7493977786570357,0.9827606234996767,False,False,0.575664077779796,0.424335922220204,2.356623485392929,0.4,100,0.0,OBM,16.648693896463858,23.67325239827487,87.0,0,3.6130278568229444,-0.30743002970267985,2.6055624401222492,3.6130278568229444,-0.30743002970267985,2.6055624401222492,0.0,0.0
lazy_0p50,0.5,1599364551,100000,99000,5.216841635902683,0.2,0.1,0.25,0.6,0.35,0.7493977786570357,0.9827606234996767,False,False,0.575664077779796,0.424335922220204,2.356623485392929,0.4,100,2.0,OBM_RR,16.648693896463858,28.312666102664693,93.0,0,5.172278688285242,-0.008542131566876778,0.16138915330804232,5.172278688285242,-0.008542131566876778,0.16138915330804232,0.0,0.0
lazy_0p50,0.5,1599364551,100000,99000,5.216841635902683,0.2,0.1,0.25,0.6,0.35,0.7493977786570357,0.9827606234996767,False,False,0.575664077779796,0.424335922220204,2.356623485392929,0.5,316,0.0,OBM,16.648693896463858,27.022675230186046,92.0,0,4.712222315447304,-0.0967288937779042,0.39697959473441025,4.712222315447304,-0.0967288937779042,0.39697959473441025,0.0,0.0
lazy_0p50,0.5,1599364551,100000,99000,5.216841635902683,0.2,0.1,0.25,0.6,0.35,0.7493977786570357,0.9827606234996767,False,False,0.575664077779796,0.424335922220204,2.356623485392929,0.5,316,2.0,OBM_RR,16.648693896463858,28.549738788838617,94.0,0,5.282124164863429,0.012513803085657622,0.6456384273949662,5.282124164863429,0.012513803085657622,0.6456384273949662,0.0,0.0
lazy_0p50,0.5,1599364551,100000,99000,5.216841635902683,0.2,0.1,0.25,0.6,0.35,0.7493977786570357,0.9827606234996767,False,False,0.575664077779796,0.424335922220204,2.356623485392929,0.6,999,0.0,OBM,16.648693896463858,28.028984583024812,94.0,0,5.083532716944473,-0.025553568281768173,0.4628097557935194,5.083532716944473,-0.025553568281768173,0.4628097557935194,0.0,0.0
lazy_0p50,0.5,1599364551,100000,99000,5.216841635902683,0.2,0.1,0.25,0.6,0.35,0.7493977786570357,0.9827606234996767,False,False,0.575664077779796,0.424335922220204,2.356623485392929,0.6,999,2.0,OBM_RR,16.648693896463858,27.86160647377599,92.0,0,5.084547919850532,-0.025358967222944954,1.687184035453085,5.084547919850532,-0.025358967222944954,1.687184035453085,0.0,0.0
lazy_0p50,0.5,787359109,100000,99000,3.1048372451092887,0.2,0.1,0.25,0.6,0.35,0.7433911244204893,0.9718714684166588,False,False,0.5624441486917545,0.4375558513082455,2.28542252837005,,0,2.0,ORACLE,15.087975515359053,21.95229393415421,95.0,0,3.1048372451092887,0.0,0.0,3.1048372451092887,0.0,0.0,0.0,0.0
