problem_seed,T,T_eff,eta,b_n,lam,estimator,sigma_true,l2_mean_x1e3,width_mean_x1e3,coverage_pct,diverged,sigma_mean_raw,rel_bias_raw,mse_raw,sigma_mean_used,rel_bias_used,mse_used,negative_rate,clamped_rate,scenario,eig_min,eig_max,noise_target,max_a_norm,max_rho,warn_unstable,warn_assumption,rr_alpha_1,rr_alpha_2
1173749072,100000,99000,0.5,316,2.0,OBM_RR,2.706626465225628,9.907891784531165,20.28368902700288,93.0,0,2.6600941771240256,-0.017191987405518697,0.10240825403442043,2.6600941771240256,-0.017191987405518697,0.10240825403442043,0.0,0.0,baseline,0.25,0.6,0.35,0.7785593399232804,0.9794972428830395,False,False,0.2,0.1
1173749072,100000,99000,0.6,999,0.0,OBM,2.706626465225628,9.907891784531165,19.898693209822092,94.0,0,2.5583480053670287,-0.054783495899290574,0.09722459287947832,2.5583480053670287,-0.054783495899290574,0.09722459287947832,0.0,0.0,baseline,0.25,0.6,0.35,0.7785593399232804,0.9794972428830395,False,False,0.2,0.1
1173749072,100000,99000,0.6,999,2.0,OBM_RR,2.706626465225628,9.907891784531165,20.05525072171528,96.0,0,2.6257502016129255,-0.029880836772931196,0.35831822482819226,2.6257502016129255,-0.029880836772931196,0.35831822482819226,0.0,0.0,baseline,0.25,0.6,0.35,0.7785593399232804,0.9794972428830395,False,False,0.2,0.1
1466836457,100000,99000,,0,2.0,ORACLE,1.4440585932393484,10.934222245080276,14.971071931283157,88.0,0,1.4440585932393484,0.0,0.0,1.4440585932393484,0.0,0.0,0.0,0.0,baseline,0.25,0.6,0.35,0.7142161934250567,0.9640237491430843,False,False,,
1466836457,100000,99000,0.4,100,0.0,OBM,1.4440585932393484,10.934222245080276,12.753309593993617,84.0,0,1.0484867087549297,-0.27393063296487297,0.15889100569391165,1.0484867087549297,-0.27393063296487297,0.15889100569391165,0.0,0.0,baseline,0.25,0.6,0.35,0.7142161934250567,0.9640237491430843,False,False,0.2,0.1
1466836457,100000,99000,0.4,100,2.0,OBM_RR,1.4440585932393484,10.934222245080276,14.850263587348588,87.0,0,1.4229027472217235,-0.014650268428629033,0.012091371491775168,1.4229027472217235,-0.014650268428629033,0.012091371491775168,0.0,0.0,baseline,0.25,0.6,0.35,0.7142161934250567,0.9640237491430843,False,False,0.2,0.1
1466836457,100000,99000,0.5,316,0.0,OBM,1.4440585932393484,10.934222245080276,14.238079934365677,86.0,0,1.3077214038417415,-0.09441250516834768,0.02692787122079156,1.3077214038417415,-0.09441250516834768,0.02692787122079156,0.0,0.0,baseline,0.25,0.6,0.35,0.7142161934250567,0.9640237491430843,False,False,0.2,0.1
1466836457,100000,99000,0.5,316,2.0,OBM_RR,1.4440585932393484,10.934222245080276,14.864692184259443,90.0,0,1.4294767054192763,-0.010097850522368088,0.032969263619905764,1.4294767054192763,-0.010097850522368088,0.032969263619905764,0.0,0.0,baseline,0.25,0.6,0.35,0.7142161934250567,0.9640237491430843,False,False,0.2,0.1
1466836457,100000,99000,0.6,999,0.0,OBM,1.4440585932393484,10.934222245080276,14.67585217743618,88.0,0,1.3919987120026749,-0.036051086486658036,0.026563144890370927,1.3919987120026749,-0.036051086486658036,0.026563144890370927,0.0,0.0,baseline,0.25,0.6,0.35,0.7142161934250567,0.9640237491430843,False,False,0.2,0.1
1466836457,100000,99000,0.6,999,2.0,OBM_RR,1.4440585932393484,10.934222245080276,14.747778297775618,88.0,0,1.418994781719902,-0.017356505917964588,0.10453658060235478,1.418994781719902,-0.017356505917964588,0.10453658060235478,0.0,0.0,baseline,0.25,0.6,0.35,0.7142161934250567,0.9640237491430843,False,False,0.2,0.1
787359109,100000,99000,,0,2.0,ORACLE,1.0330179330869644,8.919548219699802,12.662353094850587,91.0,0,1.0330179330869644,0.0,0.0,1.0330179330869644,0.0,0.0,0.0,0.0,baseline,0.25,0.6,0.35,0.7433911244204893,0.9718714684166588,False,False,,
787359109,100000,99000,0.4,100,0.0,OBM,1.0330179330869644,8.919548219699802,11.126366161708718,86.0,0,0.7979978597577729,-0.22750822207595342,0.05649435747592592,0.7979978597577729,-0.22750822207595342,0.05649435747592592,0.0,0.0,baseline,0.25,0.6,0.35,0.7433911244204893,0.9718714684166588,False,False,0.2,0.1
787359109,100000,99000,0.4,100,2.0,OBM_RR,1.0330179330869644,8.919548219699802,12.595519874094375,91.0,0,1.023288271689466,-0.009418676177695488,0.00480103825288125,1.023288271689466,-0.009418676177695488,0.00480103825288125,0.0,0.0,baseline,0.25,0.6,0.35,0.7433911244204893,0.9718714684166588,False,False,0.2,0.1
787359109,100000,99000,0.5,316,0.0,OBM,1.0330179330869644,8.919548219699802,12.148310241858372,90.0,0,0.9519021719668816,-0.07852309095708028,0.0105870437799635,0.9519021719668816,-0.07852309095708028,0.0105870437799635,0.0,0.0,baseline,0.25,0.6,0.35,0.7433911244204893,0.9718714684166588,False,False,0.2,0.1
787359109,100000,99000,0.5,316,2.0,OBM_RR,1.0330179330869644,8.919548219699802,12.58722094233278,91.0,0,1.0243526595927204,-0.008388308873157363,0.014434281714746507,1.0243526595927204,-0.008388308873157363,0.014434281714746507,0.0,0.0,baseline,0.25,0.6,0.35,0.7433911244204893,0.9718714684166588,False,False,0.2,0.1
787359109,100000,99000,0.6,999,0.0,OBM,1.0330179330869644,8.919548219699802,12.473205275262538,90.0,0,1.005098498228662,-0.02702705728919046,0.011679282106365709,1.005098498228662,-0.02702705728919046,0.011679282106365709,0.0,0.0,baseline,0.25,0.6,0.35,0.7433911244204893,0.9718714684166588,False,False,0.2,0.1
787359109,100000,99000,0.6,999,2.0,OBM_RR,1.0330179330869644,8.919548219699802,12.470741616857119,90.0,0,1.0132703576620075,-0.019116391683487385,0.045270058250181995,1.0132703576620075,-0.019116391683487385,0.045270058250181995,0.0,0.0,baseline,0.25,0.6,0.35,0.7433911244204893,0.9718714684166588,False,False,0.2,0.1
1981113450,100000,99000,,0,2.0,ORACLE,2.4549938247732,9.485840633592368,19.520264200609596,93.0,0,2.4549938247732,0.0,0.0,2.4549938247732,0.0,0.0,0.0,0.0,baseline,0.25,0.6,0.35,0.7964510801748972,0.9684849066021706,False,False,,
1981113450,100000,99000,0.4,100,0.0,OBM,2.4549938247732,9.485840633592368,16.147495076913824,90.0,0,1.681061004036911,-0.31524837778676995,0.6066594331419544,1.681061004036911,-0.31524837778676995,0.6066594331419544,0.0,0.0,baseline,0.25,0.6,0.35,0.7964510801748972,0.9684849066021706,False,False,0.2,0.1
1981113450,100000,99000,0.4,100,2.0,OBM_RR,2.4549938247732,9.485840633592368,19.39118088176831,93.0,0,2.4256260212449665,-0.011962475519035783,0.030171659625917755,2.4256260212449665,-0.011962475519035783,0.030171659625917755,0.0,0.0,baseline,0.25,0.6,0.35,0.7964510801748972,0.9684849066021706,False,False,0.2,0.1
1981113450,100000,99000,0.5,316,0.0,OBM,2.4549938247732,9.485840633592368,18.478741155664792,93.0,0,2.2027250223886354,-0.10275740812010796,0.08777757020307511,2.2027250223886354,-0.10275740812010796,0.08777757020307511,0.0,0.0,baseline,0.25,0.6,0.35,0.7964510801748972,0.9684849066021706,False,False,0.2,0.1
1981113450,100000,99000,0.5,316,2.0,OBM_RR,2.4549938247732,9.485840633592368,19.420381397235932,93.0,0,2.4386732055242994,-0.006647926802996436,0.08647061757933788,2.4386732055242994,-0.006647926802996436,0.08647061757933788,0.0,0.0,baseline,0.25,0.6,0.35,0.7964510801748972,0.9684849066021706,False,False,0.2,0.1
1981113450,100000,99000,0.6,999,0.0,OBM,2.4549938247732,9.485840633592368,19.062176149890195,93.0,0,2.3477641388367294,-0.04367818967788106,0.07443577611178506,2.3477641388367294,-0.04367818967788106,0.07443577611178506,0.0,0.0,baseline,0.25,0.6,0.35,0.7964510801748972,0.9684849066021706,False,False,0.2,0.1
1981113450,100000,99000,0.6,999,2.0,OBM_RR,2.4549938247732,9.485840633592368,19.011309085774997,92.0,0,2.36119445363343,-0.038207579258752414,0.32152198701806894,2.36119445363343,-0.038207579258752414,0.32152198701806894,0.0,0.0,baseline,0.25,0.6,0.35,0.7964510801748972,0.9684849066021706,False,False,0.2,0.1
2077711329,100000,99000,,0,2.0,ORACLE,2.076317845404007,8.805997679215569,17.951775469201934,96.0,0,2.076317845404007,0.0,0.0,2.076317845404007,0.0,0.0,0.0,0.0,baseline,0.25,0.6,0.35,0.7885947741651329,0.9693267472582436,False,False,,
2077711329,100000,99000,0.4,100,0.0,OBM,2.076317845404007,8.805997679215569,15.088362228288927,91.0,0,1.4674138053104275,-0.29326147797718316,0.3745398008651606,1.4674138053104275,-0.29326147797718316,0.3745398008651606,0.0,0.0,baseline,0.25,0.6,0.35,0.7885947741651329,0.9693267472582436,False,False,0.2,0.1
2077711329,100000,99000,0.4,100,2.0,OBM_RR,2.076317845404007,8.805997679215569,17.858303225114945,94.0,0,2.0568494260842267,-0.009376415736576379,0.017725093586665602,2.0568494260842267,-0.009376415736576379,0.017725093586665602,0.0,0.0,baseline,0.25,0.6,0.35,0.7885947741651329,0.9693267472582436,False,False,0.2,0.1
2077711329,100000,99000,0.5,316,0.0,OBM,2.076317845404007,8.805997679215569,17.08164168820948,92.0,0,1.8816792840270167,-0.09374218008472494,0.05127775727937753,1.8816792840270167,-0.09374218008472494,0.05127775727937753,0.0,0.0,baseline,0.25,0.6,0.35,0.7885947741651329,0.9693267472582436,False,False,0.2,0.1
2077711329,100000,99000,0.5,316,2.0,OBM_RR,2.076317845404007,8.805997679215569,17.89601542985358,93.0,0,2.072038419808681,-0.0020610647858171874,0.07189881045902434,2.072038419808681,-0.0020610647858171874,0.07189881045902434,0.0,0.0,baseline,0.25,0.6,0.35,0.7885947741651329,0.9693267472582436,False,False,0.2,0.1
2077711329,100000,99000,0.6,999,0.0,OBM,2.076317845404007,8.805997679215569,17.599478305829557,93.0,0,2.002857712832387,-0.03538000346826785,0.06432575497396428,2.002857712832387,-0.03538000346826785,0.06432575497396428,0.0,0.0,baseline,0.25,0.6,0.35,0.7885947741651329,0.9693267472582436,False,False,0.2,0.1
2077711329,100000,99000,0.6,999,2.0,OBM_RR,2.076317845404007,8.805997679215569,17.792898241545547,93.0,0,2.069689143060137,-0.0031925277522143764,0.25377435606809495,2.069689143060137,-0.0031925277522143764,0.25377435606809495,0.0,0.0,baseline,0.25,0.6,0.35,0.7885947741651329,0.9693267472582436,False,False,0.2,0.1
795556160,100000,99000,,0,2.0,ORACLE,6.443874465109782,12.899724235968398,31.625254199284427,94.0,0,6.443874465109782,0.0,0.0,6.443874465109782,0.0,0.0,0.0,0.0,baseline,0.25,0.6,0.35,0.7093983741750088,0.9762226760420812,False,False,,
795556160,100000,99000,0.4,100,0.0,OBM,6.443874465109782,12.899724235968398,25.822537864942053,87.0,0,4.298115162051345,-0.3329921019840787,4.638312145280579,4.298115162051345,-0.3329921019840787,4.638312145280579,0.0,0.0,baseline,0.25,0.6,0.35,0.7093983741750088,0.9762226760420812,False,False,0.2,0.1
795556160,100000,99000,0.4,100,2.0,OBM_RR,6.443874465109782,12.899724235968398,31.4338075780646,93.0,0,6.373371282432469,-0.010941116723960214,0.1869750038407803,6.373371282432469,-0.010941116723960214,0.1869750038407803,0.0,0.0,baseline,0.25,0.6,0.35,0.7093983741750088,0.9762226760420812,False,False,0.2,0.1
795556160,100000,99000,0.5,316,0.0,OBM,6.443874465109782,12.899724235968398,29.852831957912983,92.0,0,5.747992726584926,-0.10799120037062981,0.6237164233450563,5.747992726584926,-0.10799120037062981,0.6237164233450563,0.0,0.0,baseline,0.25,0.6,0.35,0.7093983741750088,0.9762226760420812,False,False,0.2,0.1
795556160,100000,99000,0.5,316,2.0,OBM_RR,6.443874465109782,12.899724235968398,31.50032253510478,94.0,0,6.417720179480905,-0.004058782611375938,0.6275497848488203,6.417720179480905,-0.004058782611375938,0.6275497848488203,0.0,0.0,baseline,0.25,0.6,0.35,0.7093983741750088,0.9762226760420812,False,False,0.2,0.1
795556160,100000,99000,0.6,999,0.0,OBM,6.443874465109782,12.899724235968398,30.889838939889277,93.0,0,6.168545742338203,-0.04272720150933107,0.5889378723620072,6.168545742338203,-0.04272720150933107,0.5889378723620072,0.0,0.0,baseline,0.25,0.6,0.35,0.7093983741750088,0.9762226760420812,False,False,0.2,0.1
795556160,100000,99000,0.6,999,2.0,OBM_RR,6.443874465109782,12.899724235968398,31.076186319800385,91.0,0,6.291443155153079,-0.023655226491769658,1.840937513373066,6.291443155153079,-0.023655226491769658,1.840937513373066,0.0,0.0,baseline,0.25,0.6,0.35,0.7093983741750088,0.9762226760420812,False,False,0.2,0.1
1599364551,100000,99000,,0,2.0,ORACLE,1.7186457336326737,8.854972049145681,16.332537782866133,97.0,0,1.7186457336326737,0.0,0.0,1.7186457336326737,0.0,0.0,0.0,0.0,baseline,0.25,0.6,0.35,0.7493977786570357,0.9827606234996767,False,False,,
1599364551,100000,99000,0.4,100,0.0,OBM,1.7186457336326737,8.854972049145681,13.575611074644701,92.0,0,1.1880609648031926,-0.30872259386929773,0.28466029966618966,1.1880609648031926,-0.30872259386929773,0.28466029966618966,0.0,0.0,baseline,0.25,0.6,0.35,0.7493977786570357,0.9827606234996767,False,False,0.2,0.1
1599364551,100000,99000,0.4,100,2.0,OBM_RR,1.7186457336326737,8.854972049145681,16.278522244134997,97.0,0,1.7093313148962994,-0.005419626950509777,0.014044593684798969,1.7093313148962994,-0.005419626950509777,0.014044593684798969,0.0,0.0,baseline,0.25,0.6,0.35,0.7493977786570357,0.9827606234996767,False,False,0.2,0.1
1599364551,100000,99000,0.5,316,0.0,OBM,1.7186457336326737,8.854972049145681,15.520017455001176,96.0,0,1.5537082694257363,-0.09596943743508547,0.03846245355601768,1.5537082694257363,-0.09596943743508547,0.03846245355601768,0.0,0.0,baseline,0.25,0.6,0.35,0.7493977786570357,0.9827606234996767,False,False,0.2,0.1
1599364551,100000,99000,0.5,316,2.0,OBM_RR,1.7186457336326737,8.854972049145681,16.327449979553418,97.0,0,1.724564528346022,0.0034438712979188964,0.04791963898774478,1.724564528346022,0.0034438712979188964,0.04791963898774478,0.0,0.0,baseline,0.25,0.6,0.35,0.7493977786570357,0.9827606234996767,False,False,0.2,0.1
1599364551,100000,99000,0.6,999,0.0,OBM,1.7186457336326737,8.854972049145681,16.075625439518245,95.0,0,1.6706312374053474,-0.027937401692342306,0.04010042419836131,1.6706312374053474,-0.027937401692342306,0.04010042419836131,0.0,0.0,baseline,0.25,0.6,0.35,0.7493977786570357,0.9827606234996767,False,False,0.2,0.1
1599364551,100000,99000,0.6,999,2.0,OBM_RR,1.7186457336326737,8.854972049145681,16.093259265870714,96.0,0,1.6929849219521287,-0.01493083256099916,0.16061309327637574,1.6929849219521287,-0.01493083256099916,0.16061309327637574,0.0,0.0,baseline,0.25,0.6,0.35,0.7493977786570357,0.9827606234996767,False,False,0.2,0.1
1944623249,100000,99000,,0,2.0,ORACLE,0.9263361362850611,8.572979722559118,11.990707044232403,94.0,0,0.9263361362850611,0.0,0.0,0.9263361362850611,0.0,0.0,0.0,0.0,baseline,0.25,0.6,0.35,0.8032198794834147,0.9731738471305574,False,False,,
1944623249,100000,99000,0.4,100,0.0,OBM,0.9263361362850611,8.572979722559118,10.513691924096321,90.0,0,0.7124531817610498,-0.23089129976269562,0.04652871864598717,0.7124531817610498,-0.23089129976269562,0.04652871864598717,0.0,0.0,baseline,0.25,0.6,0.35,0.8032198794834147,0.9731738471305574,False,False,0.2,0.1
1944623249,100000,99000,0.4,100,2.0,OBM_RR,0.9263361362850611,8.572979722559118,11.947866630495001,94.0,0,0.9208505596857615,-0.005921799209192814,0.004156189673427679,0.9208505596857615,-0.005921799209192814,0.004156189673427679,0.0,0.0,baseline,0.25,0.6,0.35,0.8032198794834147,0.9731738471305574,False,False,0.2,0.1
1944623249,100000,99000,0.5,316,0.0,OBM,0.9263361362850611,8.572979722559118,11.511997812413641,93.0,0,0.8548382288254258,-0.07718354564722846,0.008489531816441668,0.8548382288254258,-0.07718354564722846,0.008489531816441668,0.0,0.0,baseline,0.25,0.6,0.35,0.8032198794834147,0.9731738471305574,False,False,0.2,0.1
1944623249,100000,99000,0.5,316,2.0,OBM_RR,0.9263361362850611,8.572979722559118,11.917315039666509,93.0,0,0.9188200498239673,-0.008113778753397227,0.014092924822915813,0.9188200498239673,-0.008113778753397227,0.014092924822915813,0.0,0.0,baseline,0.25,0.6,0.35,0.8032198794834147,0.9731738471305574,False,False,0.2,0.1
1944623249,100000,99000,0.6,999,0.0,OBM,0.9263361362850611,8.572979722559118,11.747732185693575,93.0,0,0.8922742701260294,-0.03677052510941857,0.012387650102596721,0.8922742701260294,-0.03677052510941857,0.012387650102596721,0.0,0.0,baseline,0.25,0.6,0.35,0.8032198794834147,0.9731738471305574,False,False,0.2,0.1
1944623249,100000,99000,0.6,999,2.0,OBM_RR,0.9263361362850611,8.572979722559118,11.653761227800793,90.0,0,0.8859757475877851,-0.043569917135194106,0.04211465798481196,0.8859757475877851,-0.043569917135194106,0.04211465798481196,0.0,0.0,baseline,0.25,0.6,0.35,0.8032198794834147,0.9731738471305574,False,False,0.2,0.1
882294417,100000,99000,,0,2.0,ORACLE,1.9707624558351595,7.290514078424545,17.48950948998959,95.0,0,1.9707624558351595,0.0,0.0,1.9707624558351595,0.0,0.0,0.0,0.0,baseline,0.25,0.6,0.35,0.7887314413145017,0.9612621307900595,False,False,,
882294417,100000,99000,0.4,100,0.0,OBM,1.9707624558351595,7.290514078424545,15.33692633706953,93.0,0,1.516259172042705,-0.23062306796373766,0.21118554291447342,1.516259172042705,-0.23062306796373766,0.21118554291447342,0.0,0.0,baseline,0.25,0.6,0.35,0.7887314413145017,0.9612621307900595,False,False,0.2,0.1
882294417,100000,99000,0.4,100,2.0,OBM_RR,1.9707624558351595,7.290514078424545,17.406925511956338,96.0,0,1.9548461988863721,-0.008076192491723966,0.020907966721831116,1.9548461988863721,-0.008076192491723966,0.020907966721831116,0.0,0.0,baseline,0.25,0.6,0.35,0.7887314413145017,0.9612621307900595,False,False,0.2,0.1
882294417,100000,99000,0.5,316,0.0,OBM,1.9707624558351595,7.290514078424545,16.813309378665416,96.0,0,1.823439558945587,-0.07475426399227847,0.03710713912141859,1.823439558945587,-0.07475426399227847,0.03710713912141859,0.0,0.0,baseline,0.25,0.6,0.35,0.7887314413145017,0.9612621307900595,False,False,0.2,0.1
882294417,100000,99000,0.5,316,2.0,OBM_RR,1.9707624558351595,7.290514078424545,17.35616729824326,96.0,0,1.950071661836264,-0.010498877699660349,0.07324726535239325,1.950071661836264,-0.010498877699660349,0.07324726535239325,0.0,0.0,baseline,0.25,0.6,0.35,0.7887314413145017,0.9612621307900595,False,False,0.2,0.1
882294417,100000,99000,0.6,999,0.0,OBM,1.9707624558351595,7.290514078424545,17.155713604328596,96.0,0,1.9028718472572768,-0.034448904979323056,0.05605266256357625,1.9028718472572768,-0.034448904979323056,0.05605266256357625,0.0,0.0,baseline,0.25,0.6,0.35,0.7887314413145017,0.9612621307900595,False,False,0.2,0.1
882294417,100000,99000,0.6,999,2.0,OBM_RR,1.9707624558351595,7.290514078424545,16.982049650424663,95.0,0,1.8814187543676795,-0.04533458672451644,0.19094271261869833,1.8814187543676795,-0.04533458672451644,0.19094271261869833,0.0,0.0,baseline,0.25,0.6,0.35,0.7887314413145017,0.9612621307900595,False,False,0.2,0.1
163945743,100000,99000,,0,2.0,ORACLE,2.8274275854498367,8.865860868988861,20.948659355865413,98.0,0,2.8274275854498367,0.0,0.0,2.8274275854498367,0.0,0.0,0.0,0.0,baseline,0.25,0.6,0.35,0.7347524612229042,0.9746170642846718,False,False,,
163945743,100000,99000,0.4,100,0.0,OBM,2.8274275854498367,8.865860868988861,17.675007345577185,96.0,0,2.013779812901758,-0.2877696237863611,0.6700265796363785,2.013779812901758,-0.2877696237863611,0.6700265796363785,0.0,0.0,baseline,0.25,0.6,0.35,0.7347524612229042,0.9746170642846718,False,False,0.2,0.1
163945743,100000,99000,0.4,100,2.0,OBM_RR,2.8274275854498367,8.865860868988861,20.767444525225194,98.0,0,2.782372708027677,-0.015934935930460487,0.04291933745927831,2.782372708027677,-0.015934935930460487,0.04291933745927831,0.0,0.0,baseline,0.25,0.6,0.35,0.7347524612229042,0.9746170642846718,False,False,0.2,0.1
163945743,100000,99000,0.5,316,0.0,OBM,2.8274275854498367,8.865860868988861,19.85003849515918,98.0,0,2.5417890486166943,-0.10102417416561282,0.11385090624236506,2.5417890486166943,-0.10102417416561282,0.11385090624236506,0.0,0.0,baseline,0.25,0.6,0.35,0.7347524612229042,0.9746170642846718,False,False,0.2,0.1
163945743,100000,99000,0.5,316,2.0,OBM_RR,2.8274275854498367,8.865860868988861,20.729654376492075,98.0,0,2.779603654920458,-0.016914290139731357,0.12635965571054245,2.779603654920458,-0.016914290139731357,0.12635965571054245,0.0,0.0,baseline,0.25,0.6,0.35,0.7347524612229042,0.9746170642846718,False,False,0.2,0.1
163945743,100000,99000,0.6,999,0.0,OBM,2.8274275854498367,8.865860868988861,20.457297245489837,98.0,0,2.70469863844908,-0.043406574807549315,0.10778789742309297,2.70469863844908,-0.043406574807549315,0.10778789742309297,0.0,0.0,baseline,0.25,0.6,0.35,0.7347524612229042,0.9746170642846718,False,False,0.2,0.1
163945743,100000,99000,0.6,999,2.0,OBM_RR,2.8274275854498367,8.865860868988861,20.34993066414995,97.0,0,2.7001181707239454,-0.04502658719927453,0.3545162672533042,2.7001181707239454,-0.04502658719927453,0.3545162672533042,0.0,0.0,baseline,0.25,0.6,0.35,0.7347524612229042,0.9746170642846718,False,False,0.2,0.1
699704628,100000,99000,,0,2.0,ORACLE,1.3584523817710155,11.311440027137206,14.520537715016635,95.0,0,1.3584523817710155,0.0,0.0,1.3584523817710155,0.0,0.0,0.0,0.0,baseline,0.25,0.6,0.35,0.7937605249583184,0.9655883563292331,False,False,,
699704628,100000,99000,0.4,100,0.0,OBM,1.3584523817710155,11.311440027137206,12.75065233339193,92.0,0,1.047907890530418,-0.2286016760011421,0.09825147498970561,1.047907890530418,-0.2286016760011421,0.09825147498970561,0.0,0.0,baseline,0.25,0.6,0.35,0.7937605249583184,0.9655883563292331,False,False,0.2,0.1
699704628,100000,99000,0.4,100,2.0,OBM_RR,1.3584523817710155,11.311440027137206,14.582701825241386,95.0,0,1.3716401084221694,0.009707904986673972,0.00857845437529918,1.3716401084221694,0.009707904986673972,0.00857845437529918,0.0,0.0,baseline,0.25,0.6,0.35,0.7937605249583184,0.9655883563292331,False,False,0.2,0.1
699704628,100000,99000,0.5,316,0.0,OBM,1.3584523817710155,11.311440027137206,14.051445342729824,95.0,0,1.2734301654842304,-0.06258755730248089,0.01401020939349263,1.2734301654842304,-0.06258755730248089,0.01401020939349263,0.0,0.0,baseline,0.25,0.6,0.35,0.7937605249583184,0.9655883563292331,False,False,0.2,0.1
699704628,100000,99000,0.5,316,2.0,OBM_RR,1.3584523817710155,11.311440027137206,14.566668541182034,95.0,0,1.3719598576413472,0.00994328255564029,0.027275993045261748,1.3719598576413472,0.00994328255564029,0.027275993045261748,0.0,0.0,baseline,0.25,0.6,0.35,0.7937605249583184,0.9655883563292331,False,False,0.2,0.1
699704628,100000,99000,0.6,999,0.0,OBM,1.3584523817710155,11.311440027137206,14.374416242614034,95.0,0,1.335152228620576,-0.017151983730238015,0.021864458606771477,1.335152228620576,-0.017151983730238015,0.021864458606771477,0.0,0.0,baseline,0.25,0.6,0.35,0.7937605249583184,0.9655883563292331,False,False,0.2,0.1
699704628,100000,99000,0.6,999,2.0,OBM_RR,1.3584523817710155,11.311440027137206,14.330274700839952,96.0,0,1.3366230083178876,-0.016069296021012442,0.07068754457300677,1.3366230083178876,-0.016069296021012442,0.07068754457300677,0.0,0.0,baseline,0.25,0.6,0.35,0.7937605249583184,0.9655883563292331,False,False,0.2,0.1
1008363426,100000,99000,,0,2.0,ORACLE,1.5665402994477549,10.09356549250767,15.593057314574708,93.0,0,1.5665402994477549,0.0,0.0,1.5665402994477549,0.0,0.0,0.0,0.0,baseline,0.25,0.6,0.35,0.755666838213906,0.9815452084793563,False,False,,
1008363426,100000,99000,0.4,100,0.0,OBM,1.5665402994477549,10.09356549250767,12.916497083905934,86.0,0,1.0752657684597933,-0.3136047832035654,0.2429119765360684,1.0752657684597933,-0.3136047832035654,0.2429119765360684,0.0,0.0,baseline,0.25,0.6,0.35,0.755666838213906,0.9815452084793563,False,False,0.2,0.1
1008363426,100000,99000,0.4,100,2.0,OBM_RR,1.5665402994477549,10.09356549250767,15.43906085984529,92.0,0,1.5370779867276239,-0.01880724851477949,0.009054858918536546,1.5370779867276239,-0.01880724851477949,0.009054858918536546,0.0,0.0,baseline,0.25,0.6,0.35,0.755666838213906,0.9815452084793563,False,False,0.2,0.1
1008363426,100000,99000,0.5,316,0.0,OBM,1.5665402994477549,10.09356549250767,14.709940102585195,92.0,0,1.3954554373507173,-0.10921191249107942,0.036742267128201236,1.3954554373507173,-0.10921191249107942,0.036742267128201236,0.0,0.0,baseline,0.25,0.6,0.35,0.755666838213906,0.9815452084793563,False,False,0.2,0.1
1008363426,100000,99000,0.5,316,2.0,OBM_RR,1.5665402994477549,10.09356549250767,15.468152797733508,92.0,0,1.5480123519264868,-0.011827303471094643,0.03971390513596203,1.5480123519264868,-0.011827303471094643,0.03971390513596203,0.0,0.0,baseline,0.25,0.6,0.35,0.755666838213906,0.9815452084793563,False,False,0.2,0.1
1008363426,100000,99000,0.6,999,0.0,OBM,1.5665402994477549,10.09356549250767,15.210338359932772,92.0,0,1.4955582706450405,-0.0453113327679711,0.03438738070314772,1.4955582706450405,-0.0453113327679711,0.03438738070314772,0.0,0.0,baseline,0.25,0.6,0.35,0.755666838213906,0.9815452084793563,False,False,0.2,0.1
1008363426,100000,99000,0.6,999,2.0,OBM_RR,1.5665402994477549,10.09356549250767,15.087412013606059,92.0,0,1.4887280521267996,-0.04967139839835978,0.13047432270736997,1.4887280521267996,-0.04967139839835978,0.13047432270736997,0.0,0.0,baseline,0.25,0.6,0.35,0.755666838213906,0.9815452084793563,False,False,0.2,0.1
1708709736,100000,99000,,0,2.0,ORACLE,1.2374600583517064,9.603719891536667,13.858814583982468,95.0,0,1.2374600583517064,0.0,0.0,1.2374600583517064,0.0,0.0,0.0,0.0,baseline,0.25,0.6,0.35,0.7864258994086526,0.9788075935840435,False,False,,
1708709736,100000,99000,0.4,100,0.0,OBM,1.2374600583517064,9.603719891536667,11.179373409390791,88.0,0,0.8055820104534058,-0.3490036264067876,0.1876828471766903,0.8055820104534058,-0.3490036264067876,0.1876828471766903,0.0,0.0,baseline,0.25,0.6,0.35,0.7864258994086526,0.9788075935840435,False,False,0.2,0.1
1708709736,100000,99000,0.4,100,2.0,OBM_RR,1.2374600583517064,9.603719891536667,13.717249467453547,94.0,0,1.2138472036830894,-0.019081710564516498,0.008001662390142267,1.2138472036830894,-0.019081710564516498,0.008001662390142267,0.0,0.0,baseline,0.25,0.6,0.35,0.7864258994086526,0.9788075935840435,False,False,0.2,0.1
1708709736,100000,99000,0.5,316,0.0,OBM,1.2374600583517064,9.603719891536667,13.007114306476906,94.0,0,1.0914429673319148,-0.11799741739889846,0.027460247146500017,1.0914429673319148,-0.11799741739889846,0.027460247146500017,0.0,0.0,baseline,0.25,0.6,0.35,0.7864258994086526,0.9788075935840435,False,False,0.2,0.1
1708709736,100000,99000,0.5,316,2.0,OBM_RR,1.2374600583517064,9.603719891536667,13.744749072409022,94.0,0,1.2226040985053477,-0.012005203518363882,0.026695238091069565,1.2226040985053477,-0.012005203518363882,0.026695238091069565,0.0,0.0,baseline,0.25,0.6,0.35,0.7864258994086526,0.9788075935840435,False,False,0.2,0.1
