T,b,estimator,lam,sigma_true,mean,bias,var,mse,mean_clamped,mse_clamped,n_traj_used
300000,48,OBM_RR,2.0,5.530043287007115,3.8018250713288597,-1.7282182156782553,0.015382088245756582,3.002104907159642,3.8018250713288597,3.002104907159642,1000
300000,48,OBM_RR,3.0,5.530043287007115,4.234184540770833,-1.2958587462362816,0.02280237582171667,1.7020294636429643,4.234184540770833,1.7020294636429643,1000
300000,48,OBM_RR,4.0,5.530043287007115,4.518986428658875,-1.0110568583482404,0.03031122319461643,1.052516882784437,4.518986428658875,1.052516882784437,1000
300000,60,OBM,0.0,5.530043287007115,2.109829365012073,-3.420213921995042,0.0033251184347286595,11.701185065524998,,,1000
300000,60,OBM_RR,2.0,5.530043287007115,4.188173486836937,-1.341869800170178,0.0213832237702876,1.8219764011552728,4.188173486836937,1.8219764011552728,1000
300000,60,OBM_RR,3.0,5.530043287007115,4.572383030358025,-0.9576602566490902,0.03102761222265738,0.9481097517756351,4.572383030358025,0.9481097517756351,1000
300000,60,OBM_RR,4.0,5.530043287007115,4.810084842793649,-0.7199584442134661,0.04045464822623713,0.558754354972285,4.810084842793649,0.558754354972285,1000
300000,76,OBM,0.0,5.530043287007115,2.4517667727326535,-3.0782765142744615,0.004967351693892298,9.48074868267593,,,1000
300000,76,OBM_RR,2.0,5.530043287007115,4.561335776526556,-0.9687075104805594,0.029808599415449485,0.9681730316774769,4.561335776526556,0.9681730316774769,1000
300000,76,OBM_RR,3.0,5.530043287007115,4.879535124803063,-0.6505081622040523,0.04221674306647029,0.4653353954174968,4.879535124803063,0.4653353954174968,1000
300000,76,OBM_RR,4.0,5.530043287007115,5.062774174460812,-0.4672691125463029,0.054151922034995754,0.2724381936527715,5.062774174460812,0.2724381936527715,1000
300000,95,OBM,0.0,5.530043287007115,2.789625579899425,-2.74041770710769,0.00713741821246281,7.51701949022362,,,1000
300000,95,OBM_RR,2.0,5.530043287007115,4.864685886961588,-0.6653574000455267,0.04021231601777907,0.48287257349710405,4.864685886961588,0.48287257349710405,1000
300000,95,OBM_RR,3.0,5.530043287007115,5.113603621407196,-0.41643966559991874,0.055698407103776305,0.22906470378164412,5.113603621407196,0.22906470378164412,1000
300000,95,OBM_RR,4.0,5.530043287007115,5.245394748039872,-0.28464853896724307,0.07025328698154665,0.15120782443075115,5.245394748039872,0.15120782443075115,1000
300000,119,OBM,0.0,5.530043287007115,3.1361570517484973,-2.3938862352586177,0.010094799827750266,5.7407760123886,,,1000
300000,119,OBM_RR,2.0,5.530043287007115,5.112993575408929,-0.41704971159818616,0.05360907255438611,0.2274859254259615,5.112993575408929,0.2274859254259615,1000
300000,119,OBM_RR,3.0,5.530043287007115,5.291842671879689,-0.2382006151274263,0.07270953993289894,0.12937636344004994,5.291842671879689,0.12937636344004994,1000
300000,119,OBM_RR,4.0,5.530043287007115,5.378315406875585,-0.1517278801315296,0.09019848050654831,0.11312963163524956,5.378315406875585,0.11312963163524956,1000
300000,150,OBM,0.0,5.530043287007115,3.486897218746608,-2.043146068260507,0.014170414989839586,4.188602100823219,,,1000
300000,150,OBM_RR,2.0,5.530043287007115,5.3044850781227515,-0.2255582088843635,0.07113709584856824,0.12194246434784187,5.3044850781227515,0.12194246434784187,1000
300000,150,OBM_RR,3.0,5.530043287007115,5.418554496999295,-0.11148879000781964,0.09414482344903688,0.10648042892299553,5.418554496999295,0.10648042892299553,1000
300000,150,OBM_RR,4.0,5.530043287007115,5.468890421745781,-0.06115286526133357,0.1159781050595433,0.11960179988415458,5.468890421745781,0.11960179988415458,1000
300000,188,OBM,0.0,5.530043287007115,3.812471105968457,-1.717572181038658,0.01941461003978125,2.9694493925076344,,,1000
300000,188,OBM_RR,2.0,5.530043287007115,5.431123866013076,-0.09891942099403916,0.0922354760552568,0.10192829242899758,5.431123866013076,0.10192829242899758,1000
300000,188,OBM_RR,3.0,5.530043287007115,5.49642631587828,-0.03361697112883544,0.12040725480265639,0.12141694829573069,5.49642631587828,0.12141694829573069,1000
300000,188,OBM_RR,4.0,5.530043287007115,5.522190629281887,-0.007852657725227807,0.14638806364248333,0.1463033398121904,5.522190629281887,0.1463033398121904,1000
300000,236,OBM,0.0,5.530043287007115,4.113995032960462,-1.416048254046653,0.02619388686531623,2.0313603507670264,,,1000
300000,236,OBM_RR,2.0,5.530043287007115,5.508879569157329,-0.021163717849786323,0.1184517916900283,0.11878124285156365,5.508879569157329,0.11878124285156365,1000
300000,236,OBM_RR,3.0,5.530043287007115,5.540501400969608,0.010458113962492632,0.15294565800918664,0.15290208449882997,5.540501400969608,0.15290208449882997,1000
300000,236,OBM_RR,4.0,5.530043287007115,5.550597600627209,0.020554313620094078,0.18256380267618685,0.1828037186819039,5.550597600627209,0.1828037186819039,1000
300000,296,OBM,0.0,5.530043287007115,4.381031934478936,-1.1490113525281789,0.034798708386011824,1.3549909979162622,,,1000
300000,296,OBM_RR,2.0,5.530043287007115,5.549529218137563,0.01948593113044783,0.15182142213613792,0.15204930222602234,5.549529218137563,0.15204930222602234,1000
300000,296,OBM_RR,3.0,5.530043287007115,5.561116751910294,0.031073464903179193,0.19127346269805734,0.1920477494564484,5.561116751910294,0.1920477494564484,1000
300000,296,OBM_RR,4.0,5.530043287007115,5.559457631129046,0.029414344121931002,0.226278415516002,0.22691734074060935,5.559457631129046,0.22691734074060935,1000
300000,371,OBM,0.0,5.530043287007115,4.609463982190796,-0.9205793048163189,0.04549117002323525,0.8929119353093092,,,1000
300000,371,OBM_RR,2.0,5.530043287007115,5.567157999827523,0.0371147128204079,0.19224379054967822,0.19342904866686997,5.567157999827523,0.19342904866686997,1000
300000,371,OBM_RR,3.0,5.530043287007115,5.565802247724596,0.03575896071748108,0.23642888139189844,0.23747115578210087,5.565802247724596,0.23747115578210087,1000
300000,371,OBM_RR,4.0,5.530043287007115,5.556950279603045,0.026906992595930213,0.2835276762920004,0.2839681348662658,5.556950279603045,0.2839681348662658,1000
300000,465,OBM,0.0,5.530043287007115,4.800095131642483,-0.7299481553646316,0.05859127712936765,0.5913569953724648,,,1000
300000,465,OBM_RR,2.0,5.530043287007115,5.571541628869945,0.0414983418628303,0.23834565269438246,0.23982941941905245,5.571541628869945,0.23982941941905245,1000
300000,465,OBM_RR,3.0,5.530043287007115,5.559227536356629,0.029184249349514246,0.29445913585414,0.29501639712838057,5.559227536356629,0.29501639712838057,1000
300000,465,OBM_RR,4.0,5.530043287007115,5.551806203067203,0.021762916060088067,0.35695264120187864,0.3570693130761151,5.551806203067203,0.3570693130761151,1000
300000,584,OBM,0.0,5.530043287007115,4.956949395424726,-0.5730938915823893,0.07512943548307378,0.4034909146166389,,,1000
300000,584,OBM_RR,2.0,5.530043287007115,5.565160148828905,0.0351168618217903,0.29297456704111574,0.29391478645828534,5.565160148828905,0.29391478645828534,1000
300000,584,OBM_RR,3.0,5.530043287007115,5.551218511077162,0.02117522407004735,0.3712530211773274,0.3713301582705668,5.551218511077162,0.3713301582705668,1000
300000,584,OBM_RR,4.0,5.530043287007115,5.547438231005463,0.01739494399834829,0.4564422799051684,0.4562884217019689,5.547438231005463,0.4562884217019689,1000
300000,732,OBM,0.0,5.530043287007115,5.081682825865983,-0.4483604611411316,0.09502334003060958,0.2959554198052673,,,1000
300000,732,OBM_RR,2.0,5.530043287007115,5.552546023561127,0.022502736554011804,0.3666999406330326,0.36683961384481883,5.552546023561127,0.36683961384481883,1000
300000,732,OBM_RR,3.0,5.530043287007115,5.54553701139445,0.015493724387335206,0.4730034846039847,0.4727705366147715,5.54553701139445,0.4727705366147715,1000
300000,732,OBM_RR,4.0,5.530043287007115,5.543339093236569,0.013295806229454143,0.5812415381024095,0.5808370750275983,5.543339093236569,0.5808370750275983,1000
300000,918,OBM,0.0,5.530043287007115,5.180840904000337,-0.3492023830067783,0.11862004901165087,0.24044373326025187,,,1000
