problem,iterate,estimator,b,lam,T,sigma_true,mean,var,mse,rel_bias,bias
942484272,PR,OBM_RR,15,3.0,10000,2.121177308379969,1.9695191801752028,0.03440352281761462,0.05705967544001176,-0.0714971481194063,-0.1516581282047662
942484272,PR,OBM,63,0.0,10000,2.121177308379969,1.779780601333982,0.03271191356079021,0.14893650600702568,-0.16094680331401703,-0.3413967070459869
942484272,PR,OBM_RR,63,2.0,10000,2.121177308379969,2.052250991522315,0.17414457163244448,0.17715396307168174,-0.03249436837993333,-0.06892631685765416
942484272,PR,OBM_RR,63,3.0,10000,2.121177308379969,2.0417743303248757,0.21126311990432714,0.2154553216293015,-0.03743344686057229,-0.07940297805509333
942484272,PR,OBM,251,0.0,10000,2.121177308379969,1.9674588069080061,0.1595378411003076,0.18157184038409035,-0.07246848288668714,-0.15371850147196287
942484272,PR,OBM_RR,251,2.0,10000,2.121177308379969,1.9110860135822687,0.4820071966643563,0.521325476847487,-0.09904466447369066,-0.21009129479770028
942484272,PR,OBM_RR,251,3.0,10000,2.121177308379969,1.8579417217884031,0.5506573083005526,0.6144437092657526,-0.12409881321642546,-0.2632355865915659
942484272,PR,OBM,1000,0.0,10000,2.121177308379969,1.8442694484863356,0.4291788266905538,0.5015650012945203,-0.1305444192711638,-0.2769078598936334
942484272,PR,OBM_RR,1000,2.0,10000,2.121177308379969,1.5967959211764964,1.8355619578492006,2.092182177516147,-0.2472124254449829,-0.5243813872034726
942484272,PR,OBM_RR,1000,3.0,10000,2.121177308379969,1.4946404739045855,1.8004202839778145,2.1749644860924704,-0.2953722124030714,-0.6265368344753834
191664964,PR,OBM,15,0.0,10000,3.6494337442282117,1.7984153604109434,0.012652593097878327,3.4387951243963926,-0.5072070117027772,-1.8510183838172682
191664964,PR,OBM_RR,15,2.0,10000,3.6494337442282117,3.252719830967355,0.08162616883410684,0.2381918361205082,-0.10870560779142315,-0.3967139132608568
191664964,PR,OBM_RR,15,3.0,10000,3.6494337442282117,3.416573879252732,0.11261257412994505,0.16571016510504402,-0.06380712222649906,-0.2328598649754796
191664964,PR,OBM,63,0.0,10000,3.6494337442282117,3.1049533754166485,0.09657453637364383,0.39206766303108365,-0.14919584981442396,-0.5444803688115631
191664964,PR,OBM_RR,63,2.0,10000,3.6494337442282117,3.711399943274728,0.3930148881863242,0.3929245491287335,0.01697967503712587,0.06196619904651657
191664964,PR,OBM_RR,63,3.0,10000,3.6494337442282117,3.6678725363016444,0.511554957492066,0.5067793969702726,0.005052507694541599,0.018438792073432797
191664964,PR,OBM,251,0.0,10000,3.6494337442282117,3.48912350207268,0.396039377434724,0.4177783574003422,-0.04392742912762052,-0.16031024215553158
191664964,PR,OBM_RR,251,2.0,10000,3.6494337442282117,3.310923624225595,1.5863572459574349,1.685082774842046,-0.09275688880171883,-0.3385101200026166
191664964,PR,OBM_RR,251,3.0,10000,3.6494337442282117,3.3100576162814206,2.330681894138658,2.4225512314174282,-0.0929941880664456,-0.33937612794679106
191664964,PR,OBM,1000,0.0,10000,3.6494337442282117,3.356114412972749,1.8835977000814113,1.9507979531687492,-0.08037392971426426,-0.2933193312554625
191664964,PR,OBM_RR,1000,2.0,10000,3.6494337442282117,3.0921397471395546,7.186935614939558,7.425642857981213,-0.15270697761537647,-0.557293997088657
191664964,PR,OBM_RR,1000,3.0,10000,3.6494337442282117,2.7518607706928537,7.344384148850003,8.07657755018261,-0.24594855981559358,-0.8975729735353579
929893138,PR,OBM,15,0.0,10000,0.9084848316243732,0.581301108483529,0.0009516520901155192,0.10799132425751898,-0.36014219693226895,-0.3271837231408442
