estimator,lam,T,b,mse_selected,bias,var,sigma_true,eta,target_b,eta_actual,log_b_error
OBM_RR,3.0,300000,4802,3.432643677741007,-0.1566827642098172,3.410936636337526,5.530043287007115,0.675,4978.022404925004,0.6721454546124407,0.03600020692468025
OBM_RR,3.0,300000,6877,4.606831231797293,-0.3022230840213593,4.519258488021929,5.530043287007115,0.7,6823.149362095244,0.7006233468056448,0.007861361772999929
OBM_RR,3.0,300000,9850,6.330002288765933,-0.5494186311495524,6.033169097426205,5.530043287007115,0.725,9352.18113349616,0.7291122552849177,0.05186186277833974
OBM_RR,3.0,300000,12515,7.772776016813217,-0.7886181512257888,7.156821446242305,5.530043287007115,0.75,12818.610191887023,0.7480993506239187,0.02397011136287902
OBM_RR,3.0,1000000,9,21.63076025694903,-4.65086574075017,0.0002082920420986,5.530043287007115,0.15,7.943282347242814,0.1590404182398875,0.12489799364157832
OBM_RR,3.0,1000000,11,20.13126957264547,-4.486754056023601,0.0003078699595373,5.530043287007115,0.175,11.220184543019633,0.17356544752637085,0.01981907484537731
OBM_RR,3.0,1000000,15,17.512485990318375,-4.184725559060966,0.0005584510361259,5.530043287007115,0.2,15.848931924611136,0.19601520984261356,0.055051910490644874
OBM_RR,3.0,1000000,22,13.88199050696804,-3.725701246456336,0.0011416805221811,5.530043287007115,0.225,22.387211385683397,0.22373711347036773,0.017447422183645853
OBM_RR,3.0,1000000,33,9.85832055405827,-3.1394218065592496,0.0023532355881837,5.530043287007115,0.25,31.622776601683793,0.2530856566463146,0.04262992197541174
OBM_RR,3.0,1000000,43,7.355039765317897,-2.711337156057515,0.0036936695578068,5.530043287007115,0.275,44.668359215096324,0.27224474259659776,0.03806528774661319
OBM_RR,3.0,1000000,64,4.141758598853596,-2.0334121371072733,0.0069995124454665,5.530043287007115,0.3,63.095734448019314,0.3010299956639812,0.01422991597038981
OBM_RR,3.0,1000000,84,2.4912523764255923,-1.5750132503469143,0.0105944663792243,5.530043287007115,0.325,89.12509381337456,0.3207132143436469,0.05922413249507562
OBM_RR,3.0,1000000,124,0.9798782388026892,-0.9805044666023583,0.0185046503174443,5.530043287007115,0.35,125.89254117941668,0.34890361419370586,0.015147129682458776
OBM_RR,3.0,1000000,184,0.2918785497442337,-0.510817024517177,0.0309703258124952,5.530043287007115,0.375,177.82794100389228,0.3774696371682561,0.0341192983723828
OBM_RR,3.0,1000000,240,0.1256286884701692,-0.2880496980665787,0.0426916362774865,5.530043287007115,0.4,251.1886431509581,0.396701873618601,0.04556529984371869
OBM_RR,3.0,1000000,356,0.0733470123365814,-0.087834747652459,0.0656868084484507,5.530043287007115,0.425,354.8133892335754,0.42524166632881255,0.003338743717214201
OBM_RR,3.0,1000000,528,0.0997795985159039,-0.0059507723437928,0.0998273763046701,5.530043287007115,0.45,501.18723362727235,0.45377232042230203,0.05211653262233804
OBM_RR,3.0,1000000,686,0.1309725581988111,0.0129655580209542,0.1309135471266219,5.530043287007115,0.475,707.9457843841377,0.47272068595112526,0.031489887307144734
OBM_RR,3.0,1000000,1017,0.1990004853768343,0.0157018075080985,0.1989197050386785,5.530043287007115,0.5,1000.0,0.5012201588204575,0.016857117066422806
OBM_RR,3.0,1000000,1508,0.2972520355658504,0.0044141144320661,0.297480451535911,5.530043287007115,0.525,1412.5375446227547,0.5297335569222926,0.0653965056366573
OBM_RR,3.0,1000000,1960,0.3859433375677805,-0.0058977388284642,0.3862304129219266,5.530043287007115,0.55,1995.262314968881,0.5487093452260794,0.017831054655788534
OBM_RR,3.0,1000000,2905,0.5549163466058187,-0.0292149486702069,0.5545249374945945,5.530043287007115,0.575,2818.382931264452,0.5771910227877249,0.03027009845655459
OBM_RR,3.0,1000000,3777,0.7274551540485956,-0.04784394261599,0.7257709203038065,5.530043287007115,0.6,3981.0717055349714,0.5961911641379208,0.05262101206610732
OBM_RR,3.0,1000000,5598,1.0857416330311809,-0.084476127254768,1.0795050044589327,5.530043287007115,0.625,5623.413251903491,0.6246721490216905,0.0045294286522725566
OBM_RR,3.0,1000000,8298,1.6612748965990447,-0.1575519863306951,1.6378171157987962,5.530043287007115,0.65,7943.282347242817,0.6531622384154924,0.043687938216034866
OBM_RR,3.0,1000000,10787,2.214455150584917,-0.2144700117756457,2.170266319900456,5.530043287007115,0.675,11220.18454301964,0.6721501131221128,0.039372642250456565
OBM_RR,3.0,1000000,15988,3.347359141133813,-0.3311094692350274,3.2404260155296534,5.530043287007115,0.7,15848.931924611124,0.7006323565980113,0.008736329256222843
OBM_RR,3.0,1000000,23696,4.84964344958833,-0.5051043292296056,4.598345020365478,5.530043287007115,0.725,22387.21138568339,0.7291125068628556,0.05681638198348153
OBM_RR,3.0,1000000,30804,6.237016782264118,-0.679240958952251,5.780465556576225,5.530043287007115,0.75,31622.776601683792,0.7481011857865114,0.02623308781406487
OBM_RR,4.0,10000,5,8.228879017320622,-2.8601500986753394,0.048460814380049,5.530043287007115,0.15,3.9810717055349722,0.1747425010840047,0.22788685663767297
OBM_RR,4.0,10000,5,8.228879017320622,-2.8601500986753394,0.048460814380049,5.530043287007115,0.175,5.011872336272722,0.1747425010840047,0.002371652661731426
OBM_RR,4.0,10000,6,6.447124304724805,-2.525945411694108,0.0667797316426615,5.530043287007115,0.2,6.309573444801933,0.19453781259591088,0.050308605167181636
OBM_RR,4.0,10000,8,4.040782953340027,-1.9830452076735685,0.1084049951588859,5.530043287007115,0.225,7.943282347242816,0.22577249674798586,0.007114957985194649
OBM_RR,4.0,10000,10,2.6175988364707066,-1.5694244670111188,0.1546345409350205,5.530043287007115,0.25,10.0,0.25,0.0
OBM_RR,4.0,10000,13,1.483962030542503,-1.1202995158790523,0.2290819268693871,5.530043287007115,0.275,12.589254117941675,0.2784858380767092,0.032105755168086385
OBM_RR,4.0,10000,16,0.9648954823928282,-0.8111033887337022,0.3072628275338098,5.530043287007115,0.3,15.848931924611133,0.30102999566398114,0.009486610646926505
OBM_RR,4.0,10000,20,0.7014240481473004,-0.5367590574628682,0.4136584777770213,5.530043287007115,0.325,19.952623149688797,0.32525749891599526,0.002371652661731522
OBM_RR,4.0,10000,24,0.6490222993453689,-0.3616469946282477,0.5186659722652794,5.530043287007115,0.35,25.118864315095795,0.3450528104279015,0.04556529984371811
OBM_RR,4.0,10000,32,0.7527779809810017,-0.1760965524915096,0.7223699601483974,5.530043287007115,0.375,31.622776601683793,0.37628749457997646,0.011858263308657958
OBM_RR,4.0,10000,38,0.8858003521550843,-0.1133188312119148,0.873687267370659,5.530043287007115,0.4,39.810717055349734,0.3949458991542025,0.04654998906408755
OBM_RR,4.0,10000,50,1.187363938249962,-0.0721091478721351,1.1831501675160463,5.530043287007115,0.425,50.11872336272722,0.42474250108400463,0.002371652661731537
OBM_RR,4.0,10000,65,1.5879701716237695,-0.0791550041937076,1.5830238434710897,5.530043287007115,0.45,63.09573444801933,0.4532283391607138,0.02973410250635483
OBM_RR,4.0,10000,77,1.9165978963583497,-0.0977119134918842,1.90864081233038,5.530043287007115,0.475,79.43282347242814,0.47162268129312046,0.031106254835002824
OBM_RR,4.0,10000,101,2.5724809522280743,-0.1411739681850399,2.5546797627372446,5.530043287007115,0.5,100.0,0.5010803434456607,0.009950330853168092
OBM_RR,4.0,10000,131,3.353819380509286,-0.1924542766041188,3.319547021110329,5.530043287007115,0.525,125.89254117941675,0.529317823913941,0.03976862791365542
OBM_RR,4.0,10000,156,3.9663304672262463,-0.2456081099545022,3.909264844254368,5.530043287007115,0.55,158.48931924611142,0.5482811495886154,0.015831197337363923
OBM_RR,4.0,10000,203,5.066929762191207,-0.3567704740012907,4.94376439473438,5.530043287007115,0.575,199.52623149688787,0.5768740094783031,0.017260265155482617
OBM_RR,4.0,10000,242,5.952289525980276,-0.4635395831889424,5.742205752257512,5.530043287007115,0.6,251.18864315095797,0.5959538414951078,0.03726649702902315
OBM_RR,4.0,10000,315,7.802074890464975,-0.690629792921932,7.331214725197916,5.530043287007115,0.625,316.22776601683796,0.6245776384474001,0.003890093659481259
OBM_RR,4.0,10000,409,10.154587699292875,-1.0204615743685643,9.120846580013454,5.530043287007115,0.65,398.1071705534973,0.6529308270018355,0.02699391425828277
OBM_RR,4.0,10000,488,11.86005391613218,-1.2881419937970326,10.209251829806956,5.530043287007115,0.675,501.18723362727246,0.6721049555006776,0.026664345230776473
OBM_RR,4.0,10000,634,14.566684906828316,-1.7485113456946126,11.518992140922965,5.530043287007115,0.7,630.957344480193,0.7005223144704331,0.004810694053898292
OBM_RR,4.0,10000,825,17.160533068742627,-2.336503637004108,11.71104302553048,5.530043287007115,0.725,794.3282347242813,0.7291134871374811,0.03788661665194867
OBM_RR,4.0,10000,982,18.30960799356908,-2.7845523988958263,10.564679831231942,5.530043287007115,0.75,1000.0,0.7480278719467374,0.01816397062767118
OBM_RR,4.0,30000,5,10.39817554037378,-3.2225496435717678,0.0133604688132645,5.530043287007115,0.15,4.694271328870265,0.15612040964921,0.06309501333745664
OBM_RR,4.0,30000,6,8.480065483734519,-2.9088565677552145,0.0186344806957838,5.530043287007115,0.175,6.074299753156561,0.17380615938497024,0.012307246384696045
OBM_RR,4.0,30000,8,5.703639385488184,-2.381740747843179,0.030976209059147,5.530043287007115,0.2,7.860030855966229,0.2017122020181897,0.01765100955097741
OBM_RR,4.0,30000,10,3.893996622288805,-1.9618484499784423,0.0451849357190883,5.530043287007115,0.225,10.170733675867188,0.22335781032193994,0.016929255650920155
OBM_RR,4.0,30000,13,2.2625101316732827,-1.48110330358592,0.0689005529075783,5.530043287007115,0.25,13.160740129524925,0.24880794799393632,0.012288807699536324
OBM_RR,4.0,30000,18,1.0088308241751165,-0.9468283314610906,0.1124406354472618,5.530043287007115,0.275,17.029752845447483,0.28037491809721055,0.05540977621898399
OBM_RR,4.0,30000,22,0.6001224670204365,-0.6714545077230047,0.1493958075852149,5.530043287007115,0.3,22.036183309053403,0.29984059051495643,0.0016433448349718553
OBM_RR,4.0,30000,30,0.3443058630485989,-0.3455476381061437,0.2250902680712574,5.530043287007115,0.325,28.514411174206582,0.3299265690341803,0.05078776695276017
OBM_RR,4.0,30000,36,0.3251529335056929,-0.2106463076172948,0.2810152459645296,5.530043287007115,0.35,36.89711749119786,0.3476123187699405,0.024614492769392045
OBM_RR,4.0,30000,49,0.3992874194259714,-0.0673708962316057,0.3950778132779866,5.530043287007115,0.375,47.74418348819862,0.37751849544989513,0.02596305036901687
OBM_RR,4.0,30000,59,0.4781259282371652,-0.0226067032646968,0.4780132095459554,5.530043287007115,0.4,61.78008505674121,0.3955336277245918,0.0460436203519978
OBM_RR,4.0,30000,80,0.6379432802380615,0.0033000880649494,0.6384644433596248,5.530043287007115,0.425,79.94228052013091,0.4250700123401296,0.0007217539000573804
OBM_RR,4.0,30000,107,0.8417551109685778,-0.0125514469212246,0.8422994883890859,5.530043287007115,0.45,103.44382350541889,0.4532787168866349,0.03380013717197439
OBM_RR,4.0,30000,130,1.014051590195194,-0.0363674961446873,1.01357364011946,5.530043287007115,0.475,133.85438283469583,0.4721657583158762,0.02921806335045631
OBM_RR,4.0,30000,175,1.3617021831371878,-0.0749960514927323,1.3572087827166175,5.530043287007115,0.5,173.20508075688772,0.5010000670233676,0.010309643601367893
OBM_RR,4.0,30000,235,1.8026973581069423,-0.140128780503133,1.784548406653859,5.530043287007115,0.525,224.12415166897196,0.529596525841738,0.04738536730590521
OBM_RR,4.0,30000,286,2.198642760189984,-0.1908706768910448,2.164014490301723,5.530043287007115,0.55,290.0124819770266,0.5486485385088927,0.013932152534508618
OBM_RR,4.0,30000,383,2.971576517690313,-0.2863235557452981,2.8920053435686564,5.530043287007115,0.575,375.27075541015427,0.5769776217799514,0.020387209310178317
OBM_RR,4.0,30000,466,3.6535705791265416,-0.3728150930057952,3.5175107445073777,5.530043287007115,0.6,485.59337483020374,0.5960048354457808,0.04118596226092943
OBM_RR,4.0,30000,626,4.955442661390173,-0.547660581141181,4.6593933770685005,5.530043287007115,0.625,628.3487915845369,0.6246367194684207,0.003745041802584352
OBM_RR,4.0,30000,840,6.702106159708112,-0.750964173918093,6.143278367839494,5.530043287007115,0.65,813.0716446117171,0.6531606181045876,0.03258266241856901
OBM_RR,4.0,30000,1021,8.109721664960075,-0.9174129843293848,7.274136861862146,5.530043287007115,0.675,1052.099579287026,0.6720894009548826,0.030005227770232235
OBM_RR,4.0,30000,1370,10.607042799314986,-1.249102211079017,9.054331742044198,5.530043287007115,0.7,1361.3972791592591,0.7006110374718485,0.006299156371166344
OBM_RR,4.0,30000,1837,13.967248498524652,-1.6609318733637926,11.217902062287468,5.530043287007115,0.725,1761.6227476853735,0.72906427380426,0.041898406248013775
OBM_RR,4.0,30000,2235,16.487467248932802,-2.014305600216587,12.44040720387212,5.530043287007115,0.75,2279.5070569547775,0.7480872946957234,0.019717988435550022
OBM_RR,4.0,100000,6,12.761240869313324,-3.571756572212263,0.0037990240251858,5.530043287007115,0.15,5.62341325190349,0.15563025007672873,0.06482064948252075
OBM_RR,4.0,100000,8,9.728297125377372,-3.1179879030755684,0.0064539399350733,5.530043287007115,0.175,7.498942093324557,0.18061799739838869,0.06467958531004617
OBM_RR,4.0,100000,10,7.479291969934584,-2.7330745649301558,0.0096033952958398,5.530043287007115,0.2,10.000000000000002,0.2,2.2204460492503136e-16
OBM_RR,4.0,100000,13,5.115331814368568,-2.258378904648636,0.0150690949857508,5.530043287007115,0.225,13.335214321633241,0.22278867046136736,0.02545887215676478
OBM_RR,4.0,100000,18,2.8118597437218824,-1.6692089060652382,0.0256227239042931,5.530043287007115,0.25,17.78279410038923,0.2510545010206612,0.012140391653607661
OBM_RR,4.0,100000,23,1.6092928163681934,-1.2537590797473008,0.0374121631219976,5.530043287007115,0.275,23.71373705661656,0.27234556720351855,0.03056028693766334
OBM_RR,4.0,100000,32,0.6573385641013039,-0.7727221729772804,0.0602892485310171,5.530043287007115,0.3,31.62277660168379,0.3010299956639812,0.011858263308658178
OBM_RR,4.0,100000,44,0.2702480986363301,-0.4228976053656561,0.0914819489697987,5.530043287007115,0.325,42.16965034285823,0.32869053529723746,0.042488857802936694
OBM_RR,4.0,100000,55,0.1806916533239046,-0.2480209493740535,0.1192766592115076,5.530043287007115,0.35,56.234132519034894,0.3480725378988488,0.022190727507108803
OBM_RR,4.0,100000,77,0.1775438417910621,-0.0817768565299852,0.1709988865993024,5.530043287007115,0.375,74.98942093324558,0.3772981450344964,0.026458372489848083
OBM_RR,4.0,100000,96,0.2157662810323638,-0.0251218065384577,0.215314604705863,5.530043287007115,0.4,100.00000000000003,0.3964542466079137,0.040821994520255395
OBM_RR,4.0,100000,133,0.3004197720172283,0.0105965788119801,0.3005579494926202,5.530043287007115,0.425,133.3521432163324,0.42477032819341715,0.0026441943905932573
OBM_RR,4.0,100000,185,0.4228559942329631,0.0034739046242009,0.4231965900446622,5.530043287007115,0.45,177.8279410038923,0.4534343456806027,0.03953936584172182
OBM_RR,4.0,100000,231,0.5347839381996996,-0.0153202601979032,0.5349950570413693,5.530043287007115,0.475,237.13737056616546,0.4727223959784288,0.026221885339064725
OBM_RR,4.0,100000,320,0.7545765516233881,-0.0583099520099601,0.7518030036230032,5.530043287007115,0.5,316.22776601683796,0.5010299956639812,0.011858263308657958
OBM_RR,4.0,100000,445,1.04730595547527,-0.1201054479215288,1.0337420885953348,5.530043287007115,0.525,421.69650342858233,0.5296720021961863,0.053788413056870044
OBM_RR,4.0,100000,554,1.3118263717829672,-0.1662337269896543,1.2852637729382117,5.530043287007115,0.55,562.3413251903494,0.5487019529456859,0.014944318986342313
OBM_RR,4.0,100000,769,1.9090697342436591,-0.2583167010174705,1.8438787818706688,5.530043287007115,0.575,749.8942093324555,0.5771852679602862,0.025158827147763026
OBM_RR,4.0,100000,957,2.420371078465263,-0.3329363726158663,2.311450659137266,5.530043287007115,0.6,999.9999999999998,0.5961823875553687,0.043951887529182596
OBM_RR,4.0,100000,1328,3.378680088323159,-0.4671291988401744,3.1631063218489706,5.530043287007115,0.625,1333.521432163324,0.6246396150063998,0.004149085570013683
OBM_RR,4.0,100000,1844,4.643783337860743,-0.6305625947798514,4.249715581576557,5.530043287007115,0.65,1778.2794100389233,0.6531521833435221,0.03629085188589039
OBM_RR,4.0,100000,2294,5.683389027362253,-0.7541404598955941,5.118926966582867,5.530043287007115,0.675,2371.3737056616565,0.6721186827130498,0.03317239116558865
OBM_RR,4.0,100000,3185,7.6380350373010515,-0.9955823623477764,6.652394459132349,5.530043287007115,0.7,3162.2776601683777,0.7006218873342739,0.007159742527104323
OBM_RR,4.0,100000,4421,10.175317796120511,-1.362870044413313,8.324840405165672,5.530043287007115,0.725,4216.965034285821,0.7291041029811747,0.04725023172282791
OBM_RR,4.0,100000,5501,12.218233072246433,-1.6825030424493352,9.395245956025184,5.530043287007115,0.75,5623.413251903491,0.7480883289899533,0.022008925852213278
OBM_RR,4.0,300000,7,16.391437829938127,-4.048476987306774,0.0012729739972615,5.530043287007115,0.15,6.630834496675398,0.15429602535931292,0.054179486009562565
OBM_RR,4.0,300000,9,13.905673608395784,-3.728757656004038,0.0020416525641951,5.530043287007115,0.175,9.088583876478463,0.17422336754313217,0.009794529550489707
OBM_RR,4.0,300000,12,10.96368054713288,-3.310624107906471,0.0034514394809308,5.530043287007115,0.2,12.457309396155175,0.1970343901219439,0.0374009009396674
OBM_RR,4.0,300000,17,7.528943092292327,-2.7427369962598083,0.0063421467623534,5.530043287007115,0.225,17.074668562300275,0.22465248880842104,0.004382650512410136
OBM_RR,4.0,300000,24,4.605389077820435,-2.143410469289483,0.0111899629297805,5.530043287007115,0.25,23.40347319320716,0.2519957432971328,0.025169391938361145
OBM_RR,4.0,300000,31,2.9094889636243524,-1.700848766252514,0.0166162848657087,5.530043287007115,0.275,32.07807844156349,0.2722893331143909,0.034185677765396966
OBM_RR,4.0,300000,45,1.2544321591230785,-1.1073101426716487,0.0283200070654584,5.530043287007115,0.3,43.967966122300474,0.30183967761363,0.023201163678818436
OBM_RR,4.0,300000,57,0.6565338080297349,-0.7861703955483801,0.0385020021948679,5.530043287007115,0.325,60.26489549408122,0.320583528100541,0.05569850209790989
OBM_RR,4.0,300000,81,0.2298537603680575,-0.4137223966569081,0.0587364859441422,5.530043287007115,0.35,82.60235687978427,0.34844673508626434,0.019589059100979238
OBM_RR,4.0,300000,117,0.1163663122312372,-0.1638303660211564,0.0896005905594105,5.530043287007115,0.375,113.21930132219957,0.3776045417953813,0.032847277183379285
OBM_RR,4.0,300000,149,0.1216476063514945,-0.0656955570254043,0.1174295581037028,5.530043287007115,0.4,155.184557391536,0.3967752706843269,0.04066879550987638
OBM_RR,4.0,300000,213,0.1730531492710796,0.0102926561009493,0.1730914533792833,5.530043287007115,0.425,212.7044291173785,0.42511010714476366,0.0013886204131314062
OBM_RR,4.0,300000,305,0.2508538086100613,0.0312054931738208,0.250088432833201,5.530043287007115,0.45,291.5443065124053,0.4535776594695713,0.0451197874701593
OBM_RR,4.0,300000,388,0.3210295211510982,0.0306259631741241,0.3203585369782372,5.530043287007115,0.475,399.60654798069135,0.47266284699528943,0.02947509335493688
OBM_RR,4.0,300000,556,0.4539682582775018,0.0243325760575325,0.4537543126137511,5.530043287007115,0.5,547.7225575051662,0.5011893408816928,0.014999417431413222
OBM_RR,4.0,300000,797,0.6462560124193624,0.0211906163776953,0.6463455915231651,5.530043287007115,0.525,750.7384488967276,0.529741480325255,0.05979735813008719
OBM_RR,4.0,300000,1012,0.82371385802896,0.0170988179726681,0.824108245324001,5.530043287007115,0.55,1029.0031165031005,0.5486788356044157,0.016661914653675794
OBM_RR,4.0,300000,1450,1.2204795491122855,0.0020509079713129,1.221493253933724,5.530043287007115,0.575,1410.4078661871597,0.5771951825077468,0.027684627072576358
OBM_RR,4.0,300000,1842,1.5806571475454272,-0.020167035170898,1.5815684119144384,5.530043287007115,0.6,1933.1820449317622,0.5961689497100533,0.048315435367750396
OBM_RR,4.0,300000,2639,2.2958206698874952,-0.0709036571036509,2.29270392790341,5.530043287007115,0.625,2649.7248834477414,0.6246784088031242,0.004055759520637158
OBM_RR,4.0,300000,3779,3.215607584746119,-0.1544581794343829,3.194412265773413,5.530043287007115,0.65,3631.857628912531,0.6531491134753263,0.03971516348456896
OBM_RR,4.0,300000,4802,3.920604722733658,-0.2405768753068056,3.865949114062991,5.530043287007115,0.675,4978.022404925004,0.6721454546124407,0.03600020692468025
OBM_RR,4.0,300000,6877,5.372536232542858,-0.4510654906721854,5.173387311760653,5.530043287007115,0.7,6823.149362095244,0.7006233468056448,0.007861361772999929
OBM_RR,4.0,300000,9850,7.2802789572373054,-0.7707963663804751,6.691728359111222,5.530043287007115,0.725,9352.18113349616,0.7291122552849177,0.05186186277833974
OBM_RR,4.0,300000,12515,8.909692483114377,-1.052484669487893,7.808475566579489,5.530043287007115,0.75,12818.610191887023,0.7480993506239187,0.02397011136287902
OBM_RR,4.0,1000000,9,19.999247625626296,-4.472016017859399,0.0003206288259403,5.530043287007115,0.15,7.943282347242814,0.1590404182398875,0.12489799364157832
OBM_RR,4.0,1000000,11,18.34052912833864,-4.282529425774476,0.0004712384130518,5.530043287007115,0.175,11.220184543019633,0.17356544752637085,0.01981907484537731
OBM_RR,4.0,1000000,15,15.521020409107123,-3.939565511917972,0.0008446903222181,5.530043287007115,0.2,15.848931924611136,0.19601520984261356,0.055051910490644874
OBM_RR,4.0,1000000,22,11.7794804936217,-3.431878468830989,0.0016920788616842,5.530043287007115,0.225,22.387211385683397,0.22373711347036773,0.017447422183645853
OBM_RR,4.0,1000000,33,7.879176267353472,-2.806381549441292,0.0034017010598495,5.530043287007115,0.25,31.622776601683793,0.2530856566463146,0.04262992197541174
OBM_RR,4.0,1000000,43,5.603281658552788,-2.366020116910253,0.0052348272848539,5.530043287007115,0.275,44.668359215096324,0.27224474259659776,0.03806528774661319
OBM_RR,4.0,1000000,64,2.895633703758436,-1.6988150734120104,0.0096691076963273,5.530043287007115,0.3,63.095734448019314,0.3010299956639812,0.01422991597038981
OBM_RR,4.0,1000000,84,1.6286703717709914,-1.270560778760915,0.0143576439487394,5.530043287007115,0.325,89.12509381337456,0.3207132143436469,0.05922413249507562
OBM_RR,4.0,1000000,124,0.5819342406272092,-0.7467978717842536,0.0242473854802855,5.530043287007115,0.35,125.89254117941668,0.34890361419370586,0.015147129682458776
OBM_RR,4.0,1000000,184,0.171918272150771,-0.3641407214630687,0.0393526009572582,5.530043287007115,0.375,177.82794100389228,0.3774696371682561,0.0341192983723828
OBM_RR,4.0,1000000,240,0.0904375516817124,-0.1940004509408126,0.0528454145619423,5.530043287007115,0.4,251.1886431509581,0.396701873618601,0.04556529984371869
OBM_RR,4.0,1000000,356,0.0830822255896278,-0.0525109611884646,0.0803918177261299,5.530043287007115,0.425,354.8133892335754,0.42524166632881255,0.003338743717214201
OBM_RR,4.0,1000000,528,0.1206097735752033,0.00278500445713,0.1207026028277335,5.530043287007115,0.45,501.18723362727235,0.45377232042230203,0.05211653262233804
OBM_RR,4.0,1000000,686,0.1595249750575853,0.0137703649959686,0.1594682423073859,5.530043287007115,0.475,707.9457843841377,0.47272068595112526,0.031489887307144734
OBM_RR,4.0,1000000,1017,0.239993916057965,0.009340380347834,0.2401067623215241,5.530043287007115,0.5,1000.0,0.5012201588204575,0.016857117066422806
OBM_RR,4.0,1000000,1508,0.3551523369487221,-0.004158898475695,0.3554312332065298,5.530043287007115,0.525,1412.5375446227547,0.5297335569222926,0.0653965056366573
OBM_RR,4.0,1000000,1960,0.4509599873136733,-0.0172832839932333,0.4510371396911584,5.530043287007115,0.55,1995.262314968881,0.5487093452260794,0.017831054655788534
OBM_RR,4.0,1000000,2905,0.6706358259316014,-0.0442939796082688,0.6692315622706225,5.530043287007115,0.575,2818.382931264452,0.5771910227877249,0.03027009845655459
OBM_RR,4.0,1000000,3777,0.8738892774739114,-0.0680617286214708,0.8699818634571831,5.530043287007115,0.6,3981.0717055349714,0.5961911641379208,0.05262101206610732
OBM_RR,4.0,1000000,5598,1.3267537193510643,-0.1216815565422351,1.313041519414702,5.530043287007115,0.625,5623.413251903491,0.6246721490216905,0.0045294286522725566
OBM_RR,4.0,1000000,8298,2.0351098076711067,-0.2043297536933801,1.9950216774912848,5.530043287007115,0.65,7943.282347242817,0.6531622384154924,0.043687938216034866
OBM_RR,4.0,1000000,10787,2.69643035572376,-0.2750457525465277,2.622965994725479,5.530043287007115,0.675,11220.18454301964,0.6721501131221128,0.039372642250456565
OBM_RR,4.0,1000000,15988,3.943699828966137,-0.4177625628585257,3.7723178682635674,5.530043287007115,0.7,15848.931924611124,0.7006323565980113,0.008736329256222843
OBM_RR,4.0,1000000,23696,5.733894260888103,-0.6519976495183988,5.313221010085657,5.530043287007115,0.725,22387.21138568339,0.7291125068628556,0.05681638198348153
OBM_RR,4.0,1000000,30804,7.450476521447335,-0.8419357507619445,6.747243415882824,5.530043287007115,0.75,31622.776601683792,0.7481011857865114,0.02623308781406487
