problem_seed,T,T_eff,eta,b_n,lam,estimator,sigma_true,l2_mean_x1e3,width_mean_x1e3,coverage_pct,diverged,sigma_mean_raw,rel_bias_raw,mse_raw,sigma_mean_used,rel_bias_used,mse_used,negative_rate,clamped_rate,rr_alpha_1,rr_alpha_2,max_a_norm,max_rho,warn_unstable,warn_assumption
1708709736,100000,99000,0.4,100,0.0,OBM,1.2374600583517064,9.603719891536667,11.179373409390791,88.0,0,0.8055820104534058,-0.3490036264067876,0.1876828471766903,0.8055820104534058,-0.3490036264067876,0.1876828471766903,0.0,0.0,0.2,0.1,0.7864258994086526,0.9788075935840435,False,False
1708709736,100000,99000,0.4,100,2.0,OBM_RR,1.2374600583517064,9.603719891536667,13.717249467453547,94.0,0,1.2138472036830894,-0.019081710564516498,0.008001662390142267,1.2138472036830894,-0.019081710564516498,0.008001662390142267,0.0,0.0,0.2,0.1,0.7864258994086526,0.9788075935840435,False,False
1708709736,100000,99000,0.5,316,0.0,OBM,1.2374600583517064,9.603719891536667,13.007114306476906,94.0,0,1.0914429673319148,-0.11799741739889846,0.027460247146500017,1.0914429673319148,-0.11799741739889846,0.027460247146500017,0.0,0.0,0.2,0.1,0.7864258994086526,0.9788075935840435,False,False
1708709736,100000,99000,0.5,316,2.0,OBM_RR,1.2374600583517064,9.603719891536667,13.744749072409022,94.0,0,1.2226040985053477,-0.012005203518363882,0.026695238091069565,1.2226040985053477,-0.012005203518363882,0.026695238091069565,0.0,0.0,0.2,0.1,0.7864258994086526,0.9788075935840435,False,False
1708709736,100000,99000,0.6,999,0.0,OBM,1.2374600583517064,9.603719891536667,13.49587218562138,94.0,0,1.1777154796183005,-0.04828000575063854,0.02349316980110998,1.1777154796183005,-0.04828000575063854,0.02349316980110998,0.0,0.0,0.2,0.1,0.7864258994086526,0.9788075935840435,False,False
1708709736,100000,99000,0.6,999,2.0,OBM_RR,1.2374600583517064,9.603719891536667,13.584572677821816,94.0,0,1.2072600720060356,-0.024404817062052966,0.08608329765219233,1.2072600720060356,-0.024404817062052966,0.08608329765219233,0.0,0.0,0.2,0.1,0.7864258994086526,0.9788075935840435,False,False
1708709736,100000,99000,0.7,3162,0.0,OBM,1.2374600583517064,9.603719891536667,13.51154929032397,94.0,0,1.189091172070352,-0.03908723029475514,0.06279389366006391,1.189091172070352,-0.03908723029475514,0.06279389366006391,0.0,0.0,0.2,0.1,0.7864258994086526,0.9788075935840435,False,False
1708709736,100000,99000,0.7,3162,2.0,OBM_RR,1.2374600583517064,9.603719891536667,13.116078373198496,92.0,0,1.1552036755959558,-0.0664719497009995,0.19456554620929828,1.1552036755959558,-0.0664719497009995,0.19456554620929828,0.0,0.0,0.2,0.1,0.7864258994086526,0.9788075935840435,False,False
1708709736,100000,99000,0.8,10000,0.0,OBM,1.2374600583517064,9.603719891536667,13.121685028247718,93.0,0,1.1445434371292003,-0.07508656186145579,0.1613340435365715,1.1445434371292003,-0.07508656186145579,0.1613340435365715,0.0,0.0,0.2,0.1,0.7864258994086526,0.9788075935840435,False,False
1708709736,100000,99000,0.8,10000,2.0,OBM_RR,1.2374600583517064,9.603719891536667,10.874305021579016,80.0,0,0.931987723249432,-0.24685429888473548,0.6577779950677071,0.9396592115304864,-0.24065491634363534,0.6375850452641649,0.07,0.07,0.2,0.1,0.7864258994086526,0.9788075935840435,False,False
163945743,100000,99000,,0,2.0,ORACLE,2.8274275854498367,8.865860868988861,20.948659355865413,98.0,0,2.8274275854498367,0.0,0.0,2.8274275854498367,0.0,0.0,0.0,0.0,,,,,,
163945743,100000,99000,0.3,31,0.0,OBM,2.8274275854498367,8.865860868988861,12.611231967342855,87.0,0,1.0249794974546047,-0.6374869147032344,3.2499929626801953,1.0249794974546047,-0.6374869147032344,3.2499929626801953,0.0,0.0,0.2,0.1,0.7347524612229042,0.9746170642846718,False,False
163945743,100000,99000,0.3,31,2.0,OBM_RR,2.8274275854498367,8.865860868988861,18.579566438769138,98.0,0,2.224986381723394,-0.21307042727695383,0.37103452014987487,2.224986381723394,-0.21307042727695383,0.37103452014987487,0.0,0.0,0.2,0.1,0.7347524612229042,0.9746170642846718,False,False
163945743,100000,99000,0.4,100,0.0,OBM,2.8274275854498367,8.865860868988861,17.675007345577185,96.0,0,2.013779812901758,-0.2877696237863611,0.6700265796363785,2.013779812901758,-0.2877696237863611,0.6700265796363785,0.0,0.0,0.2,0.1,0.7347524612229042,0.9746170642846718,False,False
163945743,100000,99000,0.4,100,2.0,OBM_RR,2.8274275854498367,8.865860868988861,20.767444525225194,98.0,0,2.782372708027677,-0.015934935930460487,0.04291933745927831,2.782372708027677,-0.015934935930460487,0.04291933745927831,0.0,0.0,0.2,0.1,0.7347524612229042,0.9746170642846718,False,False
163945743,100000,99000,0.5,316,0.0,OBM,2.8274275854498367,8.865860868988861,19.85003849515918,98.0,0,2.5417890486166943,-0.10102417416561282,0.11385090624236506,2.5417890486166943,-0.10102417416561282,0.11385090624236506,0.0,0.0,0.2,0.1,0.7347524612229042,0.9746170642846718,False,False
163945743,100000,99000,0.5,316,2.0,OBM_RR,2.8274275854498367,8.865860868988861,20.729654376492075,98.0,0,2.779603654920458,-0.016914290139731357,0.12635965571054245,2.779603654920458,-0.016914290139731357,0.12635965571054245,0.0,0.0,0.2,0.1,0.7347524612229042,0.9746170642846718,False,False
163945743,100000,99000,0.6,999,0.0,OBM,2.8274275854498367,8.865860868988861,20.457297245489837,98.0,0,2.70469863844908,-0.043406574807549315,0.10778789742309297,2.70469863844908,-0.043406574807549315,0.10778789742309297,0.0,0.0,0.2,0.1,0.7347524612229042,0.9746170642846718,False,False
163945743,100000,99000,0.6,999,2.0,OBM_RR,2.8274275854498367,8.865860868988861,20.34993066414995,97.0,0,2.7001181707239454,-0.04502658719927453,0.3545162672533042,2.7001181707239454,-0.04502658719927453,0.3545162672533042,0.0,0.0,0.2,0.1,0.7347524612229042,0.9746170642846718,False,False
163945743,100000,99000,0.7,3162,0.0,OBM,2.8274275854498367,8.865860868988861,20.260887631941497,97.0,0,2.667821928008909,-0.05644906991155887,0.2699697101650841,2.667821928008909,-0.05644906991155887,0.2699697101650841,0.0,0.0,0.2,0.1,0.7347524612229042,0.9746170642846718,False,False
163945743,100000,99000,0.7,3162,2.0,OBM_RR,2.8274275854498367,8.865860868988861,19.33494095791548,96.0,0,2.5147696906147825,-0.11058033685602284,1.111143185586665,2.5147696906147825,-0.11058033685602284,1.111143185586665,0.0,0.0,0.2,0.1,0.7347524612229042,0.9746170642846718,False,False
163945743,100000,99000,0.8,10000,0.0,OBM,2.8274275854498367,8.865860868988861,19.200478151236037,98.0,0,2.448431098750065,-0.13404286237077032,0.8893030249347756,2.448431098750065,-0.13404286237077032,0.8893030249347756,0.0,0.0,0.2,0.1,0.7347524612229042,0.9746170642846718,False,False
163945743,100000,99000,0.8,10000,2.0,OBM_RR,2.8274275854498367,8.865860868988861,14.391801245991113,78.0,0,1.7670613735985188,-0.37502860101812874,4.630501258175931,1.7897481073660901,-0.3670047938358267,4.495024965937464,0.1,0.1,0.2,0.1,0.7347524612229042,0.9746170642846718,False,False
406886645,100000,99000,,0,2.0,ORACLE,2.354562057055686,9.226891652426328,19.116815996825824,92.0,0,2.354562057055686,0.0,0.0,2.354562057055686,0.0,0.0,0.0,0.0,,,,,,
406886645,100000,99000,0.3,31,0.0,OBM,2.354562057055686,9.226891652426328,11.421018148533008,67.0,0,0.8406352363855969,-0.6429759691970965,2.2927477147880593,0.8406352363855969,-0.6429759691970965,2.2927477147880593,0.0,0.0,0.2,0.1,0.7445890093971937,0.9572448254781045,False,False
406886645,100000,99000,0.3,31,2.0,OBM_RR,2.354562057055686,9.226891652426328,16.92003692680013,89.0,0,1.8452118281191827,-0.21632482669555608,0.26459110441852635,1.8452118281191827,-0.21632482669555608,0.26459110441852635,0.0,0.0,0.2,0.1,0.7445890093971937,0.9572448254781045,False,False
406886645,100000,99000,0.4,100,0.0,OBM,2.354562057055686,9.226891652426328,16.0990054989819,87.0,0,1.6705558582609317,-0.2905025147861615,0.47258430268373885,1.6705558582609317,-0.2905025147861615,0.47258430268373885,0.0,0.0,0.2,0.1,0.7445890093971937,0.9572448254781045,False,False
406886645,100000,99000,0.4,100,2.0,OBM_RR,2.354562057055686,9.226891652426328,19.015619924069767,92.0,0,2.3321093127906667,-0.009535847312980078,0.023006798861268943,2.3321093127906667,-0.009535847312980078,0.023006798861268943,0.0,0.0,0.2,0.1,0.7445890093971937,0.9572448254781045,False,False
406886645,100000,99000,0.5,316,0.0,OBM,2.354562057055686,9.226891652426328,18.161266207733007,91.0,0,2.127101243564469,-0.09660429752089449,0.06914778945042399,2.127101243564469,-0.09660429752089449,0.06914778945042399,0.0,0.0,0.2,0.1,0.7445890093971937,0.9572448254781045,False,False
406886645,100000,99000,0.5,316,2.0,OBM_RR,2.354562057055686,9.226891652426328,18.80346438079365,91.0,0,2.2867923523402154,-0.02878229712077104,0.08332762140069558,2.2867923523402154,-0.02878229712077104,0.08332762140069558,0.0,0.0,0.2,0.1,0.7445890093971937,0.9572448254781045,False,False
406886645,100000,99000,0.6,999,0.0,OBM,2.354562057055686,9.226891652426328,18.564600614209137,91.0,0,2.227161335440641,-0.05410803305577591,0.07494956461480945,2.227161335440641,-0.05410803305577591,0.07494956461480945,0.0,0.0,0.2,0.1,0.7445890093971937,0.9572448254781045,False,False
406886645,100000,99000,0.6,999,2.0,OBM_RR,2.354562057055686,9.226891652426328,18.450671703373242,90.0,0,2.219229338469451,-0.057476811104084785,0.24795120913353424,2.219229338469451,-0.057476811104084785,0.24795120913353424,0.0,0.0,0.2,0.1,0.7445890093971937,0.9572448254781045,False,False
406886645,100000,99000,0.7,3162,0.0,OBM,2.354562057055686,9.226891652426328,18.38917274180269,89.0,0,2.1977569858027164,-0.0665962788209753,0.19192121928194492,2.1977569858027164,-0.0665962788209753,0.19192121928194492,0.0,0.0,0.2,0.1,0.7445890093971937,0.9572448254781045,False,False
406886645,100000,99000,0.7,3162,2.0,OBM_RR,2.354562057055686,9.226891652426328,17.394222427032545,84.0,0,2.030869818691882,-0.13747449866263972,0.7233077953550676,2.030869818691882,-0.13747449866263972,0.7233077953550676,0.0,0.0,0.2,0.1,0.7445890093971937,0.9572448254781045,False,False
406886645,100000,99000,0.8,10000,0.0,OBM,2.354562057055686,9.226891652426328,17.491067330704112,89.0,0,2.027761728742902,-0.13879452755704333,0.5603336962523088,2.027761728742902,-0.13879452755704333,0.5603336962523088,0.0,0.0,0.2,0.1,0.7445890093971937,0.9572448254781045,False,False
406886645,100000,99000,0.8,10000,2.0,OBM_RR,2.354562057055686,9.226891652426328,14.393577312465878,73.0,0,1.6574943888383558,-0.29604981789649404,2.5377530139762086,1.680621796898731,-0.28622743585688226,2.4182886422302676,0.06,0.06,0.2,0.1,0.7445890093971937,0.9572448254781045,False,False
994157307,100000,99000,,0,2.0,ORACLE,1.1319447869937644,8.098275980238087,13.25479792916006,92.0,0,1.1319447869937644,0.0,0.0,1.1319447869937644,0.0,0.0,0.0,0.0,,,,,,
994157307,100000,99000,0.3,31,0.0,OBM,1.1319447869937644,8.098275980238087,9.127389113510116,80.0,0,0.5368892776608353,-0.5256930516136624,0.35438924166956526,0.5368892776608353,-0.5256930516136624,0.35438924166956526,0.0,0.0,0.2,0.1,0.8376670420369194,0.9724813800172213,False,False
994157307,100000,99000,0.3,31,2.0,OBM_RR,1.1319447869937644,8.098275980238087,12.584916946627995,91.0,0,1.0208881458611991,-0.09811135879472634,0.014226517034089609,1.0208881458611991,-0.09811135879472634,0.014226517034089609,0.0,0.0,0.2,0.1,0.8376670420369194,0.9724813800172213,False,False
994157307,100000,99000,0.4,100,0.0,OBM,1.1319447869937644,8.098275980238087,11.872234684060468,89.0,0,0.9086037752636039,-0.19730733715671137,0.051625745370550445,0.9086037752636039,-0.19730733715671137,0.051625745370550445,0.0,0.0,0.2,0.1,0.8376670420369194,0.9724813800172213,False,False
994157307,100000,99000,0.4,100,2.0,OBM_RR,1.1319447869937644,8.098275980238087,13.27129998877829,92.0,0,1.1363231126282802,0.0038679674881880156,0.007114354794419073,1.1363231126282802,0.0038679674881880156,0.007114354794419073,0.0,0.0,0.2,0.1,0.8376670420369194,0.9724813800172213,False,False
994157307,100000,99000,0.5,316,0.0,OBM,1.1319447869937644,8.098275980238087,12.828667124498068,91.0,0,1.06169228186858,-0.062063544028293276,0.010704103800139227,1.06169228186858,-0.062063544028293276,0.010704103800139227,0.0,0.0,0.2,0.1,0.8376670420369194,0.9724813800172213,False,False
994157307,100000,99000,0.5,316,2.0,OBM_RR,1.1319447869937644,8.098275980238087,13.210913057600525,91.0,0,1.1294015092352414,-0.002246821388945575,0.021650131451550574,1.1294015092352414,-0.002246821388945575,0.021650131451550574,0.0,0.0,0.2,0.1,0.8376670420369194,0.9724813800172213,False,False
994157307,100000,99000,0.6,999,0.0,OBM,1.1319447869937644,8.098275980238087,13.091789135276613,91.0,0,1.1081130253335607,-0.021053819880646717,0.017210874602318776,1.1081130253335607,-0.021053819880646717,0.017210874602318776,0.0,0.0,0.2,0.1,0.8376670420369194,0.9724813800172213,False,False
994157307,100000,99000,0.6,999,2.0,OBM_RR,1.1319447869937644,8.098275980238087,13.040935803747187,89.0,0,1.1086514795236635,-0.02057813043334353,0.05712559871308469,1.1086514795236635,-0.02057813043334353,0.05712559871308469,0.0,0.0,0.2,0.1,0.8376670420369194,0.9724813800172213,False,False
994157307,100000,99000,0.7,3162,0.0,OBM,1.1319447869937644,8.098275980238087,13.059264627108602,89.0,0,1.1087416104649797,-0.020498505576767682,0.043689164150309184,1.1087416104649797,-0.020498505576767682,0.043689164150309184,0.0,0.0,0.2,0.1,0.8376670420369194,0.9724813800172213,False,False
994157307,100000,99000,0.7,3162,2.0,OBM_RR,1.1319447869937644,8.098275980238087,12.511167899750726,86.0,0,1.0538484558591212,-0.06899305693350342,0.17663547119281092,1.0538484558591212,-0.06899305693350342,0.17663547119281092,0.0,0.0,0.2,0.1,0.8376670420369194,0.9724813800172213,False,False
994157307,100000,99000,0.8,10000,0.0,OBM,1.1319447869937644,8.098275980238087,12.431490537100608,88.0,0,1.0246894509682063,-0.09475315161829442,0.12764719229589933,1.0246894509682063,-0.09475315161829442,0.12764719229589933,0.0,0.0,0.2,0.1,0.8376670420369194,0.9724813800172213,False,False
994157307,100000,99000,0.8,10000,2.0,OBM_RR,1.1319447869937644,8.098275980238087,10.060195922898808,75.0,0,0.7949142000210797,-0.29774472292749854,0.5220559648569975,0.7977620015328155,-0.2952288745005633,0.5152554204506846,0.04,0.04,0.2,0.1,0.8376670420369194,0.9724813800172213,False,False
279004308,100000,99000,,0,2.0,ORACLE,2.323440686562524,10.599248432219083,18.990057706791777,90.0,0,2.323440686562524,0.0,0.0,2.323440686562524,0.0,0.0,0.0,0.0,,,,,,
279004308,100000,99000,0.3,31,0.0,OBM,2.323440686562524,10.599248432219083,10.758832416742159,63.0,0,0.7459822311929766,-0.6789320960473324,2.4889869752631126,0.7459822311929766,-0.6789320960473324,2.4889869752631126,0.0,0.0,0.2,0.1,0.7318279552606795,0.9727303749556581,False,False
279004308,100000,99000,0.3,31,2.0,OBM_RR,2.323440686562524,10.599248432219083,16.12190135549857,85.0,0,1.6752605044247102,-0.2789742754728037,0.4245576890450257,1.6752605044247102,-0.2789742754728037,0.4245576890450257,0.0,0.0,0.2,0.1,0.7318279552606795,0.9727303749556581,False,False
279004308,100000,99000,0.4,100,0.0,OBM,2.323440686562524,10.599248432219083,15.460779714516354,84.0,0,1.5407651003719602,-0.33686058383892464,0.6168368600494433,1.5407651003719602,-0.33686058383892464,0.6168368600494433,0.0,0.0,0.2,0.1,0.7318279552606795,0.9727303749556581,False,False
279004308,100000,99000,0.4,100,2.0,OBM_RR,2.323440686562524,10.599248432219083,18.807715889610343,90.0,0,2.281268027451668,-0.018150951455209927,0.021905057057860625,2.281268027451668,-0.018150951455209927,0.021905057057860625,0.0,0.0,0.2,0.1,0.7318279552606795,0.9727303749556581,False,False
279004308,100000,99000,0.5,316,0.0,OBM,2.323440686562524,10.599248432219083,17.90663757518624,90.0,0,2.0679773213198,-0.10995045697537298,0.08231514738749578,2.0679773213198,-0.10995045697537298,0.08231514738749578,0.0,0.0,0.2,0.1,0.7318279552606795,0.9727303749556581,False,False
279004308,100000,99000,0.5,316,2.0,OBM_RR,2.323440686562524,10.599248432219083,19.01369040038742,90.0,0,2.3382779578853645,0.006385904924817351,0.08430923755623924,2.3382779578853645,0.006385904924817351,0.08430923755623924,0.0,0.0,0.2,0.1,0.7318279552606795,0.9727303749556581,False,False
279004308,100000,99000,0.6,999,0.0,OBM,2.323440686562524,10.599248432219083,18.659799216167446,90.0,0,2.2500173508919628,-0.031601123323354234,0.06546606793666161,2.2500173508919628,-0.031601123323354234,0.06546606793666161,0.0,0.0,0.2,0.1,0.7318279552606795,0.9727303749556581,False,False
279004308,100000,99000,0.6,999,2.0,OBM_RR,2.323440686562524,10.599248432219083,18.576404624214746,90.0,0,2.2518894675535015,-0.030795371460452792,0.2608254906700768,2.2518894675535015,-0.030795371460452792,0.2608254906700768,0.0,0.0,0.2,0.1,0.7318279552606795,0.9727303749556581,False,False
279004308,100000,99000,0.7,3162,0.0,OBM,2.323440686562524,10.599248432219083,18.626405326883866,89.0,0,2.255833477493945,-0.029097884641334386,0.19436018161708796,2.255833477493945,-0.029097884641334386,0.19436018161708796,0.0,0.0,0.2,0.1,0.7318279552606795,0.9727303749556581,False,False
279004308,100000,99000,0.7,3162,2.0,OBM_RR,2.323440686562524,10.599248432219083,17.932987662328326,86.0,0,2.167026859474289,-0.06731991395039463,0.80558247047636,2.167026859474289,-0.06731991395039463,0.80558247047636,0.0,0.0,0.2,0.1,0.7318279552606795,0.9727303749556581,False,False
279004308,100000,99000,0.8,10000,0.0,OBM,2.323440686562524,10.599248432219083,17.950808967469438,87.0,0,2.1477326045282292,-0.07562408760873111,0.6483788906339082,2.1477326045282292,-0.07562408760873111,0.6483788906339082,0.0,0.0,0.2,0.1,0.7318279552606795,0.9727303749556581,False,False
279004308,100000,99000,0.8,10000,2.0,OBM_RR,2.323440686562524,10.599248432219083,14.870279030441415,71.0,0,1.691531856203179,-0.2719711477955735,2.0930510894182013,1.712392470398365,-0.2629928190971771,1.9844736583550917,0.04,0.04,0.2,0.1,0.7318279552606795,0.9727303749556581,False,False
1474200732,100000,99000,,0,2.0,ORACLE,1.6274102473950909,9.585338775390621,15.89311451159087,95.0,0,1.6274102473950909,0.0,0.0,1.6274102473950909,0.0,0.0,0.0,0.0,,,,,,
1474200732,100000,99000,0.3,31,0.0,OBM,1.6274102473950909,9.585338775390621,9.401678183963309,70.0,0,0.5696803439576421,-0.6499466899206889,1.119212367548698,0.5696803439576421,-0.6499466899206889,1.119212367548698,0.0,0.0,0.2,0.1,0.7607996072523888,0.9829777603836092,False,False
1474200732,100000,99000,0.3,31,2.0,OBM_RR,1.6274102473950909,9.585338775390621,13.898637693077657,90.0,0,1.2451182583950573,-0.23490818594263374,0.14879281634720196,1.2451182583950573,-0.23490818594263374,0.14879281634720196,0.0,0.0,0.2,0.1,0.7607996072523888,0.9829777603836092,False,False
1474200732,100000,99000,0.4,100,0.0,OBM,1.6274102473950909,9.585338775390621,13.265063513660692,89.0,0,1.134234818920735,-0.3030430890205808,0.24562661166688454,1.134234818920735,-0.3030430890205808,0.24562661166688454,0.0,0.0,0.2,0.1,0.7607996072523888,0.9829777603836092,False,False
1474200732,100000,99000,0.4,100,2.0,OBM_RR,1.6274102473950909,9.585338775390621,15.836913945227932,95.0,0,1.617598086241436,-0.0060293101689390255,0.010923746195980624,1.617598086241436,-0.0060293101689390255,0.010923746195980624,0.0,0.0,0.2,0.1,0.7607996072523888,0.9829777603836092,False,False
1474200732,100000,99000,0.5,316,0.0,OBM,1.6274102473950909,9.585338775390621,15.103410095653338,93.0,0,1.471264409130201,-0.09594743459113907,0.03360029396376303,1.471264409130201,-0.09594743459113907,0.03360029396376303,0.0,0.0,0.2,0.1,0.7607996072523888,0.9829777603836092,False,False
1474200732,100000,99000,0.5,316,2.0,OBM_RR,1.6274102473950909,9.585338775390621,15.899976084798352,96.0,0,1.6345939248475327,0.004414177349528425,0.038316291165059864,1.6345939248475327,0.004414177349528425,0.038316291165059864,0.0,0.0,0.2,0.1,0.7607996072523888,0.9829777603836092,False,False
1474200732,100000,99000,0.6,999,0.0,OBM,1.6274102473950909,9.585338775390621,15.575364143843498,95.0,0,1.5675232469700882,-0.03679895743612323,0.03244574168604074,1.5675232469700882,-0.03679895743612323,0.03244574168604074,0.0,0.0,0.2,0.1,0.7607996072523888,0.9829777603836092,False,False
1474200732,100000,99000,0.6,999,2.0,OBM_RR,1.6274102473950909,9.585338775390621,15.353562294248375,96.0,0,1.5424164299972838,-0.05222642387428258,0.14723932240286974,1.5424164299972838,-0.05222642387428258,0.14723932240286974,0.0,0.0,0.2,0.1,0.7607996072523888,0.9829777603836092,False,False
1474200732,100000,99000,0.7,3162,0.0,OBM,1.6274102473950909,9.585338775390621,15.33786244747624,96.0,0,1.5326618076921232,-0.05822037796224181,0.11091770484528532,1.5326618076921232,-0.05822037796224181,0.11091770484528532,0.0,0.0,0.2,0.1,0.7607996072523888,0.9829777603836092,False,False
1474200732,100000,99000,0.7,3162,2.0,OBM_RR,1.6274102473950909,9.585338775390621,14.462938052068496,90.0,0,1.4114704532058757,-0.13268921867418404,0.37315396533122275,1.4114704532058757,-0.13268921867418404,0.37315396533122275,0.0,0.0,0.2,0.1,0.7607996072523888,0.9829777603836092,False,False
1474200732,100000,99000,0.8,10000,0.0,OBM,1.6274102473950909,9.585338775390621,14.511076134003327,89.0,0,1.4011534639492695,-0.13902873218844392,0.2933615786594168,1.4011534639492695,-0.13902873218844392,0.2933615786594168,0.0,0.0,0.2,0.1,0.7607996072523888,0.9829777603836092,False,False
1474200732,100000,99000,0.8,10000,2.0,OBM_RR,1.6274102473950909,9.585338775390621,11.529640246007206,72.0,0,1.0577964446278703,-0.3500124223003826,1.1514459955785963,1.0685405863579454,-0.34341043503425056,1.1143959458497532,0.06,0.06,0.2,0.1,0.7607996072523888,0.9829777603836092,False,False
1021568550,100000,99000,,0,2.0,ORACLE,0.8399501464702047,8.383747633149856,11.417926538051246,98.0,0,0.8399501464702047,0.0,0.0,0.8399501464702047,0.0,0.0,0.0,0.0,,,,,,
1021568550,100000,99000,0.3,31,0.0,OBM,0.8399501464702047,8.383747633149856,6.496418145713516,79.0,0,0.2719964254051978,-0.6761755128584335,0.32266408604598007,0.2719964254051978,-0.6761755128584335,0.32266408604598007,0.0,0.0,0.2,0.1,0.8244093890795153,0.9817270297576983,False,False
1021568550,100000,99000,0.3,31,2.0,OBM_RR,0.8399501464702047,8.383747633149856,9.81195481879528,94.0,0,0.6205667750337637,-0.261186181535148,0.04883258220518214,0.6205667750337637,-0.261186181535148,0.04883258220518214,0.0,0.0,0.2,0.1,0.8244093890795153,0.9817270297576983,False,False
1021568550,100000,99000,0.4,100,0.0,OBM,0.8399501464702047,8.383747633149856,9.396829660732214,93.0,0,0.5692085195654373,-0.3223305907410439,0.07398768973493094,0.5692085195654373,-0.3223305907410439,0.07398768973493094,0.0,0.0,0.2,0.1,0.8244093890795153,0.9817270297576983,False,False
1021568550,100000,99000,0.4,100,2.0,OBM_RR,0.8399501464702047,8.383747633149856,11.373728115623155,98.0,0,0.834438527928339,-0.006561840086614334,0.003339065025559957,0.834438527928339,-0.006561840086614334,0.003339065025559957,0.0,0.0,0.2,0.1,0.8244093890795153,0.9817270297576983,False,False
1021568550,100000,99000,0.5,316,0.0,OBM,0.8399501464702047,8.383747633149856,10.813726295770234,97.0,0,0.7543047409541385,-0.10196486764837337,0.010076673985428932,0.7543047409541385,-0.10196486764837337,0.010076673985428932,0.0,0.0,0.2,0.1,0.8244093890795153,0.9817270297576983,False,False
1021568550,100000,99000,0.5,316,2.0,OBM_RR,0.8399501464702047,8.383747633149856,11.429373946453483,99.0,0,0.8448790820410009,0.005868128711578305,0.01111708304809824,0.8448790820410009,0.005868128711578305,0.01111708304809824,0.0,0.0,0.2,0.1,0.8244093890795153,0.9817270297576983,False,False
1021568550,100000,99000,0.6,999,0.0,OBM,0.8399501464702047,8.383747633149856,11.224022274318576,98.0,0,0.8141880938664687,-0.0306709305451021,0.00903435399650423,0.8141880938664687,-0.0306709305451021,0.00903435399650423,0.0,0.0,0.2,0.1,0.8244093890795153,0.9817270297576983,False,False
1021568550,100000,99000,0.6,999,2.0,OBM_RR,0.8399501464702047,8.383747633149856,11.39266681372228,97.0,0,0.8474308858590366,0.008906170705807754,0.03845721272026536,0.8474308858590366,0.008906170705807754,0.03845721272026536,0.0,0.0,0.2,0.1,0.8244093890795153,0.9817270297576983,False,False
1021568550,100000,99000,0.7,3162,0.0,OBM,0.8399501464702047,8.383747633149856,11.31197356151438,96.0,0,0.8329014336371402,-0.008391822851256036,0.02970437613571102,0.8329014336371402,-0.008391822851256036,0.02970437613571102,0.0,0.0,0.2,0.1,0.8244093890795153,0.9817270297576983,False,False
1021568550,100000,99000,0.7,3162,2.0,OBM_RR,0.8399501464702047,8.383747633149856,10.56605696315947,93.0,0,0.7583681437461333,-0.09712719625910012,0.134205155323994,0.7583681437461333,-0.09712719625910012,0.134205155323994,0.0,0.0,0.2,0.1,0.8244093890795153,0.9817270297576983,False,False
1021568550,100000,99000,0.8,10000,0.0,OBM,0.8399501464702047,8.383747633149856,10.500730526838579,93.0,0,0.7380122684314402,-0.12136181946886598,0.1012628336384492,0.7380122684314402,-0.12136181946886598,0.1012628336384492,0.0,0.0,0.2,0.1,0.8244093890795153,0.9817270297576983,False,False
1021568550,100000,99000,0.8,10000,2.0,OBM_RR,0.8399501464702047,8.383747633149856,8.574252844860354,77.0,0,0.5899045363855682,-0.2976910131338448,0.33445804103191656,0.5953294948017875,-0.29123234598673237,0.32449395347124294,0.05,0.05,0.2,0.1,0.8244093890795153,0.9817270297576983,False,False
709091226,100000,99000,,0,2.0,ORACLE,0.6416041532524789,9.291107955005407,9.97916199373479,95.0,0,0.6416041532524789,0.0,0.0,0.6416041532524789,0.0,0.0,0.0,0.0,,,,,,
709091226,100000,99000,0.3,31,0.0,OBM,0.6416041532524789,9.291107955005407,6.293896084546798,78.0,0,0.25528184131386905,-0.602119406459932,0.14930596280532063,0.25528184131386905,-0.602119406459932,0.14930596280532063,0.0,0.0,0.2,0.1,0.7716686336166987,0.9802060012410437,False,False
709091226,100000,99000,0.3,31,2.0,OBM_RR,0.6416041532524789,9.291107955005407,8.994420029014217,89.0,0,0.521430719986536,-0.18730152019239377,0.014869246491203136,0.521430719986536,-0.18730152019239377,0.014869246491203136,0.0,0.0,0.2,0.1,0.7716686336166987,0.9802060012410437,False,False
709091226,100000,99000,0.4,100,0.0,OBM,0.6416041532524789,9.291107955005407,8.554613187120175,88.0,0,0.4717135094824821,-0.2647904364533357,0.029268087202373415,0.4717135094824821,-0.2647904364533357,0.029268087202373415,0.0,0.0,0.2,0.1,0.7716686336166987,0.9802060012410437,False,False
709091226,100000,99000,0.4,100,2.0,OBM_RR,0.6416041532524789,9.291107955005407,9.990069461846025,96.0,0,0.6438170562043506,0.0034490159402083944,0.002073091784261919,0.6438170562043506,0.0034490159402083944,0.002073091784261919,0.0,0.0,0.2,0.1,0.7716686336166987,0.9802060012410437,False,False
709091226,100000,99000,0.5,316,0.0,OBM,0.6416041532524789,9.291107955005407,9.58255085270748,95.0,0,0.5923127536871048,-0.07682525014138639,0.004056520394513068,0.5923127536871048,-0.07682525014138639,0.004056520394513068,0.0,0.0,0.2,0.1,0.7716686336166987,0.9802060012410437,False,False
