estimator,lam,eta,label,n_T,T_min,T_max,theory_abs_bias_rate,theory_bias_sq_rate,theory_var_rate,mean_abs_log_b_error,max_abs_log_b_error,abs_bias_kappa,abs_bias_rate,abs_bias_C,abs_bias_r2,bias_sq_kappa,bias_sq_rate,bias_sq_C,bias_sq_r2,var_kappa,var_rate,var_C,var_r2,mse_kappa,mse_rate,mse_C,mse_r2,bias_sq_plus_var_kappa,bias_sq_plus_var_rate,bias_sq_plus_var_C,bias_sq_plus_var_r2,abs_bias_rate_minus_theory,bias_sq_rate_minus_theory,var_rate_minus_theory
OBM_RR,2.0,0.725,OBM-LW(lambda=2),9,10000,1000000,1.45,2.9,0.275,0.0227559128676649,0.027176413897764564,-0.35038971338735997,0.35038971338735997,34.92075733783626,0.759307736369343,-0.7007794267747199,0.7007794267747199,1219.4592930480449,0.759307736369343,-0.2544010070331035,0.2544010070331035,116.2363803869369,0.9645107565704074,-0.28100737189894653,0.28100737189894653,170.77381248167043,0.985310259780875,-0.2809766601895394,0.2809766601895394,170.91096463404165,0.9852944302615735,-1.09961028661264,-2.19922057322528,-0.020598992966896545
OBM_RR,2.0,0.75,OBM-LW(lambda=2),9,10000,1000000,1.5,3.0,0.25,0.019562343355316834,0.023315649199009168,-0.31564981327059866,0.31564981327059866,32.84444504005392,0.8612690713377936,-0.6312996265411972,0.6312996265411972,1078.7575699891215,0.8612690713377936,-0.2191169613717064,0.2191169613717064,100.4143941299689,0.9617373169743465,-0.25546113862483466,0.25546113862483466,170.02363745141307,0.9893111589564273,-0.2554205556741381,0.2554205556741381,170.135213884569,0.9892938370401008,-1.1843501867294013,-2.368700373458803,-0.030883038628293613
OBM_RR,3.0,0.15,OBM-LW(lambda=3),9,10000,1000000,0.3,0.6,0.85,0.06845959537670425,0.22788685663767297,0.08436923399619235,-0.08436923399619235,1.4902377301244207,0.9922582818283716,0.1687384679923847,-0.1687384679923847,2.2208084922863858,0.9922582818283716,-1.139753994783941,1.139753994783941,1151.7812522395825,0.9972460344451739,0.16822555586787746,-0.16822555586787746,2.2353437474731144,0.9923271981683772,0.16822491473111797,-0.16822491473111797,2.2353619762249015,0.9923272779989035,-0.3843692339961923,-0.7687384679923847,0.28975399478394104
OBM_RR,3.0,0.175,OBM-LW(lambda=3),9,10000,1000000,0.35,0.7,0.825,0.04176448561861887,0.09918901370953807,0.08450142285583542,-0.08450142285583542,1.37707002901254,0.9174443258769527,0.16900284571167085,-0.16900284571167085,1.8963218648045974,0.9174443258769527,-1.0492366828753568,1.0492366828753568,634.2143589529558,0.991890905573113,0.16838122211859155,-0.16838122211859155,1.911569506370808,0.9161607601721758,0.16838044511077074,-0.16838044511077074,1.91158864240481,0.9161591448978382,-0.4345014228558354,-0.8690028457116707,0.2242366828753568
OBM_RR,3.0,0.2,OBM-LW(lambda=3),9,10000,1000000,0.4,0.8,0.8,0.036812364709060026,0.05952331801932924,0.09265837103372518,-0.09265837103372518,1.1204326602968497,0.8764792007106122,0.18531674206745036,-0.18531674206745036,1.2553693462598758,0.8764792007106122,-0.978878434338261,0.978878434338261,462.3202181124232,0.9914784039703712,0.18422034986923919,-0.18422034986923919,1.273316863045122,0.8739208096410085,0.18421898065827239,-0.18421898065827239,1.2733394372466362,0.873917588243508,-0.49265837103372523,-0.9853167420674505,0.178878434338261
OBM_RR,3.0,0.225,OBM-LW(lambda=3),9,10000,1000000,0.45,0.9,0.775,0.020595227395433426,0.03831614414207903,0.10592314001177076,-0.10592314001177076,0.820356628931432,0.9262965937828753,0.21184628002354153,-0.21184628002354153,0.6729849986317432,0.9262965937828753,-0.9126342572385717,0.9126342572385717,366.93009015141337,0.9961529143313311,0.20928446281356655,-0.20928446281356655,0.6956091882229922,0.9216418826868253,0.20928127380991102,-0.20928127380991102,0.6956378235976554,0.921635962965077,-0.5559231400117708,-1.1118462800235416,0.1376342572385717
OBM_RR,3.0,0.25,OBM-LW(lambda=3),9,10000,1000000,0.5,1.0,0.75,0.010589789642729443,0.02249430632960012,0.1252497498229502,-0.1252497498229502,0.5278302159548882,0.8624840772369753,0.2504994996459005,-0.2504994996459005,0.2786047368749836,0.8624840772369751,-0.8651162889507362,0.8651162889507362,359.00534972360214,0.9957094731479982,0.2444077180348531,-0.2444077180348531,0.3015185808032308,0.850841220659302,0.24440018575347472,-0.24440018575347472,0.3015480571463461,0.8508263824726688,-0.6252497498229502,-1.2504994996459005,0.11511628895073622
OBM_RR,3.0,0.275,OBM-LW(lambda=3),9,10000,1000000,0.55,1.1,0.725,0.012776727474051924,0.032105755168086385,0.14226447897170852,-0.14226447897170852,0.3322378493664933,0.8490112081399435,0.28452895794341704,-0.28452895794341704,0.11038198855167271,0.8490112081399435,-0.8142205469402941,0.8142205469402941,322.08226681107993,0.9961896983372724,0.2686529390611462,-0.2686529390611462,0.13565935663333864,0.8191010323195749,0.268633696020838,-0.268633696020838,0.13569329354414256,0.819062405769665,-0.6922644789717085,-1.384528957943417,0.08922054694029413
OBM_RR,3.0,0.3,OBM-LW(lambda=3),9,10000,1000000,0.6,1.2,0.7,0.01033237107902495,0.02660728659439795,0.15623691027594222,-0.15623691027594222,0.2013230053371401,0.7451942871781074,0.3124738205518844,-0.3124738205518844,0.04053095247797817,0.7451942871781073,-0.763223335325477,0.763223335325477,279.4820068540416,0.9968112930858578,0.2716679441817223,-0.2716679441817223,0.06921638759145028,0.6668969158509267,0.2716206769455577,-0.2716206769455577,0.06925939449013481,0.6667968300308462,-0.7562369102759422,-1.5124738205518844,0.06322333532547708
OBM_RR,3.0,0.325,OBM-LW(lambda=3),9,10000,1000000,0.65,1.3,0.675,0.01439740107467672,0.025691343491984212,0.17523684230150702,-0.17523684230150702,0.10330152654708644,0.6565807664319419,0.35047368460301404,-0.35047368460301404,0.010671205386958404,0.6565807664319417,-0.7209117913570988,0.7209117913570988,263.27605202563336,0.9967622061290832,0.22952856399717073,-0.22952856399717073,0.053087337595827976,0.43831043472087006,0.22940716587077833,-0.22940716587077833,0.053173393414095695,0.43804374687920156,-0.8252368423015071,-1.6504736846030141,0.045911791357098775
OBM_RR,3.0,0.35,OBM-LW(lambda=3),9,10000,1000000,0.7,1.4,0.65,0.013674401862049138,0.024383709074176592,0.19024032713793235,-0.19024032713793235,0.05001157555122552,0.5522141425088661,0.3804806542758647,-0.3804806542758647,0.0025011576891159383,0.5522141425088661,-0.6825615951605224,0.6825615951605224,247.1600738025146,0.9974856586304389,0.06437284308777952,-0.06437284308777952,0.1802756018686228,0.04380506335116874,0.06414962482612852,-0.06414962482612852,0.1808314378373809,0.04352531918923985,-0.8902403271379323,-1.7804806542758647,0.03256159516052237
OBM_RR,3.0,0.375,OBM-LW(lambda=3),9,10000,1000000,0.75,1.5,0.625,0.024712384347988694,0.0341192983723828,0.22443115960871104,-0.22443115960871104,0.01551349770055217,0.4585028795407856,0.4488623192174221,-0.4488623192174221,0.00024066861090503745,0.4585028795407857,-0.6500267417233758,0.6500267417233758,244.9631597241005,0.9982810555281447,-0.23682945509843606,0.23682945509843606,3.6891862019916193,0.46374326536893373,-0.2370636032375233,0.2370636032375233,3.702330483066717,0.46443615539496297,-0.9744311596087111,-1.9488623192174221,0.025026741723375823
OBM_RR,3.0,0.4,OBM-LW(lambda=3),9,10000,1000000,0.8,1.6,0.6,0.027066823487759743,0.03831618413698343,0.2610451895002955,-0.2610451895002955,0.003276391335177061,0.26461048328096093,0.522090379000591,-0.522090379000591,1.0734740181223326e-05,0.26461048328096093,-0.6120576633166429,0.6120576633166429,219.96339983956312,0.9984684894006196,-0.4937520926470442,0.4937520926470442,64.34045435915525,0.9568038747021922,-0.4938612301721163,0.4938612301721163,64.49365334818725,0.9568966070286953,-1.0610451895002955,-2.122090379000591,0.01205766331664293
OBM_RR,3.0,0.425,OBM-LW(lambda=3),9,10000,1000000,0.85,1.7,0.575,0.031278758730187414,0.041911018503453766,0.4365269269204066,-0.4365269269204066,7.059178417915225e-05,0.20969177592820265,0.8730538538408132,-0.8730538538408132,4.983199993596011e-09,0.20969177592820265,-0.5764096186186969,0.5764096186186969,200.73132994392563,0.998022629877578,-0.5666247541855612,0.5666247541855612,181.07262460829435,0.9980852986723295,-0.5666366037211147,0.5666366037211147,181.32159528084438,0.9980857081391448,-1.2865269269204065,-2.573053853840813,0.0014096186186969284
OBM_RR,3.0,0.45,OBM-LW(lambda=3),9,10000,1000000,0.9,1.8,0.55,0.03755306121774504,0.04641851150770025,-0.5367350396177127,0.5367350396177127,4.471090423062971,0.26298332991079654,-1.0734700792354255,1.0734700792354255,19.990649571205413,0.26298332991079654,-0.5452684069845612,0.5452684069845612,190.38553627054944,0.9976130585460868,-0.5444426606156514,0.5444426606156514,188.81350735669673,0.9975682567047403,-0.5444436824756823,0.5444436824756823,189.05146489183437,0.9975683621695149,-0.3632649603822873,-0.7265299207645746,-0.004731593015438795
OBM_RR,3.0,0.475,OBM-LW(lambda=3),9,10000,1000000,0.95,1.9,0.525,0.03961769954432712,0.04967351980006198,-0.016088655951408994,0.016088655951408994,0.017772621116834926,0.0004190427797823304,-0.03217731190281799,0.03217731190281799,0.0003158660613625667,0.0004190427797823304,-0.515306960009807,0.515306960009807,182.20232845602797,0.9979867564516487,-0.5140366622459395,0.5140366622459395,179.91385171738528,0.9979664628658175,-0.5140382348950521,0.5140382348950521,180.1415638884916,0.9979665640130481,-0.933911344048591,-1.867822688097182,-0.009693039990192998
OBM_RR,3.0,0.5,OBM-LW(lambda=3),9,10000,1000000,1.0,2.0,0.5,0.04345278770828696,0.05354076692802976,-0.16070454118052876,0.16070454118052876,0.17487737410363358,0.06697426961562303,-0.32140908236105753,0.32140908236105753,0.03058209597338221,0.06697426961562303,-0.48335989253006767,0.48335989253006767,171.40578143509774,0.9974339190893672,-0.48304188013166427,0.48304188013166427,171.1555081289814,0.9973356296204812,-0.4830422720381588,0.4830422720381588,171.3697577788656,0.9973358033760942,-0.8392954588194712,-1.6785909176389424,-0.01664010746993233
OBM_RR,3.0,0.525,OBM-LW(lambda=3),9,10000,1000000,1.05,2.1,0.475,0.046430645018993175,0.058075341488384086,-0.44894175046606316,0.44894175046606316,7.4172471209314965,0.409787940407651,-0.8978835009321263,0.8978835009321263,55.01555485296658,0.409787940407651,-0.45751926053871356,0.45751926053871356,171.1848485946057,0.9957638762018978,-0.4583677440525502,0.4583677440525502,173.42313271978196,0.995571952329493,-0.4583666879388055,0.4583666879388055,173.63710455397265,0.9955722243899539,-0.6010582495339369,-1.2021164990678739,-0.01748073946128642
OBM_RR,3.0,0.55,OBM-LW(lambda=3),9,10000,1000000,1.1,2.2,0.44999999999999996,0.046276989938420506,0.05472793937884181,-0.4647316476624301,0.4647316476624301,13.147148974145399,0.6520931439239019,-0.9294632953248602,0.9294632953248602,172.84752614837242,0.6520931439239019,-0.45140603810799396,0.45140603810799396,194.98566597761476,0.9929961807538153,-0.4532206742719357,0.4532206742719357,200.11147955947004,0.9928977245898728,-0.45321842052946043,0.45321842052946043,200.3551618674251,0.9928979022175144,-0.63526835233757,-1.27053670467514,0.001406038107994001
OBM_RR,3.0,0.575,OBM-LW(lambda=3),9,10000,1000000,1.15,2.3,0.42500000000000004,0.043302467743422626,0.050719701284848255,-0.7577664079680908,0.7577664079680908,441.6906828423142,0.6302540762612138,-1.5155328159361816,1.5155328159361816,195090.6593097098,0.6302540762612138,-0.41831899986812676,0.41831899986812676,173.96350520208006,0.9953812569824142,-0.42157699269249066,0.42157699269249066,182.16523682766697,0.9956343209478514,-0.4215729567706304,0.4215729567706304,182.3825350593917,0.9956341389639661,-0.3922335920319091,-0.7844671840638182,-0.0066810001318732826
OBM_RR,3.0,0.6,OBM-LW(lambda=3),9,10000,1000000,1.2,2.4,0.4,0.039359813900339734,0.04681318159093857,-0.5806167487555723,0.5806167487555723,94.68643939634697,0.715362567776234,-1.1612334975111447,1.1612334975111447,8965.521805558088,0.715362567776234,-0.39292819146176194,0.39292819146176194,172.32260067871994,0.992076802047575,-0.39886370599845333,0.39886370599845333,187.269932629671,0.9927772531320104,-0.3988563920456814,0.3988563920456814,187.48480136808476,0.9927767179250876,-0.6193832512444276,-1.2387665024888552,-0.007071808538238078
OBM_RR,3.0,0.625,OBM-LW(lambda=3),9,10000,1000000,1.25,2.5,0.375,0.036198187364961394,0.042764561197416714,-0.5980104522181472,0.5980104522181472,158.79467239699542,0.5720926955507876,-1.1960209044362944,1.1960209044362944,25215.7479816691,0.5720926955507876,-0.3592205099924632,0.3592205099924632,157.47909616623363,0.9878380042952535,-0.3696139299413519,0.3696139299413519,181.95243716480758,0.9899247102209475,-0.36960124888554863,0.36960124888554863,182.1477579987729,0.9899229592418818,-0.6519895477818528,-1.3039790955637056,-0.01577949000753681
OBM_RR,3.0,0.65,OBM-LW(lambda=3),9,10000,1000000,1.3,2.6,0.35,0.03294214965673513,0.03892898051621227,-0.4835687033453248,0.4835687033453248,73.32825743205906,0.7054476280780675,-0.9671374066906496,0.9671374066906496,5377.033338022326,0.7054476280780675,-0.3284412800069955,0.3284412800069955,147.05252089775863,0.9838484910814246,-0.34458473185635363,0.34458473185635363,184.18023996694245,0.9888013891856766,-0.3445653327170146,0.3445653327170146,184.3605172406731,0.988797323154402,-0.8164312966546752,-1.6328625933093504,-0.02155871999300446
OBM_RR,3.0,0.675,OBM-LW(lambda=3),9,10000,1000000,1.35,2.7,0.32499999999999996,0.029343374266432933,0.03493271265542623,-0.42448924054363424,0.42448924054363424,56.6804166064158,0.7472951761485805,-0.8489784810872685,0.8489784810872685,3212.669626676856,0.7472951761485805,-0.3022596728216828,0.3022596728216828,142.95895331542008,0.9783805315208055,-0.32572881964891703,0.32572881964891703,198.9002267062945,0.9881080105789883,-0.32570123092872083,0.32570123092872083,199.07132120593553,0.9881004643157584,-0.9255107594563659,-1.8510215189127317,-0.022740327178317143
OBM_RR,3.0,0.7,OBM-LW(lambda=3),9,10000,1000000,1.4,2.8,0.30000000000000004,0.026008593758343412,0.031075001109195748,-0.38076065353484156,0.38076065353484156,49.01407395668346,0.8007193743324917,-0.7615213070696829,0.7615213070696829,2402.379445831232,0.8007193743324916,-0.27030608565470393,0.27030608565470393,128.34541198212935,0.9673707446840426,-0.30245321542337855,0.30245321542337855,202.43378774953288,0.9875929332502618,-0.3024164812166412,0.3024164812166412,202.58073444364732,0.987578192247559,-1.0192393464651583,-2.038478692930317,-0.029693914345296113
OBM_RR,3.0,0.725,OBM-LW(lambda=3),9,10000,1000000,1.45,2.9,0.275,0.0227559128676649,0.027176413897764564,-0.3363666045415832,0.3363666045415832,41.53003709915625,0.8764501142368522,-0.6727332090831664,0.6727332090831664,1724.743981457295,0.8764501142368522,-0.22842457009498102,0.22842457009498102,100.91676413328757,0.9635025789965275,-0.27190555746863104,0.27190555746863104,187.8183924764861,0.9908053375767818,-0.2718577457492559,0.2718577457492559,187.9235468620897,0.9907895220421834,-1.1136333954584168,-2.2272667909168335,-0.046575429905019006
OBM_RR,3.0,0.75,OBM-LW(lambda=3),9,10000,1000000,1.5,3.0,0.25,0.019562343355316834,0.023315649199009168,-0.28760116831002186,0.28760116831002186,32.450234742339305,0.9220289093666486,-0.5752023366200438,0.5752023366200438,1053.0177348329257,0.9220289093666483,-0.17315232869560207,0.17315232869560207,66.61153141825693,0.9255364177695822,-0.23027279198659695,0.23027279198659695,152.00989500326006,0.9877409354936328,-0.2302133692733446,0.2302133692733446,152.06721748317477,0.9877146207966052,-1.212398831689978,-2.424797663379956,-0.07684767130439793
OBM_RR,4.0,0.15,OBM-LW(lambda=4),9,10000,1000000,0.3,0.6,0.85,0.06845959537670425,0.22788685663767297,0.10341748435026206,-0.10341748435026206,1.1076153235051944,0.9925489335318642,0.2068349687005241,-0.2068349687005241,1.2268117048635168,0.9925489335318642,-1.1336601564745714,1.1336601564745714,1631.8632869853745,0.9972424233290721,0.20586568227292162,-0.20586568227292162,1.2420175818513914,0.9926338658952369,0.20586447203830524,-0.20586447203830524,1.2420366856987572,0.9926339562018267,-0.40341748435026203,-0.8068349687005241,0.28366015647457143
OBM_RR,4.0,0.175,OBM-LW(lambda=4),9,10000,1000000,0.35,0.7,0.825,0.04176448561861887,0.09918901370953807,0.10352396307959218,-0.10352396307959218,1.007763683748683,0.9190335623797585,0.20704792615918424,-0.20704792615918424,1.015587642282717,0.9190335623797584,-1.043607704407809,1.043607704407809,894.2601490914113,0.992084776754666,0.20586220372605904,-0.20586220372605904,1.0312100727545384,0.9170534905956556,0.20586072331795008,-0.20586072331795008,1.0312297281885325,0.9170509925462812,-0.45352396307959214,-0.9070479261591842,0.21860770440780897
OBM_RR,4.0,0.2,OBM-LW(lambda=4),9,10000,1000000,0.4,0.8,0.8,0.036812364709060026,0.05952331801932924,0.11322373553180821,-0.11322373553180821,0.7881547810709881,0.879899011539367,0.22644747106361643,-0.22644747106361643,0.6211879589250572,0.8798990115393669,-0.973067305945899,0.973067305945899,641.1995992503919,0.9919433021331522,0.2242913858188857,-0.2242913858188857,0.6387598931379749,0.8758420047457244,0.2242886988222219,-0.2242886988222219,0.6387821012126095,0.8758368823826075,-0.5132237355318082,-1.0264474710636164,0.17306730594589892
OBM_RR,4.0,0.225,OBM-LW(lambda=4),9,10000,1000000,0.45,0.9,0.775,0.020595227395433426,0.03831614414207903,0.12886085121708774,-0.12886085121708774,0.5455073480642562,0.9285432541413572,0.25772170243417547,-0.25772170243417547,0.29757826679209753,0.9285432541413572,-0.9063298091370268,0.9063298091370268,496.5609415965016,0.9964951882597897,0.2524417425572365,-0.2524417425572365,0.3185412434081457,0.9206396157853202,0.25243520702377314,-0.25243520702377314,0.31856809228127625,0.9206294777594359,-0.5788608512170877,-1.1577217024341755,0.13132980913702674
OBM_RR,4.0,0.25,OBM-LW(lambda=4),9,10000,1000000,0.5,1.0,0.75,0.010589789642729443,0.02249430632960012,0.15114849995514307,-0.15114849995514307,0.32710033081289824,0.8682653587883228,0.30229699991028613,-0.30229699991028613,0.10699462641790747,0.8682653587883228,-0.8581031925181054,0.8581031925181054,470.1906035531949,0.9963687671359789,0.2891700561835505,-0.2891700561835505,0.12684131001318052,0.8475045106779707,0.28915404597714567,-0.28915404597714567,0.12686765159047889,0.8474778116617532,-0.6511484999551431,-1.3022969999102862,0.1081031925181054
OBM_RR,4.0,0.275,OBM-LW(lambda=4),9,10000,1000000,0.55,1.1,0.725,0.012776727474051924,0.032105755168086385,0.17009602164265825,-0.17009602164265825,0.19342156494654783,0.8559598494959766,0.3401920432853165,-0.3401920432853165,0.03741190178637162,0.8559598494959766,-0.8075363519515165,0.8075363519515165,412.45582526781584,0.9968028488606081,0.30478904227793896,-0.30478904227793896,0.059239248843963574,0.798439106592956,0.304747729063118,-0.304747729063118,0.05927108251898437,0.7983639338108319,-0.7200960216426583,-1.4401920432853166,0.08253635195151654
OBM_RR,4.0,0.3,OBM-LW(lambda=4),9,10000,1000000,0.6,1.2,0.7,0.01033237107902495,0.02660728659439795,0.18484189920895625,-0.18484189920895625,0.11099753857002395,0.7585792832806407,0.36968379841791255,-0.36968379841791255,0.012320453568603942,0.7585792832806408,-0.7579210495322701,0.7579210495322701,354.66236563708856,0.9973758340996867,0.27815817300298207,-0.27815817300298207,0.040967611016043355,0.6010256464754685,0.27806139340006203,-0.27806139340006203,0.041019915865099496,0.6008262313614503,-0.7848418992089562,-1.5696837984179126,0.057921049532270175
OBM_RR,4.0,0.325,OBM-LW(lambda=4),9,10000,1000000,0.65,1.3,0.675,0.01439740107467672,0.025691343491984212,0.20413325058988327,-0.20413325058988327,0.05387080477076658,0.6717827927578244,0.40826650117976654,-0.40826650117976654,0.002902063606650047,0.6717827927578244,-0.7177023821087594,0.7177023821087594,332.29721233418826,0.9973583299307004,0.16007251623910165,-0.16007251623910165,0.07922811115621826,0.2352687202229914,0.15987237374737304,-0.15987237374737304,0.07944235052589965,0.23482797669557143,-0.8541332505898833,-1.7082665011797666,0.04270238210875932
OBM_RR,4.0,0.35,OBM-LW(lambda=4),9,10000,1000000,0.7,1.4,0.65,0.013674401862049138,0.024383709074176592,0.21765053215684743,-0.21765053215684743,0.025047032238079928,0.5610424478388671,0.43530106431369486,-0.43530106431369486,0.0006273538239354151,0.5610424478388671,-0.6777235554484045,0.6777235554484045,297.9696048578047,0.9982550626497292,-0.09124329119163006,0.09124329119163006,0.8503176269007068,0.08910937968500432,-0.09149948417302019,0.09149948417302019,0.8534327414348382,0.08960358748961206,-0.9176505321568473,-1.8353010643136947,0.027723555448404436
OBM_RR,4.0,0.375,OBM-LW(lambda=4),9,10000,1000000,0.75,1.5,0.625,0.024712384347988694,0.0341192983723828,0.24695588297229307,-0.24695588297229307,0.007597632300288487,0.42704717298575867,0.49391176594458613,-0.49391176594458613,5.772401657038692e-05,0.42704717298575856,-0.6433686613131991,0.6433686613131991,282.7653794037748,0.9986427700164789,-0.3922240715090987,0.3922240715090987,21.30015058368909,0.8096887754521187,-0.3924071103896325,0.3924071103896325,21.366507073274487,0.8100197763244958,-0.9969558829722931,-1.9939117659445862,0.01836866131319914
OBM_RR,4.0,0.4,OBM-LW(lambda=4),9,10000,1000000,0.8,1.6,0.6,0.027066823487759743,0.03831618413698343,0.23173958532869335,-0.23173958532869335,0.002470977822471303,0.14335403865633467,0.4634791706573867,-0.4634791706573867,6.105731399145022e-06,0.14335403865633478,-0.6048084595000609,0.6048084595000609,249.2117697010529,0.9984473924055057,-0.5569311927721032,0.5569311927721032,151.11956866728121,0.9924685277186489,-0.5569831820606582,0.5569831820606582,151.390573972268,0.9924850263780339,-1.0317395853286935,-2.063479170657387,0.004808459500060924
OBM_RR,4.0,0.425,OBM-LW(lambda=4),9,10000,1000000,0.85,1.7,0.575,0.031278758730187414,0.041911018503453766,0.20253641039123974,-0.20253641039123974,0.0014602522814815568,0.09208773495626632,0.40507282078247947,-0.40507282078247947,2.1323367255720916e-06,0.09208773495626632,-0.5710063947324755,0.5710063947324755,228.94320100178493,0.9979437320809338,-0.5684239163601859,0.5684239163601859,222.82598858965616,0.9979766493200523,-0.5684271178359281,0.5684271178359281,223.11201196992153,0.9979766390928445,-1.0525364103912398,-2.1050728207824796,-0.003993605267524458
OBM_RR,4.0,0.45,OBM-LW(lambda=4),9,10000,1000000,0.9,1.8,0.55,0.03755306121774504,0.04641851150770025,-0.18365531920072709,0.18365531920072709,0.08186032743968504,0.0379416941398224,-0.36731063840145417,0.36731063840145417,0.00670111320853245,0.03794169413982218,-0.5441446285053889,0.5441446285053889,227.56328940412467,0.9979490794524312,-0.5434829670122975,0.5434829670122975,226.14877979870562,0.9978879526641173,-0.5434837834571157,0.5434837834571157,226.433207875688,0.9978880851597668,-0.7163446807992729,-1.4326893615985459,-0.005855371494611128
OBM_RR,4.0,0.475,OBM-LW(lambda=4),9,10000,1000000,0.95,1.9,0.525,0.03961769954432712,0.04967351980006198,-0.15035652118927412,0.15035652118927412,0.12904911727681118,0.04658265186910837,-0.30071304237854823,0.30071304237854823,0.01665367466992416,0.04658265186910837,-0.511487153228316,0.511487153228316,211.82656230831515,0.9978844381568697,-0.5110490571194805,0.5110490571194805,211.2117043974603,0.9977916671539402,-0.5110495974222027,0.5110495974222027,211.4764740641304,0.9977918345837604,-0.7996434788107258,-1.5992869576214517,-0.013512846771684073
OBM_RR,4.0,0.5,OBM-LW(lambda=4),9,10000,1000000,1.0,2.0,0.5,0.04345278770828696,0.05354076692802976,-0.6241550413365796,0.6241550413365796,40.31390285930812,0.3128963173273639,-1.2483100826731595,1.2483100826731595,1625.2107637497402,0.3128963173273642,-0.4835054804165355,0.4835054804165355,207.03344605135788,0.9968907593629803,-0.4841380000040327,0.4841380000040327,209.18978551341945,0.9967554980702281,-0.48413721157947864,0.48413721157947864,209.4485694288979,0.9967556990027869,-0.3758449586634204,-0.7516899173268405,-0.016494519583464484
OBM_RR,4.0,0.525,OBM-LW(lambda=4),9,10000,1000000,1.05,2.1,0.475,0.046430645018993175,0.058075341488384086,-0.48866347939528676,0.48866347939528676,18.265749784428866,0.7303475252203937,-0.9773269587905735,0.9773269587905735,333.63761518736317,0.7303475252203937,-0.4573431899933011,0.4573431899933011,203.42885860921302,0.9959819282328989,-0.4594184685476946,0.4594184685476946,209.5269256124534,0.9959157618723606,-0.4594158921412191,0.4594158921412191,209.78114185267185,0.995915903358193,-0.5613365206047133,-1.1226730412094266,-0.017656810006698886
OBM_RR,4.0,0.55,OBM-LW(lambda=4),9,10000,1000000,1.1,2.2,0.44999999999999996,0.046276989938420506,0.05472793937884181,-0.6841088494106946,0.6841088494106946,201.1195635921611,0.7396017232215992,-1.3682176988213892,1.3682176988213892,40449.07885950133,0.7396017232215992,-0.44834647847235576,0.44834647847235576,222.16461795613245,0.9946189505667435,-0.4522416234887455,0.4522416234887455,234.38605831656355,0.9946815098061654,-0.4522368031586057,0.4522368031586057,234.66348715156937,0.9946815185480292,-0.4158911505893055,-0.831782301178611,-0.0016535215276441972
OBM_RR,4.0,0.575,OBM-LW(lambda=4),9,10000,1000000,1.15,2.3,0.42500000000000004,0.043302467743422626,0.050719701284848255,-0.6238581773986795,0.6238581773986795,145.83051734747906,0.7837472595892837,-1.247716354797359,1.247716354797359,21266.539789833394,0.7837472595892837,-0.41535711026845246,0.41535711026845246,200.13151710162927,0.993349209974289,-0.4216287730800454,0.4216287730800454,218.24319823973855,0.9938190024242898,-0.4216210459287391,0.4216210459287391,218.49267684619673,0.9938186651849871,-0.5261418226013204,-1.0522836452026407,-0.009642889731547588
OBM_RR,4.0,0.6,OBM-LW(lambda=4),9,10000,1000000,1.2,2.4,0.4,0.039359813900339734,0.04681318159093857,-0.7237125983856019,0.7237125983856019,523.8271038361125,0.4518301780038849,-1.4474251967712037,1.4474251967712037,274394.83471332944,0.4518301780038849,-0.3846518952227864,0.3846518952227864,188.55160220439546,0.9889016429226519,-0.39553122673390945,0.39553122673390945,218.97781622335214,0.9905953157105927,-0.39551795539898355,0.39551795539898355,219.2115132890613,0.9905938751945048,-0.4762874016143981,-0.9525748032287962,-0.0153481047772136
OBM_RR,4.0,0.625,OBM-LW(lambda=4),9,10000,1000000,1.25,2.5,0.375,0.036198187364961394,0.042764561197416714,-0.5353881747503478,0.5353881747503478,118.93487025261918,0.7088921451532009,-1.0707763495006957,1.0707763495006957,14145.503362007357,0.7088921451532009,-0.35242060745982323,0.35242060745982323,173.16300633682488,0.9862486659728915,-0.36932818359329805,0.36932818359329805,218.62674649099168,0.9902267495841512,-0.3693078643826944,0.3693078643826944,218.83863401932442,0.990223487574885,-0.7146118252496522,-1.4292236504993043,-0.022579392540176768
OBM_RR,4.0,0.65,OBM-LW(lambda=4),9,10000,1000000,1.3,2.6,0.35,0.03294214965673513,0.03892898051621227,-0.46037086245902803,0.46037086245902803,77.9896974442027,0.7571586394811148,-0.9207417249180563,0.9207417249180563,6082.392907438288,0.7571586394811148,-0.32481075299298257,0.32481075299298257,165.18955032899999,0.9810337889232992,-0.34940040573156655,0.34940040573156655,232.53154147224123,0.9892003721532879,-0.3493714969087585,0.3493714969087585,232.72837155762517,0.9891939289893612,-0.839629137540972,-1.6792582750819438,-0.025189247007017412
OBM_RR,4.0,0.675,OBM-LW(lambda=4),9,10000,1000000,1.35,2.7,0.32499999999999996,0.029343374266432933,0.03493271265542623,-0.4116651085959537,0.4116651085959537,64.28007749360044,0.8071709767870577,-0.8233302171919074,0.8233302171919074,4131.928362583279,0.8071709767870577,-0.29091870897675276,0.29091870897675276,145.27942470662504,0.9706213586776423,-0.3249183740145339,0.3249183740145339,233.8250988072926,0.9882625522409385,-0.3248795491051831,0.3248795491051831,233.98952976739176,0.9882496384666514,-0.9383348914040464,-1.8766697828080927,-0.034081291023247196
