estimator,lam,T,b,bias,var,mse_selected,eta,target_b,eta_actual,log_b_error,abs_bias,bias_sq,bias_sq_plus_var
OBM_RR,2.0,30000,82,-0.0024502622561177,0.4416579118854401,0.4411118432807071,0.425,79.94228052013091,0.4274652714322233,0.025414366490428865,0.0024502622561177,6.003785123755001e-06,0.4416639156705639
OBM_RR,2.0,30000,107,0.0207920977671216,0.5850481283963754,0.5847491295654375,0.45,103.44382350541889,0.4532787168866349,0.03380013717197439,0.0207920977671216,0.0004323113295575431,0.585480439725933
OBM_RR,2.0,30000,138,0.0061708944563907,0.754983369463715,0.7540777201902773,0.475,133.85438283469583,0.4779587070922935,0.03050117135116586,0.0061708944563907,3.8079938391913476e-05,0.7550214494021069
OBM_RR,2.0,30000,180,-0.0348404561243498,0.9811663892020632,0.9811537885985134,0.5,173.20508075688772,0.5037327284191505,0.03848052056806427,0.0348404561243498,0.0012138573829527436,0.982380246585016
OBM_RR,2.0,30000,234,-0.0900696584895772,1.2548309763055887,1.2613749809656358,0.525,224.12415166897196,0.529182866091147,0.043120968519447564,0.0900696584895772,0.008112543380429065,1.2629435196860177
OBM_RR,2.0,30000,278,-0.1256509564223957,1.4831335043363008,1.4970677503057428,0.55,290.0124819770266,0.545896493944994,0.042302849663724225,0.1256509564223957,0.015788162849862786,1.4989216671861636
OBM_RR,2.0,30000,361,-0.1593896717527059,1.9021638580736715,1.9251912207125144,0.575,375.27075541015427,0.5712392085002391,0.03876982153758678,0.1593896717527059,0.025405067461435334,1.9275689255351067
OBM_RR,2.0,30000,469,-0.21185979363071,2.397443792255017,2.4393315596719454,0.6,485.59337483020374,0.5966273171402726,0.03476882794029588,0.21185979363071,0.04488457215724703,2.442328364412264
OBM_RR,2.0,30000,608,-0.2774078668824984,3.040748648080001,3.113902836878199,0.625,628.3487915845369,0.6218066076137692,0.03292053093651589,0.2774078668824984,0.07695512460829795,3.117703772688299
OBM_RR,2.0,30000,789,-0.3769355187750642,3.962694456484506,4.099821473728128,0.65,813.0716446117171,0.6470847757709037,0.030052908572916048,0.3769355187750642,0.1420803853142268,4.104774841798733
OBM_RR,2.0,30000,1025,-0.5281255433022078,5.161283125286861,5.433748110868505,0.675,1052.099579287026,0.6724686900579134,0.02609515436238934,0.5281255433022078,0.2789165894882522,5.4401997147751135
OBM_RR,2.0,30000,1330,-0.7184611168666359,6.651846438594358,7.159718006995369,0.7,1361.3972791592591,0.697736662297007,0.02333264123520476,0.7184611168666359,0.5161863764492539,7.168032815043612
OBM_RR,2.0,30000,1726,-0.9109193248013092,8.451127129623387,9.270337237007832,0.725,1761.6227476853735,0.7230183430852556,0.02042880732373851,0.9109193248013092,0.8297740162964731,9.28090114591986
OBM_RR,2.0,30000,2240,-1.1969330114404135,10.621804406945486,12.041175785312616,0.75,2279.5070569547775,0.748304061410537,0.017483350634133744,1.1969330114404135,1.432648633875817,12.054453040821304
OBM_RR,2.0,50000,5,-4.1389998087892925,0.0025667086261327,17.13388291739815,0.15,5.068103794729894,0.14874962038298556,0.013528830227442057,4.1389998087892925,17.1313194171578,17.133886125783935
OBM_RR,2.0,50000,7,-3.695038146603888,0.0049293837900182,13.658230126918184,0.175,6.6423193338963555,0.17984750684393275,0.052448949283514026,3.695038146603888,13.653306904857896,13.658236288647915
OBM_RR,2.0,50000,9,-3.302730851405144,0.0079491036562577,10.915970244100038,0.2,8.705505632961243,0.20307482460172946,0.033268920454162604,3.302730851405144,10.908031076823349,10.915980180479606
OBM_RR,2.0,50000,11,-2.9554701146825546,0.0115410241846813,8.746330196686163,0.225,11.409543040000797,0.22162147964283027,0.03655484119394312,2.9554701146825546,8.734803598781712,8.746344622966394
OBM_RR,2.0,50000,15,-2.374128360888862,0.0201126415255478,5.6565729747004765,0.25,14.953487812212206,0.2502870326838503,0.003105629999639262,2.374128360888862,5.636485473976835,5.656598115502383
OBM_RR,2.0,50000,19,-1.914202858734352,0.0300708542710954,3.694205850090024,0.275,19.598225535066074,0.27213487206192993,0.031000049046387677,1.914202858734352,3.664172584386766,3.6942434386578613
OBM_RR,2.0,50000,26,-1.3224456790974566,0.0497283513167842,1.79852876504117,0.3,25.685676074155552,0.3011241499020292,0.012163052698397134,1.3224456790974566,1.748862574163533,1.7985909254803172
OBM_RR,2.0,50000,34,-0.8731186118246734,0.0743539589043456,0.8365971267703597,0.325,33.66396382192787,0.3259180023769185,0.009932582182819337,0.8731186118246734,0.7623361103146448,0.8366900692189904
OBM_RR,2.0,50000,45,-0.4966042115700784,0.1103511945709553,0.3568289985268805,0.35,44.12040613345333,0.351824444984715,0.019740090226720956,0.4966042115700784,0.24661574294913918,0.35696693752009445
OBM_RR,2.0,50000,59,-0.2419115203446287,0.1580200060437163,0.2163436647116109,0.375,57.824748377162095,0.37685961178898225,0.020120587251863165,0.2419115203446287,0.05852118367544971,0.216541189719166
OBM_RR,2.0,50000,78,-0.0862890554399742,0.2253745483871841,0.232538631290423,0.4,75.78582832551992,0.4026615622028939,0.028797512925478264,0.0862890554399742,0.007445801088722941,0.23282034947590705
OBM_RR,2.0,50000,102,-0.0143529478194563,0.3112145467962192,0.3110315357238319,0.425,99.32584120424065,0.42745541467778314,0.02656704240990083,0.0143529478194563,0.00020600711110803534,0.3114205539073272
OBM_RR,2.0,50000,135,0.0133017858850417,0.422116987050221,0.4217662783241397,0.45,130.17767238163063,0.45336185728557976,0.03637455045380198,0.0133017858850417,0.0001769375077314946,0.4222939245579525
OBM_RR,2.0,50000,177,0.0160347033193035,0.5520039225164242,0.5515710293238167,0.475,170.61246279156248,0.4783970240898469,0.03675504747894491,0.0160347033193035,0.0002571117105380827,0.5522610342269623
OBM_RR,2.0,50000,233,0.0078575771051596,0.7209808005890331,0.7201413161062604,0.5,223.60679774997897,0.5038031566154964,0.0411493113605591,0.0078575771051596,6.174151796352833e-05,0.7210425421069967
OBM_RR,2.0,50000,306,-0.0158009620767751,0.9692649988570824,0.9683030880110628,0.525,293.06182667959655,0.5289928269786479,0.043201502636982046,0.0158009620767751,0.0002496704025516848,0.969514669259634
OBM_RR,2.0,50000,368,-0.0428105780828165,1.1848418505568794,1.1851935438394685,0.55,384.09044412331593,0.5460447324213301,0.042795118256725266,0.0428105780828165,0.0018327455957849283,1.1866745961526644
OBM_RR,2.0,50000,483,-0.1048863610745769,1.5735079847005071,1.5825422484590983,0.575,503.39367272195074,0.5711777534810553,0.04135585988333955,0.1048863610745769,0.01100114873946652,1.5845091334399737
OBM_RR,2.0,50000,636,-0.1780308085245217,2.0613717814437096,2.0904900355008,0.6,659.7539553864469,0.5966109834839332,0.03666840730604748,0.1780308085245217,0.031694968783894904,2.0930667502276044
OBM_RR,2.0,50000,836,-0.2736851230618997,2.649605585641538,2.721197125244893,0.625,864.6816701021309,0.6218823007472963,0.033732814671725286,0.2736851230618997,0.07490354658540717,2.7245091322269452
OBM_RR,2.0,50000,1099,-0.4136797143189135,3.408994414720971,3.575864077741548,0.65,1133.2624602040687,0.6471626100224903,0.030699930463062935,0.4136797143189135,0.17113090603897788,3.580125320759949
OBM_RR,2.0,50000,1445,-0.5868088494512556,4.394211905088423,4.7330637660013695,0.675,1485.2677558853384,0.6724596760942864,0.027485741430409077,0.5868088494512556,0.3443446257943063,4.73855653088273
OBM_RR,2.0,50000,1899,-0.7803036258471101,5.507468337511531,6.1094577505997885,0.7,1946.610237380866,0.6977114052040613,0.024762088274911827,0.7803036258471101,0.6088737485101468,6.116342086021678
OBM_RR,2.0,50000,2497,-1.0023714394583765,6.923212290667825,7.919306777946349,0.725,2551.251382965138,0.7230134559736172,0.02149396591768188,1.0023714394583765,1.0047485026418577,7.927960793309683
OBM_RR,2.0,50000,3283,-1.275390045700128,8.83569081350029,10.451265968654388,0.75,3343.7015248821103,0.7483067309399014,0.018320795806119707,1.275390045700128,1.6266197686709745,10.462310582171265
OBM_RR,2.0,100000,6,-4.214758960942696,0.0014935811086632,17.765684812979035,0.15,5.62341325190349,0.15563025007672873,0.06482064948252075,4.214758960942696,17.764193098846754,17.765686679955415
OBM_RR,2.0,100000,8,-3.8599035471581846,0.0026088210692026,14.901460953407204,0.175,7.498942093324557,0.18061799739838869,0.06467958531004617,3.8599035471581846,14.898855393364336,14.901464214433538
OBM_RR,2.0,100000,10,-3.538920386856284,0.0039896324571293,12.527942149923588,0.2,10.000000000000002,0.2,2.2204460492503136e-16,3.538920386856284,12.523957504507031,12.52794713696416
OBM_RR,2.0,100000,13,-3.1129042262449045,0.0064965432389526,9.69666114433329,0.225,13.335214321633241,0.22278867046136736,0.02545887215676478,3.1129042262449045,9.690172721773388,9.696669265012341
OBM_RR,2.0,100000,18,-2.525752215796484,0.011635713446931,6.391045424405969,0.25,17.78279410038923,0.2510545010206612,0.012140391653607661,2.525752215796484,6.379424255600849,6.39105996904778
OBM_RR,2.0,100000,24,-1.9788848874405307,0.0190408555782116,3.9350024522492624,0.275,23.71373705661656,0.2760422483423212,0.011999327481132619,1.9788848874405307,3.915985397740522,3.9350262533187337
OBM_RR,2.0,100000,32,-1.4428093701074791,0.0304109037304552,2.1120717685707344,0.3,31.62277660168379,0.3010299956639812,0.011858263308658178,1.4428093701074791,2.0816988784699406,2.112109782200396
OBM_RR,2.0,100000,43,-0.9461938682703276,0.047778123475735,0.9430012371737564,0.325,42.16965034285823,0.3266936911159173,0.019499339578238004,0.9461938682703276,0.895282836352366,0.943060959828101
OBM_RR,2.0,100000,57,-0.5589027465746339,0.0715189198386611,0.3838018013175316,0.35,56.234132519034894,0.3511749711344983,0.013527355094970562,0.5589027465746339,0.31237228012866947,0.38389119996733057
OBM_RR,2.0,100000,77,-0.2615926062359106,0.1060074109979764,0.1743055933715245,0.375,74.98942093324558,0.3772981450344964,0.026458372489848083,0.2615926062359106,0.06843069163729616,0.17443810263527257
OBM_RR,2.0,100000,103,-0.0860222023347505,0.1480900714843803,0.1553047781895457,0.4,100.00000000000003,0.40256744494103447,0.029558802241544214,0.0860222023347505,0.0073998192945207535,0.15548989077890105
OBM_RR,2.0,100000,138,0.0036593985450572,0.2000407753195266,0.1998041155480887,0.425,133.3521432163324,0.4279758172802473,0.034260362544857766,0.0036593985450572,1.3391197711566751e-05,0.20005416651723817
OBM_RR,2.0,100000,184,0.0295726218844425,0.2684132158119722,0.2689522392573274,0.45,177.8279410038923,0.4529635646019073,0.03411929837238258,0.0295726218844425,0.0008745399651202074,0.2692877557770924
OBM_RR,2.0,100000,247,0.0242227796492313,0.3646353203496972,0.3647662692531954,0.475,237.13737056616546,0.4785393906519332,0.04074874076711888,0.0242227796492313,0.0005867430539352141,0.3652220634036324
OBM_RR,2.0,100000,330,0.000211585481586,0.4978394723925918,0.4972172178205171,0.5,316.22776601683796,0.5037027879755774,0.04262992197541153,0.000211585481586,4.4768416017979546e-08,0.4978395171610078
OBM_RR,2.0,100000,442,-0.0359063728814108,0.6874881250168302,0.6879180324740582,0.525,421.69650342858233,0.5290844538698184,0.04702401296832797,0.0359063728814108,0.0012892676134989127,0.6887773926303291
OBM_RR,2.0,100000,537,-0.0627759383728499,0.8546005354046201,0.8574731031739563,0.55,562.3413251903494,0.5459948571399111,0.04611091122476142,0.0627759383728499,0.003940818438591847,0.858541353843212
OBM_RR,2.0,100000,719,-0.124394173920054,1.149610667754524,1.1636475649250837,0.575,749.8942093324555,0.5713457780765765,0.04207078463683416,0.124394173920054,0.015473910505252644,1.1650845782597765
OBM_RR,2.0,100000,961,-0.1838766063465735,1.4654493578401588,1.497428152504392,0.6,999.9999999999998,0.5965446775337091,0.03978087001184436,0.1838766063465735,0.03381060636153275,1.4992599642016915
OBM_RR,2.0,100000,1286,-0.2466095019131646,1.977999379406812,2.036343126616412,0.625,1333.521432163324,0.6218481937176407,0.036286510808828144,0.2466095019131646,0.06081624643385914,2.0388156258406713
OBM_RR,2.0,100000,1721,-0.3395584745753019,2.801715345454702,2.91351315892879,0.65,1778.2794100389233,0.6471561740655121,0.03274075601910928,0.3395584745753019,0.11529995765590596,2.917015303110608
OBM_RR,2.0,100000,2303,-0.4747859098727236,3.805634630613184,4.026299247538587,0.675,2371.3737056616565,0.6724587875928463,0.02925678903421948,0.4747859098727236,0.22542166021367005,4.031056290826854
OBM_RR,2.0,100000,3081,-0.651178297751061,4.916473003899133,5.334360588106229,0.7,3162.2776601683777,0.697738339663388,0.026038326882491435,0.651178297751061,0.4240331754619694,5.340506179361102
OBM_RR,2.0,100000,4122,-0.8227619186483484,6.174474986138271,6.84369406718351,0.725,4216.965034285821,0.7230215974886388,0.022777200653010976,0.8227619186483484,0.6769371747779114,6.8514121609161815
OBM_RR,2.0,100000,5515,-1.0525754103071652,7.9074956775089955,9.005526302295406,0.75,5623.413251903491,0.7483091033552419,0.019467167040068557,1.0525754103071652,1.107914994383297,9.015410671892292
OBM_RR,2.0,200000,6,-4.51722546961593,0.0006162525249848,20.40594142555619,0.15,6.239567673133879,0.1467924631666183,0.039151427601471,4.51722546961593,20.40532594334686,20.405942195871845
OBM_RR,2.0,200000,8,-4.232302529447255,0.0010810452858997,17.913464394744924,0.175,8.466038697065802,0.17036122937063797,0.05662117128794421,4.232302529447255,17.91238470076563,17.913465746051532
OBM_RR,2.0,200000,11,-3.8453984954851856,0.0019936202125443,14.789080717267009,0.2,11.486983549970352,0.19645100782490202,0.04331925630766445,3.8453984954851856,14.787089589079729,14.789083209292274
OBM_RR,2.0,200000,15,-3.3946378196490787,0.0035638822763336,11.527125354015338,0.225,15.585895103813016,0.22186089496148376,0.03831614414207903,3.3946378196490787,11.523565926591852,11.527129808868185
OBM_RR,2.0,200000,21,-2.8321105769263366,0.006535193619677,8.02737734456568,0.25,21.147425268811283,0.24942686531022062,0.006995723659120484,2.8321105769263366,8.020850319938027,8.027385513557704
OBM_RR,2.0,200000,29,-2.244536479551385,0.0113458738180894,5.049275699512743,0.275,28.69348167180654,0.2758705381963762,0.010625852465675911,2.244536479551385,5.037944008036924,5.049289881855014
OBM_RR,2.0,200000,39,-1.6977932682922718,0.0183062168579402,2.900785315945421,0.3,38.932204747617334,0.30014253990789014,0.0017398524705943795,1.6977932682922718,2.882501981858554,2.900808198716494
OBM_RR,2.0,200000,54,-1.1362852028086785,0.0300103630642593,1.321116912232389,0.325,52.82442137371227,0.32680323658609617,0.022010436766967692,1.1362852028086785,1.2911440621219596,1.3211544251862188
OBM_RR,2.0,200000,73,-0.6952859679972105,0.0463479419436455,0.5297125843100343,0.35,71.67381122021563,0.3515020404797889,0.0183340152128306,0.6952859679972105,0.4834225772938181,0.5297705192374635
OBM_RR,2.0,200000,100,-0.3490329139344617,0.0701008301712184,0.1918371791430854,0.375,97.2492472466073,0.3772851694172483,0.027892943914276245,0.3490329139344617,0.12182397500958134,0.19192480518079974
OBM_RR,2.0,200000,136,-0.1324671712022764,0.0988464717709085,0.1162704651275282,0.4,131.95079107728947,0.40247629425137427,0.030225827523982264,0.1324671712022764,0.017547551446333208,0.11639402321724171
OBM_RR,2.0,200000,185,-0.0179015869157828,0.1345879851161619,0.1347402169488701,0.425,179.0349206690635,0.4276851348242633,0.03277495072800116,0.0179015869157828,0.000320466814103326,0.13490845193026524
OBM_RR,2.0,200000,253,0.0239621803808685,0.189599888961537,0.1899370751889404,0.45,242.92012618706255,0.45333086648094223,0.04065679823894197,0.0239621803808685,0.0005741860886052792,0.19017407505014228
OBM_RR,2.0,200000,344,0.024273180807036,0.2648309561496904,0.2650891047609944,0.475,329.6015519554173,0.47850294087117556,0.04275715074656621,0.024273180807036,0.0005891873064910607,0.2654201434561814
OBM_RR,2.0,200000,469,0.0096242466074052,0.3749813969988068,0.3746052963753185,0.5,447.21359549995793,0.5038969492532565,0.04756644568119249,0.0096242466074052,9.26261227601505e-05,0.37507402312156696
OBM_RR,2.0,200000,638,-0.0168330494979578,0.5204654906889008,0.5200982603809403,0.525,606.793259356535,0.5291086224781575,0.05015014444144839,0.0168330494979578,0.0002833515554006973,0.5207488422443015
OBM_RR,2.0,200000,784,-0.0327492411113734,0.6439655788737909,0.6442331346935696,0.55,823.315890450298,0.5459912630284807,0.048930934691188276,0.0327492411113734,0.0010725127933708697,0.6450380916671618
OBM_RR,2.0,200000,1068,-0.0497675848944254,0.8693646832323398,0.8707547898845232,0.575,1117.1005033687768,0.571317509082156,0.04494875165970911,0.0497675848944254,0.002476812506223839,0.8718414957385637
OBM_RR,2.0,200000,1454,-0.0525039921865344,1.1553351457220875,1.1566476459854589,0.6,1515.7165665103976,0.5965943239539983,0.0415699292246392,0.0525039921865344,0.002756669195523665,1.1580918149176112
OBM_RR,2.0,200000,1980,-0.0459844830790387,1.5805923385562817,1.5807311708171323,0.625,2056.5711885957794,0.6218914424098834,0.0379432797677777,0.0459844830790387,0.0021145726840463962,1.582706911240328
OBM_RR,2.0,200000,2696,-0.0649902162684563,2.278781163526319,2.2801564152825318,0.65,2790.4194934675093,0.6471798670578107,0.03442274756241545,0.0649902162684563,0.004223728210620723,2.28300489173694
OBM_RR,2.0,200000,3671,-0.131391986596066,3.257995663644392,3.271187023206497,0.675,3786.1276053565794,0.6724701402217739,0.0308796522360335,0.131391986596066,0.017263854141660786,3.275259517786053
OBM_RR,2.0,200000,4998,-0.2512927445974489,4.346681114509762,4.404395806603943,0.7,5137.135214831108,0.697750485248318,0.027457740476223298,0.2512927445974489,0.06314804348731867,4.4098291579970805
OBM_RR,2.0,200000,6804,-0.3931633746831968,5.861561573086793,6.008812060312714,0.725,6970.224188461407,0.723022565062935,0.024136714493623312,0.3931633746831968,0.1545774391922798,6.016139012279073
OBM_RR,2.0,200000,9264,-0.6186594569767419,7.609063463699682,7.982291658076815,0.75,9457.416090031758,0.7483071308081702,0.02066328433485381,0.6186594569767419,0.3827395237067571,7.991802987406439
OBM_RR,2.0,300000,7,-4.555587428380312,0.000441138753467,20.753817404946773,0.15,6.630834496675398,0.15429602535931292,0.054179486009562565,4.555587428380312,20.753376817616743,20.75381795637021
OBM_RR,2.0,300000,9,-4.319784703360559,0.0007213901341743,18.661260371784373,0.175,9.088583876478463,0.17422336754313217,0.009794529550489707,4.319784703360559,18.660539883387877,18.66126127352205
OBM_RR,2.0,300000,12,-3.995209439876535,0.0012588221104668,15.962955717061408,0.2,12.457309396155175,0.1970343901219439,0.0374009009396674,3.995209439876535,15.961698468478579,15.962957290589046
OBM_RR,2.0,300000,17,-3.521155077619844,0.0024343425372114,12.400964380257046,0.225,17.074668562300275,0.22465248880842104,0.004382650512410136,3.521155077619844,12.398533080648011,12.400967423185223
OBM_RR,2.0,300000,23,-3.042808021190589,0.0042310504587123,9.262906415467423,0.25,23.40347319320716,0.24862108627669788,0.017390222480434793,3.042808021190589,9.258680653821786,9.262911704280498
OBM_RR,2.0,300000,32,-2.4672544879328604,0.0075237153073015,6.09485901888801,0.275,32.07807844156349,0.27480676587594455,0.0024369794508166966,2.4672544879328604,6.087344708224841,6.094868423532143
OBM_RR,2.0,300000,44,-1.8912305054388223,0.0126519871797429,3.5893889968981534,0.3,43.967966122300474,0.3000577493277178,0.0007283078267599157,1.8912305054388223,3.576752824702383,3.589404811882126
OBM_RR,2.0,300000,61,-1.3235468362432998,0.020760746917822,1.7725110237138222,0.325,60.26489549408122,0.3259613493990734,0.012124094240851247,1.3235468362432998,1.7517762277296482,1.7725369746474702
OBM_RR,2.0,300000,84,-0.8370735157755664,0.0326258049911872,0.7332770935478149,0.35,82.60235687978427,0.3513304154812568,0.01677858506989557,0.8370735157755664,0.7006920708128674,0.7333178758040546
OBM_RR,2.0,300000,116,-0.4526759385271655,0.0499714721014149,0.2548245130827387,0.375,113.21930132219957,0.37692391554194,0.02426353349198794,0.4526759385271655,0.2049155053214501,0.254886977422865
OBM_RR,2.0,300000,160,-0.1917824506862029,0.0740646005203137,0.1107525281608686,0.4,155.184557391536,0.40242307594644244,0.03055871377849144,0.1917824506862029,0.03678050839120584,0.11084510891151955
OBM_RR,2.0,300000,221,-0.0409286128432215,0.1076222381718853,0.1091628617234408,0.425,212.7044291173785,0.4280336630606701,0.038259156221459326,0.0409286128432215,0.0016751513492703162,0.10929738952115563
OBM_RR,2.0,300000,304,0.0342516555176919,0.1538765430694198,0.1548573732962857,0.45,291.5443065124053,0.45331725702973064,0.041835712268969476,0.0342516555176919,0.001173175905702634,0.15504971897512243
OBM_RR,2.0,300000,418,0.0707208067150872,0.2160186724675118,0.2207500816293602,0.475,399.60654798069135,0.4785682404815038,0.045000999546545954,0.0707208067150872,0.005001432502432722,0.22102010496994454
OBM_RR,2.0,300000,575,0.080699147789951,0.2973614997890937,0.3035021503683818,0.5,547.7225575051662,0.5038537064176937,0.04860116397818126,0.080699147789951,0.0065123524540243545,0.3038738522431181
OBM_RR,2.0,300000,791,0.0756887064657263,0.4145072202971876,0.4197178665582711,0.525,750.7384488967276,0.5291422900306075,0.05224064710752604,0.0756887064657263,0.005728780286454878,0.4202360005836425
OBM_RR,2.0,300000,979,0.0699108893388817,0.5151392113161869,0.519382819750195,0.55,1029.0031165031005,0.546050115145062,0.0498141219705762,0.0699108893388817,0.004887532448153363,0.5200267437643402
OBM_RR,2.0,300000,1346,0.0620905099440873,0.7218392523289614,0.7247921846886672,0.575,1410.4078661871597,0.5712937352248034,0.04674169813737074,0.0620905099440873,0.0038552314251168044,0.7256944837540782
OBM_RR,2.0,300000,1852,0.0527855834384585,1.0217628039093072,1.023271918223359,0.6,1933.1820449317622,0.5965982548825578,0.04290123697687787,0.0527855834384585,0.0027863178189384647,1.0245491217282456
OBM_RR,2.0,300000,2548,0.0242824705775959,1.4259457955051194,1.4247530016380898,0.625,2649.7248834477414,0.6218959313212528,0.03914707933190723,0.0242824705775959,0.0005896383773518105,1.4265354338824712
OBM_RR,2.0,300000,3505,-0.0233045683358996,1.9842278017167,1.9822906198698769,0.65,3631.857628912531,0.6471808560469977,0.03555374039622957,0.0233045683358996,0.0005431029053226144,1.9847709046220228
OBM_RR,2.0,300000,4821,-0.0698846622990094,2.7655470756760567,2.7669740078561085,0.675,4978.022404925004,0.6724585708795893,0.03205132930025654,0.0698846622990094,0.004883866024646586,2.7704309417007034
OBM_RR,2.0,300000,6632,-0.1249154085689019,3.831437575119345,3.842252137448381,0.7,6823.149362095244,0.697746925768548,0.028414730731705265,0.1249154085689019,0.015603859297935691,3.8470414344172803
OBM_RR,2.0,300000,9123,-0.2184424191539982,5.228183575634204,5.269365436650512,0.725,9352.18113349616,0.723032682807839,0.02481089504232051,0.2184424191539982,0.047717090485851044,5.275900666120055
OBM_RR,2.0,300000,12549,-0.4142693818858669,7.045404013758724,7.208216379509625,0.75,12818.610191887023,0.7483144755593097,0.021257055118445577,0.4142693818858669,0.17161912076809824,7.217023134526823
OBM_RR,2.0,500000,7,-4.759470403137613,0.0001938422700267,22.652752118310104,0.15,7.158886890101028,0.1482896101174897,0.022444357555335966,4.759470403137613,22.652558518342914,22.65275236061294
OBM_RR,2.0,500000,9,-4.567943845904696,0.000317821746974,20.866428403808374,0.175,9.938475026541154,0.16744122336374762,0.09918901370953807,4.567943845904696,20.866110979338586,20.86642880108556
OBM_RR,2.0,500000,13,-4.216254482942681,0.0006495388003066,17.777450591811057,0.2,13.79729661461215,0.1954639788346493,0.05952331801932924,4.216254482942681,17.776801864934253,17.77745140373456
OBM_RR,2.0,500000,19,-3.755440561975648,0.0013353662152196,14.104667511539422,0.225,19.154386700495632,0.2243832832915244,0.008092780749533634,3.755440561975648,14.10333381453197,14.10466918074719
OBM_RR,2.0,500000,26,-3.2995780126410468,0.0023840450992185,10.889596126547085,0.25,26.591479484724942,0.24828580373194561,0.02249430632960012,3.2995780126410468,10.88721506150424,10.889599106603457
OBM_RR,2.0,500000,37,-2.7187605371421504,0.0044846214550316,7.396137873999686,0.275,36.91617968474297,0.27517283348988336,0.002267983858033839,2.7187605371421504,7.391658858321474,7.396143479776506
OBM_RR,2.0,500000,52,-2.118489651647937,0.0079804085751062,4.495968837203783,0.3,51.24966150526037,0.30110762862924195,0.014534705360128823,2.118489651647937,4.487998404139397,4.495978812714503
OBM_RR,2.0,500000,73,-1.5245026617454966,0.0135493231261688,2.337640752141366,0.325,71.14841857510196,0.32695782899414466,0.025691343491984212,1.5245026617454966,2.324108365669104,2.337657688795273
OBM_RR,2.0,500000,101,-1.0087013309341175,0.021639508877869,1.0390908345200325,0.35,98.77328585318219,0.351698881071083,0.022293334749744584,1.0087013309341175,1.01747837502826,1.039117883906129
OBM_RR,2.0,500000,141,-0.5791637172480151,0.033982194044617,0.3693703276786,0.375,137.12408783810366,0.3771241313816642,0.027873623851545,0.5791637172480151,0.33543061137653873,0.36941280542115573
OBM_RR,2.0,500000,197,-0.2776153530902476,0.0526779915187451,0.1296824283007694,0.4,190.3653938715879,0.4026106865654435,0.03425837777625657,0.2776153530902476,0.07707028427142285,0.12974827579016796
OBM_RR,2.0,500000,275,-0.1028918216816991,0.0805400758259577,0.091026127700154,0.425,264.2787547777203,0.42803044970833587,0.03976666226973165,0.1028918216816991,0.010586726968978563,0.09112680279493626
OBM_RR,2.0,500000,383,-0.0193136102412294,0.1198863485507501,0.1201095061556118,0.45,366.8905298721239,0.4532746745470173,0.04297146934869776,0.0193136102412294,0.00037301554055012114,0.12025936409130022
OBM_RR,2.0,500000,534,0.0121988230391609,0.1741881878976115,0.1741192639462803,0.475,509.34348098871766,0.4786024939512451,0.047273234693139,0.0121988230391609,0.00014881128354076278,0.17433699918115228
OBM_RR,2.0,500000,744,0.0166988185233529,0.2407917020638783,0.2407695629763743,0.5,707.1067811865476,0.5038757763878497,0.05085934613092751,0.0166988185233529,0.0002788505400758739,0.24107055260395416
OBM_RR,2.0,500000,1037,0.0096274124317314,0.3249979514228766,0.3246843910537286,0.525,981.6558347412624,0.5291796156313349,0.054846435092254495,0.0096274124317314,9.268707013065632e-05,0.32509063849300723
OBM_RR,2.0,500000,1294,0.0004752424727589,0.3995210161614322,0.3990218407466384,0.55,1362.8043225162298,0.5460520539615035,0.05180638251153561,0.0004752424727589,2.2585540791399384e-07,0.39952124201684014
OBM_RR,2.0,500000,1803,-0.0220264948743906,0.5372274950140639,0.5370411271217478,0.575,1891.9417129104454,0.571330560477613,0.048151718804171274,0.0220264948743906,0.00048516647645155533,0.5377126614905154
OBM_RR,2.0,500000,2512,-0.0654285928673559,0.7339366322685638,0.7373001122428303,0.6,2626.5278044037664,0.5966024794793233,0.04458349885450761,0.0654285928673559,0.0042809007646022156,0.738217533033166
OBM_RR,2.0,500000,3501,-0.1081330294974947,0.977520547316155,0.987991398700316,0.625,3646.3323686085546,0.6219004676403737,0.040673189923039824,0.1081330294974947,0.01169275206830606,0.9892132993844611
OBM_RR,2.0,500000,4878,-0.1483401580507797,1.375823952021133,1.396108974571637,0.65,5062.097465737913,0.6471769097172895,0.03704561653694836,0.1483401580507797,0.022004802490530304,1.3978287545116634
OBM_RR,2.0,500000,6798,-0.2142733847839029,1.99107742488405,2.034501661529696,0.675,7027.5630859204075,0.6724690878055513,0.033211549491861156,0.2142733847839029,0.04591308342675051,2.0369905083108004
OBM_RR,2.0,500000,9472,-0.3327406296798472,2.712745925392966,2.8200713196259657,0.7,9756.16199823444,0.6977474326682539,0.029559007059242668,0.3327406296798472,0.11071632663974121,2.8234622520327073
OBM_RR,2.0,500000,13199,-0.4999739394407338,3.642551808366869,3.887972558726296,0.725,13544.196725389875,0.7230325875951858,0.025817100489183478,0.4999739394407338,0.24997394011988658,3.8925257484867557
OBM_RR,2.0,500000,18391,-0.6824650354964188,5.073600577367938,5.533017101321357,0.75,18803.015465431967,0.7483115968581989,0.02215583955426555,0.6824650354964188,0.4657585246751282,5.539359102043067
OBM_RR,2.0,1000000,8,-4.91373559443206,8.867320776544422e-05,24.14488605435484,0.15,7.943282347242814,0.1505149978319906,0.007114957985194869,4.91373559443206,24.14479749198859,24.144886165196358
